11444	U3788		news_2722-1 news_7872-0 news_2659-0 news_3288-0 news_11964-0 news_9501-0
8532	U2758		news_2706-0 news_3743-0 news_9973-0 news_9577-0
12297	U4076	news_7846 news_9580	news_6642-0 news_779-0 news_11614-1 news_9632-0 news_6936-0 news_9969-0
10626	U3499	news_11361 news_12125 news_9125 news_4636 news_8988 news_9059	news_4464-1 news_4834-0 news_4244-0 news_4324-0 news_4778-0 news_4620-0
5535	U1689		news_3820-1 news_7865-0 news_2659-0 news_12144-0 news_2645-0 news_2603-0
4144	U1263	news_4163 news_10053 news_5093 news_5474 news_5093 news_5514 news_736 news_9976 news_9655	news_2410-0 news_563-0 news_380-1 news_4375-0 news_14-0 news_3212-0
8506	U2752	news_269 news_4427 news_10157 news_4841 news_4094 news_10173 news_3252 news_8808	news_2627-1 news_676-0 news_395-0 news_3705-0 news_7406-0 news_429-0
10311	U3392	news_4682 news_9509 news_5309 news_3270 news_531 news_3516 news_5186 news_275	news_4081-1 news_3710-0 news_4496-0 news_5332-0 news_9070-0 news_5639-0
9822	U3226	news_5573	news_9649-0 news_8813-0 news_420-0 news_808-0
4298	U1320	news_9264 news_5049 news_10229 news_5312 news_608 news_9940	news_11015-0 news_4767-0 news_9426-1 news_2579-0 news_4348-0
7463	U2331	news_5062	news_5443-1 news_4735-0 news_5108-0 news_5439-0 news_4095-0 news_4256-0
7507	U2355		news_1219-1 news_9569-0 news_7904-0 news_765-0 news_680-0
388	U102	news_9705	news_2514-0 news_12015-0 news_11927-0 news_2649-0 news_9839-1
2024	U593	news_7811 news_4451 news_9095 news_4659	news_466-1 news_4700-0 news_406-0 news_4743-0 news_12124-0 news_2755-0
4597	U1413		news_4455-0 news_4306-0 news_4843-0 news_4301-0 news_5004-0 news_5443-1
12824	U4246		news_5465-1 news_2641-0 news_2635-0 news_131-0 news_8872-0 news_137-0
3120	U926		news_11715-1 news_2902-0 news_4298-0 news_7519-0 news_9867-0 news_9905-0
9570	U3139	news_4093 news_5263 news_12009 news_10963 news_7950 news_10973 news_5182 news_4436 news_11380	news_2627-1 news_5214-0 news_2392-0 news_9489-0 news_3151-0 news_8965-0
14315	U4793	news_250	news_2402-1 news_2499-0 news_2592-0 news_2343-0 news_2429-0
7279	U2250	news_2543 news_5468 news_2668 news_9633 news_9170 news_9876 news_545 news_5108	news_2550-0 news_2578-0 news_2468-0 news_2964-0 news_2343-0 news_2415-1
4477	U1375	news_12190 news_366 news_91 news_10227	news_2583-0 news_2339-0 news_2423-0 news_2574-0 news_2550-1
8434	U2725	news_1272 news_346 news_4572 news_5646	news_5506-0 news_4905-1 news_4426-0 news_4066-0 news_4587-0 news_5047-0
9452	U3097	news_2047 news_645 news_5129 news_327 news_9613 news_7934 news_11482 news_4573	news_2558-1 news_2574-0 news_2394-0 news_4075-0 news_2497-0 news_2452-0
9077	U2959	news_9371 news_9387 news_4678 news_5062 news_3061 news_2734 news_10991 news_2451	news_12091-1 news_9752-0 news_5585-0 news_717-0 news_11998-0 news_6117-0
8734	U2823	news_3580 news_12150 news_795 news_3705	news_5489-1 news_11008-0 news_4659-0 news_1206-0 news_735-0
13877	U4618	news_7715 news_11245 news_9513 news_10109	news_9486-0 news_2615-0 news_174-1 news_2649-0 news_2944-0 news_4180-0
9229	U3010	news_9547 news_4720 news_12007 news_5495	news_6776-1 news_11926-0 news_12122-0 news_542-0 news_9517-0 news_4715-0
12707	U4204	news_10147 news_10228 news_4314 news_12146 news_480 news_68 news_12176 news_3154	news_10197-0 news_623-0 news_5001-0 news_5395-0 news_5306-0 news_10073-1
8393	U2709		news_4985-0 news_4995-0 news_4130-0 news_4973-1 news_4980-0 news_4209-0
11527	U3820	news_264 news_10112 news_4854 news_10957 news_4505 news_10218	news_265-1 news_3473-0 news_2649-0 news_4108-0 news_5437-0 news_9729-0
6022	U1822	news_767	news_2438-0 news_2558-1 news_2423-0 news_2583-0 news_9843-0 news_12198-0
14346	U4807	news_160 news_4423 news_4095 news_801 news_11911 news_7958 news_663	news_2638-1 news_2315-0 news_8947-0 news_31-0 news_12201-0
13042	U4327	news_7827 news_5485 news_4613 news_9600	news_12141-0 news_2627-0 news_4767-1 news_7848-0
11177	U3699	news_9683 news_674 news_9062 news_3346	news_2653-1 news_2405-0 news_2558-0 news_2583-0 news_2423-0 news_2382-0
12429	U4116	news_5014 news_4286 news_7371 news_11960 news_10213 news_4843 news_509 news_74 news_2047 news_11005	news_2592-1 news_2580-0 news_2515-0 news_2553-0 news_822-0 news_6569-0
5013	U1518	news_3111 news_12081 news_4947 news_3065	news_8889-0 news_12046-0 news_4555-0 news_815-0 news_248-0
13312	U4407		news_11280-1 news_644-0 news_466-0 news_9128-0 news_9426-0
4104	U1244	news_2648 news_4737 news_4933	news_4291-0 news_4134-0 news_10134-0 news_6532-0 news_2445-1
12764	U4227	news_351 news_12120 news_9072 news_771 news_11564	news_4161-0 news_5235-0 news_492-1 news_7616-0 news_10179-0 news_3742-0
8525	U2757		news_11670-0 news_10937-1 news_538-0 news_699-0 news_2645-0 news_11997-0
12807	U4238	news_10990 news_10046 news_12153 news_2478 news_3171 news_4286 news_11380 news_11489 news_11500 news_7837	news_7733-1 news_2791-0 news_9946-0 news_1266-0 news_3547-0 news_2913-0
12235	U4056	news_9387 news_2336 news_5223 news_9188 news_4123 news_12065 news_9318	news_2627-0 news_3705-0 news_9426-0 news_9607-0 news_2503-1
4063	U1229	news_731 news_9104 news_664	news_4520-0 news_5506-0 news_4385-0 news_5175-0 news_4780-1 news_4916-0
6885	U2101	news_9326 news_3067 news_69 news_9148 news_12124 news_9576 news_2661	news_5046-0 news_3224-1 news_9355-0 news_492-0 news_281-0 news_9703-0
3283	U977	news_172 news_4598 news_3029 news_5439 news_4429 news_4497 news_10249 news_9817	news_3141-0 news_2553-0 news_2659-0 news_2580-0 news_177-0 news_2653-1
7130	U2179	news_2321 news_4930 news_9428 news_3178 news_9600 news_2394 news_779	news_74-0 news_9902-0 news_2953-0 news_4386-0 news_11953-0 news_5030-1
4796	U1466	news_11482 news_4660 news_7894 news_576 news_4150	news_4606-0 news_5120-0 news_5494-0 news_4126-0 news_5074-0 news_4643-1
7115	U2176	news_5033 news_10125 news_11639 news_11535 news_6943 news_7964 news_12127 news_7794	news_4107-0 news_5103-0 news_3378-1 news_9800-0
11348	U3755	news_2624 news_4858 news_10970 news_3548 news_617 news_11574 news_10191	news_5447-1 news_4376-0 news_4066-0 news_5506-0 news_4900-0 news_5141-0
9305	U3051		news_4314-0 news_11100-0 news_662-1 news_4780-0 news_5540-0 news_9731-0
5182	U1568	news_4891 news_11714 news_9882	news_5290-0 news_4086-1 news_9531-0 news_9580-0 news_4467-0
14837	U5095	news_10073 news_11413 news_9725 news_2184 news_216 news_9829 news_9526 news_10000 news_9063	news_11924-0 news_10208-0 news_5631-0 news_2949-0 news_4180-0 news_9898-1
5442	U1658	news_2440 news_636	news_4646-0 news_2339-0 news_502-0 news_2649-0 news_6943-0 news_2949-1
5479	U1669	news_3586 news_9476 news_3679	news_4696-0 news_8838-1 news_9724-0 news_8754-0 news_3557-0
9531	U3129		news_10132-0 news_7187-0 news_6569-0 news_174-0 news_2513-1 news_679-0
12822	U4246		news_3286-1 news_8863-0 news_5451-0 news_5485-0 news_203-0 news_10068-0
7766	U2473	news_7951 news_7967 news_366 news_4831 news_12183 news_5296 news_9930 news_11965 news_679 news_10120	news_5291-1 news_583-0 news_10956-0 news_3247-0 news_9618-0 news_662-0
1675	U493	news_4160 news_177 news_4292	news_10953-1 news_11509-0 news_2503-0 news_2392-0 news_9649-0 news_2830-0
11302	U3745	news_4182 news_9138	news_5141-0 news_5175-0 news_4064-1 news_5461-0 news_4900-0 news_4968-0
13009	U4315	news_4251 news_9657 news_4217	news_4514-0 news_4769-0 news_5514-0 news_7731-1 news_12040-0 news_5008-0
6258	U1893	news_4782 news_4700	news_8895-0 news_932-0 news_531-1 news_10996-0 news_9053-0 news_7901-0
48	U16	news_7782 news_12201 news_9527 news_7851 news_4420	news_4067-0 news_5303-0 news_5849-0 news_9713-1 news_3212-0 news_4291-0
9886	U3252	news_3482 news_9477 news_4078 news_4389	news_2627-1 news_3705-0 news_2646-0 news_11614-0 news_8818-0 news_2503-0
9921	U3266	news_9707 news_9334 news_9549 news_9399 news_8988 news_216 news_12172 news_11008	news_69-1 news_4423-0 news_388-0 news_5349-0 news_68-0 news_2627-0
11737	U3887		news_4602-1 news_5120-0 news_4913-0 news_4922-0 news_4838-0 news_4375-0
5114	U1543	news_11970 news_4361 news_2461 news_9838 news_4230	news_2597-0 news_11591-0 news_2427-0 news_5466-1
10008	U3291	news_3609 news_12211 news_9908 news_5058 news_4794 news_11014 news_11277 news_2427 news_4423	news_2615-0 news_2569-0 news_2478-1 news_2338-0 news_2382-0
12914	U4278	news_9849 news_2596 news_4625 news_3167 news_4211 news_4313 news_10055 news_3226	news_9489-0 news_9426-1 news_2405-0 news_2622-0 news_2586-0
9559	U3135	news_824 news_5303	news_12120-0 news_8996-0 news_5451-0 news_8868-1 news_12091-0 news_5186-0
13530	U4480	news_2073 news_3460 news_8902 news_2627 news_9987 news_4719 news_9646 news_12125 news_4929	news_2503-1 news_2499-0 news_2649-0 news_12172-0 news_2659-0 news_2445-0
6431	U1946		news_7816-0 news_527-0 news_7746-0 news_10958-0 news_7841-0
1950	U574	news_333 news_2550 news_271 news_4877 news_12183 news_2472 news_3638	news_10137-0 news_2654-0 news_1264-0 news_4968-1
1010	U301	news_2055 news_9250 news_9319 news_12177 news_2537 news_11996 news_3035 news_9669 news_2847	news_2539-0 news_9489-0 news_47-0 news_2503-0 news_2627-0 news_2974-1
5481	U1670		news_9095-0 news_717-1 news_11243-0 news_3432-0 news_9720-0 news_4662-0
1765	U521	news_8800 news_12166 news_3464	news_2515-0 news_2451-0 news_4899-0 news_5128-1 news_9839-0 news_4838-0
12731	U4214	news_2287 news_4889 news_684 news_12196 news_2803 news_3703 news_5137 news_4787 news_9440	news_2445-0 news_12168-0 news_2514-1 news_10130-0 news_75-0 news_9577-0
13913	U4643	news_10968 news_12046 news_11217 news_790	news_4674-0 news_4257-0 news_5146-1 news_5345-0 news_4573-0 news_4322-0
8073	U2583	news_11376 news_3080 news_4266 news_4336 news_10127 news_7798 news_10243 news_84 news_9322	news_4311-1 news_9757-0 news_4523-0 news_283-0 news_7896-0 news_428-0
11755	U3891	news_5341 news_11061 news_3377 news_9649	news_10986-0 news_9838-0 news_5012-1 news_10120-0 news_2808-0
9068	U2954	news_509 news_9698 news_12202 news_5342 news_4094 news_5206 news_4608	news_10040-0 news_328-0 news_3985-0 news_11715-1 news_9734-0
8951	U2900	news_5480 news_10978	news_4876-1 news_3642-0 news_3705-0 news_4180-0 news_4743-0 news_2949-0
7241	U2229	news_12081 news_189 news_5447 news_580 news_4530 news_9985 news_9926 news_4932	news_9744-1 news_10010-0 news_11005-0 news_583-0 news_10956-0 news_3247-0
14394	U4831		news_4348-0 news_4143-0 news_4849-0 news_4758-0 news_5029-1 news_4888-0
7672	U2439		news_374-1 news_9230-0 news_533-0 news_4509-0 news_3394-0
9551	U3134	news_10968 news_8920	news_9173-0 news_4771-0 news_9744-0 news_10010-1 news_11005-0 news_10956-0
12847	U4253		news_11166-0 news_5022-0 news_8984-0 news_4343-0 news_83-0
13660	U4539	news_612 news_10133 news_11258 news_4765 news_11909	news_2623-0 news_12114-0 news_9862-0 news_7901-0 news_4263-0
9996	U3288	news_4052 news_70 news_12107	news_3271-1 news_136-0 news_9985-0 news_5493-0 news_9612-0 news_443-0
12033	U3992	news_5217 news_10028 news_742 news_482 news_2919 news_11461 news_9528	news_9868-0 news_5184-0 news_2872-0 news_723-1 news_460-0 news_5152-0
5220	U1579	news_9653 news_2525 news_2424 news_4175 news_5002 news_3524	news_9173-0 news_4771-0 news_9744-0 news_11097-0 news_10010-0 news_11005-1
2467	U731	news_12057 news_589 news_3333	news_2566-0 news_2433-0 news_2460-0 news_2490-0 news_2425-1 news_2606-0
460	U125	news_9442	news_10105-1 news_265-0 news_3262-0 news_4197-0 news_11129-0
161	U45		news_2685-0 news_9408-1 news_4083-0 news_9128-0 news_7595-0 news_9877-0
2990	U892	news_9641 news_9947 news_3506 news_9205 news_744 news_3651	news_9898-1 news_7692-0 news_9517-0 news_3248-0 news_9545-0
6193	U1874	news_2456 news_12084 news_3762 news_11684 news_4436 news_5437 news_396 news_4937 news_2453	news_4589-1 news_4538-0 news_5237-0 news_4452-0 news_12075-0 news_11715-0
10959	U3612	news_7724 news_4587 news_932 news_4659 news_4168 news_9820 news_192 news_9862 news_9853 news_9771	news_9902-1 news_4249-0 news_3985-0 news_3210-0 news_9652-0
7039	U2150	news_7884 news_12195 news_239 news_9649 news_9812 news_562 news_730 news_160 news_5121	news_2583-1 news_2513-0 news_2574-0 news_2657-0 news_2378-0 news_2423-0
5943	U1798	news_4732 news_9012 news_4094 news_103	news_4263-0 news_4372-0 news_5062-0 news_4439-0 news_4338-0 news_4807-1
12285	U4074	news_7837 news_9582 news_11636 news_11220 news_2591 news_9435	news_2569-1 news_2615-0 news_2944-0 news_2382-0 news_2509-0
13718	U4560	news_6569 news_233 news_819 news_4582	news_4353-0 news_11691-0 news_2110-0 news_3358-1 news_10095-0 news_4180-0
10418	U3426		news_5156-1 news_9591-0 news_5090-0 news_4330-0 news_11985-0 news_2513-0
8630	U2792		news_12194-0 news_9889-0 news_2503-0 news_10132-0 news_523-0 news_10084-1
2198	U649	news_4202 news_10952 news_9937 news_3819 news_8801 news_6190 news_7727 news_3743 news_9318 news_88	news_2438-0 news_2552-0 news_2396-0 news_2649-0 news_2583-1 news_2558-0
7589	U2404		news_4673-0 news_5253-0 news_2635-0 news_7406-0
11045	U3647	news_5575 news_2427 news_534 news_5467 news_10205 news_294 news_710 news_8896	news_2539-0 news_2974-0 news_2627-1 news_2503-0 news_9489-0 news_460-0
9292	U3045	news_5415 news_4982 news_3073 news_4061 news_4065 news_9067 news_415 news_2728 news_448 news_4972	news_9489-0 news_9128-0 news_4075-0 news_2646-0 news_4513-0 news_2880-1
3138	U931	news_757 news_397 news_84 news_2562 news_11635 news_11931 news_5058 news_9577 news_5067 news_3717	news_7697-0 news_4767-1 news_9528-0 news_5214-0 news_663-0 news_8965-0
7830	U2491		news_3705-1 news_676-0 news_4899-0 news_5214-0 news_395-0
1541	U456	news_7729 news_2652 news_4702 news_8971 news_3507 news_12004 news_11312 news_10215	news_2627-0 news_9426-1 news_4496-0 news_563-0 news_1245-0 news_10108-0
12698	U4202	news_3628 news_3490 news_4637 news_4319 news_11013	news_7697-1 news_6117-0 news_9997-0 news_6532-0 news_6569-0 news_12198-0
13461	U4449	news_525 news_11073 news_3021	news_2649-1 news_9776-0 news_2646-0 news_9694-0 news_9577-0 news_9834-0
6088	U1843	news_3503 news_12005 news_9322 news_9696 news_3443 news_9440 news_804 news_12056 news_7628 news_2419	news_4123-0 news_12141-0 news_8902-0 news_3151-1 news_9987-0
14335	U4802	news_9493 news_3175	news_9867-0 news_6569-0 news_9489-0 news_2575-1 news_3750-0 news_2627-0
6679	U2027	news_3644 news_8926 news_11195 news_5135	news_679-0 news_11715-0 news_460-0 news_563-0 news_4421-0 news_7722-1
13934	U4651	news_9434 news_1298	news_679-0 news_9909-0 news_9691-1 news_5585-0 news_2405-0 news_460-0
6714	U2044	news_4909 news_9802 news_4526 news_268 news_12146 news_11944 news_9925 news_164 news_11631	news_3064-0 news_5533-1 news_12032-0 news_12055-0 news_4741-0
5981	U1809		news_2455-0 news_2485-0 news_2499-0 news_12172-0 news_2432-0 news_842-1
8781	U2838		news_262-0 news_11011-0 news_4389-1 news_4980-0 news_10072-0 news_10134-0
2082	U617		news_5509-0 news_4180-0 news_4400-0 news_12024-1 news_4363-0
8129	U2608	news_5371 news_11968 news_8953 news_709 news_8909 news_2457 news_5813 news_2458 news_2651 news_4702	news_219-0 news_12168-0 news_5214-0 news_2177-0 news_10117-0 news_4899-1
9232	U3014		news_4259-0 news_409-0 news_9788-0 news_593-1
1982	U581	news_764 news_4163 news_12065 news_238 news_84 news_9919 news_3066 news_6831 news_12152	news_3725-0 news_3686-0 news_521-0 news_3151-0 news_6642-1
332	U91	news_2459 news_682 news_8942 news_12193 news_4435 news_9739 news_801 news_4815	news_3890-1 news_3820-0 news_3880-0 news_3917-0 news_2538-0 news_474-0
6641	U2015	news_3306 news_8749 news_9744 news_3522 news_4292 news_11030 news_5179 news_10958	news_8826-0 news_8908-0 news_2507-1 news_582-0 news_5204-0 news_160-0
8020	U2569	news_9845 news_10050 news_9625 news_7813 news_3478 news_331 news_4395 news_2394	news_4286-0 news_5469-0 news_619-0 news_7420-1 news_9064-0 news_5036-0
5654	U1722	news_5332 news_3241 news_11083 news_3559 news_4350 news_3427	news_4472-1 news_2661-0 news_4869-0 news_2343-0 news_9495-0 news_3064-0
14572	U4960	news_11990 news_4336 news_9203 news_4966 news_5564 news_297 news_4138 news_2390 news_590	news_395-1 news_69-0 news_2392-0 news_9855-0 news_9882-0 news_9603-0
9949	U3273		news_4722-1 news_5113-0 news_4584-0 news_4471-0 news_4487-0 news_4452-0
14715	U5061	news_3615 news_4137	news_2469-0 news_2567-1 news_5370-0 news_2506-0 news_5162-0
11320	U3749	news_11636 news_514 news_4704 news_120 news_9680	news_9604-0 news_510-1 news_474-0 news_2515-0 news_12198-0 news_9764-0
12343	U4089	news_8822	news_9445-0 news_8784-0 news_9744-1 news_3064-0 news_5533-0 news_5530-0
6376	U1930		news_4799-0 news_463-0 news_4263-1 news_492-0 news_11950-0
5531	U1688	news_7535 news_9621	news_5120-0 news_5174-0 news_4283-0 news_4746-1 news_5299-0 news_5079-0
6247	U1890	news_5575 news_4085 news_9804 news_3312 news_5511	news_2477-1 news_2913-0 news_4490-0 news_5997-0 news_3490-0
4244	U1301		news_9580-0 news_137-0 news_9687-1 news_10109-0 news_12040-0 news_5533-0
3045	U907	news_203 news_9700 news_10127 news_278 news_177 news_9400	news_9744-1 news_4771-0 news_10956-0 news_11005-0 news_9173-0 news_10010-0
5555	U1697	news_4111 news_5319 news_3765 news_9926 news_5544	news_10201-0 news_8903-1 news_5500-0 news_9867-0 news_9890-0 news_8868-0
5333	U1627	news_5395 news_7775 news_222 news_9848 news_110	news_7516-1 news_1245-0 news_11462-0 news_6117-0 news_503-0
5838	U1773	news_2338	news_638-0 news_12016-0 news_2944-0 news_4209-1 news_7483-0 news_4673-0
3418	U1023	news_5348	news_5432-0 news_9358-0 news_5638-0 news_474-1 news_5507-0
7356	U2286		news_9528-0 news_415-1 news_475-0 news_9993-0 news_9215-0 news_8853-0
6129	U1854	news_12081 news_2453 news_4573 news_2130 news_5520 news_9726 news_3321 news_9584 news_9148	news_4338-0 news_4224-1 news_4992-0 news_5130-0 news_4643-0 news_4095-0
13439	U4440	news_10180 news_4211 news_4383 news_7773 news_9961 news_2862 news_10036 news_7618	news_10227-0 news_3594-1 news_5349-0 news_4363-0 news_6117-0
10520	U3458	news_9952 news_9191 news_5285 news_4168 news_9050 news_4137 news_4051 news_7779 news_4991	news_5469-1 news_4978-0 news_5509-0 news_4209-0 news_4711-0 news_5183-0
2731	U805	news_5208 news_708 news_10278 news_6040 news_4322 news_751 news_4759 news_281	news_2499-1 news_2339-0 news_2555-0 news_4321-0 news_9489-0 news_2402-0
4366	U1343	news_2287 news_5522 news_9252 news_4573 news_4648 news_4746 news_5080 news_4489 news_396 news_3064	news_328-0 news_10237-0 news_5521-0 news_4943-0 news_137-0 news_2641-1
12404	U4111	news_12088 news_9517 news_6114 news_9646 news_472	news_5544-1 news_4529-0 news_4541-0 news_4363-0 news_4400-0 news_4532-0
3788	U1140	news_9053 news_7540 news_378 news_5020	news_1250-0 news_479-0 news_4546-0 news_9159-0 news_8818-0
10767	U3543		news_2457-0 news_2944-0 news_4209-0 news_4363-0 news_4640-0 news_174-1
14636	U5029	news_351 news_5170 news_80 news_11908 news_351 news_821 news_4232	news_9969-0 news_2503-0 news_10219-0 news_6569-1 news_2949-0 news_174-0
2945	U881	news_10173 news_4547 news_9250 news_5069 news_66 news_4782	news_5101-0 news_281-0 news_4255-1 news_9380-0
3557	U1070	news_3693 news_5445 news_522 news_12095	news_9489-0 news_10937-0 news_6532-0 news_12172-1 news_5202-0 news_2949-0
11436	U3787	news_3086 news_2528 news_7790 news_745 news_11093 news_10994 news_4936 news_2656	news_5469-1 news_5214-0 news_4767-0 news_2499-0 news_11462-0 news_2392-0
13705	U4555	news_9287 news_10163	news_4475-0 news_9078-0 news_3714-0 news_374-1 news_4496-0 news_9222-0
5015	U1519	news_2536 news_7244 news_687 news_4161 news_3425 news_5306 news_5452	news_540-0 news_5502-0 news_4855-0 news_4120-0 news_2608-1 news_3225-0
1133	U335	news_2431 news_6628 news_3100 news_3093 news_4704 news_4457	news_3432-0 news_495-0 news_3729-0 news_7350-0 news_9531-0
8984	U2916		news_3654-0 news_395-0 news_7187-0 news_2881-0 news_12172-0
11664	U3866	news_3475 news_2469 news_2581 news_7628 news_9952	news_2451-1 news_12064-0 news_7724-0 news_2627-0
8699	U2809	news_179 news_4864 news_9650 news_12168 news_379 news_11012 news_10046 news_11982 news_9480	news_4472-1 news_2661-0 news_2826-0 news_4869-0 news_9495-0 news_2343-0
3371	U1009		news_258-0 news_11675-0 news_4620-0 news_9671-0 news_9489-0 news_12177-1
13997	U4676		news_2469-0 news_474-0 news_7232-1 news_2515-0 news_6569-0 news_12091-0
466	U126	news_416 news_7950 news_4849 news_5540 news_11218	news_4456-0 news_5043-0 news_9266-0
1205	U356	news_3103 news_10190 news_9803 news_9711 news_818 news_511 news_3090 news_9145 news_4327	news_540-1 news_5502-0 news_4855-0 news_4120-0 news_2608-0 news_3225-0
8723	U2820	news_797 news_4592 news_3456 news_10987 news_6140	news_2844-0 news_9792-0 news_3018-0 news_2673-1 news_5412-0
7668	U2438	news_9602 news_3411 news_9170	news_6532-0 news_10084-0 news_10132-0 news_2949-1 news_12111-0 news_12168-0
171	U47	news_12115 news_5098 news_4117 news_4890	news_2513-0 news_2394-1 news_2599-0 news_2584-0 news_2405-0 news_2439-0
11276	U3738	news_4424 news_12132 news_12025 news_9006 news_4180 news_2544 news_10249 news_7640 news_8832	news_2645-0 news_2503-0 news_2649-0 news_2499-1 news_2659-0 news_2556-0
5835	U1773	news_2338	news_4075-0 news_174-0 news_12132-0 news_542-0 news_388-1 news_9674-0
763	U221	news_10080 news_798 news_4859 news_224 news_9783 news_3176 news_2623 news_8787	news_9379-0 news_4463-1 news_4854-0 news_4327-0 news_11934-0
5435	U1657		news_2445-1 news_9884-0 news_2627-0 news_2635-0 news_174-0 news_8872-0
7696	U2449	news_5230 news_755 news_9596 news_2755 news_9707 news_619 news_9945 news_5165 news_4569	news_568-0 news_370-1 news_699-0 news_174-0 news_420-0 news_2645-0
5111	U1543	news_11970 news_4361 news_2461 news_9838 news_4230	news_3537-0 news_565-0 news_11574-0 news_3008-1 news_9173-0 news_9874-0
3695	U1114	news_3122 news_3543 news_5337 news_3178 news_3580	news_9737-0 news_10053-0 news_174-1 news_4486-0 news_2974-0 news_2503-0
12458	U4127		news_12016-0 news_4180-0 news_9602-1 news_699-0 news_4363-0 news_397-0
4217	U1290	news_10212	news_2445-1 news_9868-0 news_9607-0 news_2574-0 news_12141-0 news_6532-0
3778	U1137	news_7295	news_2642-1 news_9597-0 news_12106-0
2049	U601	news_5328 news_4708	news_2526-1 news_2429-0 news_2578-0 news_2603-0 news_2586-0
3159	U935	news_631 news_2772 news_604 news_2755 news_3113 news_3443 news_7842 news_4838	news_12172-1 news_10183-0 news_2645-0 news_9898-0 news_2949-0 news_11675-0
9582	U3141		news_4670-1 news_9476-0 news_8749-0 news_786-0 news_9678-0 news_4311-0
6055	U1833	news_4700 news_2880 news_9297 news_2459 news_3334 news_3237 news_399 news_2572	news_2583-0 news_2405-0 news_2558-0 news_2646-0 news_2584-0 news_2423-1
12681	U4198		news_2553-0 news_2580-0 news_2494-0 news_2411-0 news_2343-1
3728	U1124	news_7769 news_336 news_3443 news_11403 news_5377	news_7853-0 news_11462-1 news_5469-0 news_5138-0 news_10036-0 news_2412-0
7750	U2467	news_2371 news_9495 news_10941 news_4785 news_5070 news_9159 news_4418	news_4985-1 news_5575-0 news_5520-0 news_9976-0 news_2685-0 news_11287-0
3107	U922	news_3082 news_4464 news_7129 news_11981	news_10237-1 news_9774-0 news_8953-0 news_3522-0
9323	U3057	news_9707	news_4767-0 news_5214-0 news_663-0 news_2881-1 news_2412-0 news_9782-0
4160	U1273	news_9937 news_3742 news_4884	news_2657-0 news_2548-0 news_2574-1 news_2638-0 news_2627-0 news_9128-0
14670	U5041	news_9545 news_4740 news_5171 news_7838 news_5351 news_4117 news_11605 news_477	news_6569-1 news_12024-0 news_2591-0 news_5474-0 news_9606-0 news_9489-0
7598	U2407		news_4809-0 news_4762-0 news_5376-1 news_226-0 news_514-0 news_4617-0
13153	U4358		news_7959-1 news_2627-0 news_676-0 news_4767-0 news_9215-0 news_75-0
5658	U1726	news_664 news_2743 news_11195 news_5604 news_9827 news_4654	news_9528-0 news_8801-0 news_287-0 news_7677-0 news_11013-1 news_12071-0
821	U244	news_3730 news_4322 news_447 news_2432 news_9555	news_3594-0 news_12119-0 news_37-1 news_11995-0 news_2738-0 news_3435-0
11551	U3832	news_4549 news_135 news_9025 news_10050	news_2556-0 news_2402-0 news_2526-0 news_2429-0 news_2578-0 news_5474-1
12487	U4134	news_9281 news_2554 news_10096 news_4446 news_4831 news_6140 news_9796 news_2494 news_11702	news_679-0 news_174-1 news_2513-0 news_5184-0 news_9577-0 news_495-0
11060	U3654	news_5293 news_3306 news_877 news_4377 news_5341	news_9366-0 news_110-0 news_7869-0 news_2759-1 news_8903-0
2861	U852	news_4856	news_9173-1 news_11097-0 news_4771-0 news_9744-0 news_10010-0 news_11005-0
1078	U319	news_3567 news_481 news_5293	news_11428-0 news_12023-0 news_10994-0 news_4052-0 news_3714-0
1216	U358	news_4559 news_4172	news_540-0 news_5502-0 news_2608-1 news_4855-0 news_3225-0 news_11639-0
10787	U3551	news_4215 news_12132 news_6528 news_11063 news_9332 news_9678 news_3469 news_9529 news_8863	news_395-0 news_2392-0 news_5214-0 news_2412-0 news_11312-0 news_4298-1
5495	U1678	news_3253 news_11482 news_3247 news_9889 news_4773 news_4700 news_7950	news_5107-0 news_334-1 news_11050-0 news_5509-0 news_4640-0 news_47-0
14978	U5147	news_9927 news_2999 news_11605 news_5024 news_11535 news_5062	news_4830-0 news_5099-0 news_4862-0 news_4699-0 news_4347-1 news_5057-0
13463	U4449	news_525 news_11073 news_3021	news_2603-0 news_2402-0 news_2550-0 news_2592-1 news_9958-0 news_2593-0
6274	U1897	news_7736 news_4922 news_9769 news_5362 news_10088 news_3925	news_2336-0 news_395-0 news_110-0 news_10983-0 news_3654-0
14482	U4887	news_11996	news_7540-0 news_7832-0 news_9483-1 news_5323-0 news_4514-0 news_5919-0
9993	U3285		news_2460-0 news_172-1 news_12011-0 news_2503-0 news_2439-0 news_2627-0
7891	U2522	news_8868 news_9687 news_537	news_2503-0 news_10953-0 news_723-0 news_68-1 news_7420-0 news_230-0
12550	U4160	news_8792 news_9753 news_12186 news_12157 news_481 news_11006 news_9977 news_9125	news_9941-1 news_9706-0 news_5328-0 news_5305-0 news_5435-0 news_8891-0
427	U114	news_9308 news_11911 news_11399 news_9465 news_2441 news_4252 news_9289	news_679-0 news_174-1 news_12024-0 news_9729-0 news_474-0 news_12111-0
11138	U3678	news_8793 news_4320 news_415 news_4463 news_331 news_10210	news_10211-0 news_2659-0 news_405-0 news_3312-0 news_11968-0 news_7730-1
