id,news_keywords,end,entity_group,score,start,word
2617,Fluchthelfer,,,,,
2617,Ostdeutschland,14.0,LOC,0.9991883635520935,0.0,Ostdeutschland
2617,Krimi,,,,,
2617,Neukölln,8.0,LOC,0.9997773170471191,0.0,Neukölln
2617,Flüchtlinge,,,,,
2617,Facebook,8.0,ORG,0.8251145482063293,0.0,Facebook
2618,Fernsehen,,,,,
2618,Fernsehen,,,,,
2618,Fernsehen,,,,,
2618,Flüchtlinge,,,,,
2618,Maischberger,12.0,PER,0.8094399571418762,0.0,Maischberger
2618,Sandra,6.0,PER,0.9979952573776245,0.0,Sandra
2618,Talkshows,,,,,
2618,Asselborn,9.0,LOC,0.9972503185272217,0.0,Asselborn
2618,Jean,4.0,PER,0.99978107213974,0.0,Jean
2618,ARD,3.0,ORG,0.995292067527771,0.0,ARD
2618,Jean Asselborn,14.0,PER,0.9999890327453613,0.0,Jean Asselborn
2618,Sandra Maischberger,19.0,PER,0.9998111724853516,0.0,Sandra Maischberger
2618,Christoph Schwennicke,21.0,PER,0.9999874830245972,0.0,Christoph Schwennicke
2618,Marcel Reif,11.0,PER,0.999986469745636,0.0,Marcel Reif
2618,Krise,,,,,
2618,Luxemburg,9.0,LOC,0.9998199343681335,0.0,Luxemburg
2618,Lukas Mandl,11.0,PER,0.999974250793457,0.0,Lukas Mandl
2618,Österreich,10.0,LOC,0.9977449178695679,0.0,Österreich
2618,Moria,5.0,LOC,0.9995447993278503,0.0,Moria
2618,Flüchtlinge,,,,,
2618,Brand,,,,,
2618,Migration,,,,,
2619,Newsteam,,,,,
2619,Teuteberg,9.0,LOC,0.9989888072013855,0.0,Teuteberg
2619,Linda,5.0,PER,0.998228132724762,0.0,Linda
2619,FDP,3.0,ORG,0.9999536871910095,0.0,FDP
2619,Beer,,,,,
2619,Nicola,6.0,PER,0.9994636178016663,0.0,Nicola
2619,Linda Teuteberg,15.0,PER,0.9998108148574829,0.0,Linda Teuteberg
2619,Nicola Beer,11.0,PER,0.9999724626541138,0.0,Nicola Beer
2619,Politik,,,,,
2619,Brandenburg,11.0,LOC,0.9086981415748596,0.0,Brandenburg
2619,Bundestag,9.0,ORG,0.99988853931427,0.0,Bundestag
2619,Christian Lindner,17.0,PER,0.9999733567237854,0.0,Christian Lindner
2619,Asyl,,,,,
2619,IAS,3.0,ORG,0.9716636538505554,0.0,IAS
2619,FDP,3.0,ORG,0.9999536871910095,0.0,FDP
2619,Union,,,,,
2619,Bündnis 90/Die Grünen,21.0,ORG,0.9994217157363892,0.0,Bündnis 90/Die Grünen
2620,Newsteam,,,,,
2620,Libanon,7.0,LOC,0.9989187121391296,0.0,Libanon
2620,Hamas,5.0,ORG,0.9998406171798706,0.0,Hamas
2621,texttospeech,,,,,
2621,Siems-Gerstenberger-Dorothea,28.0,LOC,0.9995828866958618,0.0,Siems-Gerstenberger-Dorothea
2621,Berufe auf dem Arbeitsmarkt,,,,,
2621,Fachkräftemangel,,,,,
2621,Gesundheit,,,,,
2621,Bertelsmann,11.0,ORG,0.9936935305595398,0.0,Bertelsmann
2621,Führungskräfte-Lage,,,,,
2621,Führungskräfte,,,,,
2621,IT-Branche,,,,,
2621,Demografie,,,,,
2621,Arbeitsmarkt einzelner Branchen,,,,,
2621,Arbeitsmarkt-Lage,,,,,
2621,Demografischer Faktor,,,,,
2621,Logistik,,,,,
2621,Apple Podcast,5.0,ORG,0.7294057607650757,0.0,Apple
2621,Karriere,,,,,
2621,Bundesagentur für Arbeit,24.0,ORG,0.9999599456787109,0.0,Bundesagentur für Arbeit
2621,Amazon Music,12.0,ORG,0.9996616840362549,0.0,Amazon Music
2621,Bündnis 90/Die Grünen,21.0,ORG,0.9994217157363892,0.0,Bündnis 90/Die Grünen
2622,Abschiebungen,,,,,
2622,Extremismus,,,,,
2622,Nordrhein-Westfalen,19.0,LOC,0.9989120364189148,0.0,Nordrhein-Westfalen
2622,Islamismus,5.0,MISC,0.9974625110626221,0.0,Islam
2622,Innenpolitik,,,,,
2622,Ministerium,,,,,
2622,Flüchtlingsministerium,22.0,ORG,0.9984654784202576,0.0,Flüchtlingsministerium
2622,Terrorismus,,,,,
2622,Joachim Stamp,13.0,PER,0.9999886155128479,0.0,Joachim Stamp
2622,FDP,3.0,ORG,0.9999536871910095,0.0,FDP
2622,NRW,3.0,ORG,0.9998708963394165,0.0,NRW
2622,Irak,4.0,LOC,0.9995278120040894,0.0,Irak
2622,AfD,3.0,ORG,0.9999027252197266,0.0,AfD
2623,Leubecher-Marcel,16.0,LOC,0.7696682810783386,0.0,Leubecher-Marcel
2623,Bewarder-Manuel,2.0,LOC,0.6546852588653564,0.0,Be
2623,Bewarder-Manuel,12.0,LOC,0.5960888862609863,8.0,-Man
2623,Investigation,,,,,
2623,Bundesamt für Migration und Flüchtlinge (BAMF),39.0,ORG,0.9999831914901733,0.0,Bundesamt für Migration und Flüchtlinge
2623,Bundesamt für Migration und Flüchtlinge (BAMF),45.0,ORG,0.9999720454216003,41.0,BAMF
2623,Flüchtlingskrise,,,,,
2623,Deutschland,11.0,LOC,0.9996507167816162,0.0,Deutschland
2623,Abschiebung,,,,,
2623,Asylbewerber,,,,,
2623,Bundesamtes für Migration,25.0,ORG,0.9941828846931458,0.0,Bundesamtes für Migration
2623,Flüchtlinge,,,,,
2623,Migration,,,,,
2624,Leubecher-Marcel,16.0,LOC,0.7696682810783386,0.0,Leubecher-Marcel
2624,Coronavirus,,,,,
2624,Asylbewerber,,,,,
2624,Erntehelfer,,,,,
2624,Meßstetten,2.0,LOC,0.6680786609649658,0.0,Me
2624,Meßstetten,10.0,LOC,0.7395563721656799,3.0,stetten
2624,Oembed,,,,,
2624,Eisenhüttenstadt,16.0,LOC,0.89777010679245,0.0,Eisenhüttenstadt
2624,Corona,,,,,
2624,Osteuropa,9.0,LOC,0.9999092817306519,0.0,Osteuropa
2624,Hessische Bauernverband,23.0,ORG,0.9999628067016602,0.0,Hessische Bauernverband
2624,Migration,,,,,
2624,Bündnis 90/Die Grünen,21.0,ORG,0.9994217157363892,0.0,Bündnis 90/Die Grünen
2624,Weiterstadt,11.0,LOC,0.9997241497039795,0.0,Weiterstadt
2624,CDU,3.0,ORG,0.9999597072601318,0.0,CDU
2624,Kremmen,,,,,
2624,Brandenburg,11.0,LOC,0.9086981415748596,0.0,Brandenburg
2624,Asylbewerber,,,,,
2624,Tannenhof,9.0,LOC,0.9980476498603821,0.0,Tannenhof
2624,Thüringer Landtag,17.0,ORG,0.9999731183052063,0.0,Thüringer Landtag
2624,Flüchtlinge,,,,,
2624,Ursula von der Leyen,20.0,PER,0.999035656452179,0.0,Ursula von der Leyen
2624,Hessen,6.0,LOC,0.9997432231903076,0.0,Hessen
2624,Bundeswehr,,,,,
2624,Bundesinnenministerium,22.0,ORG,0.9997382164001465,0.0,Bundesinnenministerium
2624,Suhl,4.0,PER,0.9792225956916809,0.0,Suhl
2624,Halberstadt,11.0,LOC,0.9993011355400085,0.0,Halberstadt
2624,Rumänien,8.0,LOC,0.8333175778388977,0.0,Rumänien
2624,Landwirtschaftsbetrieben,,,,,
2624,Thüringen,9.0,LOC,0.9988272786140442,0.0,Thüringen
2624,Bundesrat,,,,,
2625,Newsteam,,,,,
2625,Migration,,,,,
2625,Europäische Union (EU),17.0,ORG,0.9999382495880127,0.0,Europäische Union
2625,Europäische Union (EU),21.0,ORG,0.9999403953552246,19.0,EU
2625,Coronavirus,,,,,
2625,Asylbewerber,,,,,
2625,Italien,7.0,LOC,0.9996540546417236,0.0,Italien
2625,BAMF (Bundesamt für Migration und Flüchtlinge),4.0,ORG,0.9999768733978271,0.0,BAMF
2625,BAMF (Bundesamt für Migration und Flüchtlinge),45.0,ORG,0.9999848008155823,6.0,Bundesamt für Migration und Flüchtlinge
2625,Asylbewerber,,,,,
2625,Migration,,,,,
2626,Zentralrat der Juden,20.0,ORG,0.9999531507492065,0.0,Zentralrat der Juden
2626,Schuster,8.0,PER,0.8845571279525757,0.0,Schuster
2626,Josef (Internist),5.0,PER,0.9999254941940308,0.0,Josef
2626,Merkel,6.0,PER,0.8880376815795898,0.0,Merkel
2626,Angela,6.0,PER,0.9021611213684082,0.0,Angela
2626,Antisemitismus,,,,,
2626,Holocaust,9.0,MISC,0.8808168172836304,0.0,Holocaust
2626,Holocaust,9.0,MISC,0.8808168172836304,0.0,Holocaust
2626,Bundestag,9.0,ORG,0.99988853931427,0.0,Bundestag
2626,Israel,6.0,LOC,0.9946740865707397,0.0,Israel
2626,Neue Synagoge,,,,,
2626,SPD,3.0,ORG,0.9999579191207886,0.0,SPD
2626,Frankfurt am Main,17.0,LOC,0.9998391270637512,0.0,Frankfurt am Main
2626,CDU,3.0,ORG,0.9999597072601318,0.0,CDU
2626,Brandenburg,11.0,LOC,0.9086981415748596,0.0,Brandenburg
2626,Zentralrat,,,,,
2626,Oberbayern,10.0,LOC,0.9830852150917053,0.0,Oberbayern
2626,Josef Schuster,14.0,PER,0.9999907612800598,0.0,Josef Schuster
2626,Angela Merkel,13.0,PER,0.995182991027832,0.0,Angela Merkel
2626,Krimi,,,,,
2626,Gideon Joffe,12.0,PER,0.9999877214431763,0.0,Gideon Joffe
2626,Charlotte Knobloch,18.0,PER,0.9968584775924683,0.0,Charlotte Knobloch
2626,Dietmar Woidke,14.0,PER,0.9999839663505554,0.0,Dietmar Woidke
2626,Juden,4.0,MISC,0.9316670298576355,0.0,Jude
2626,Wolfgang Schäuble,17.0,PER,0.9999698400497437,0.0,Wolfgang Schäuble
2627,Newsteam,,,,,
2627,Mallorca,8.0,LOC,0.9998863935470581,0.0,Mallorca
2627,Flugverkehr,,,,,
2627,Polizei,,,,,
2627,Spanien,7.0,LOC,0.9991844296455383,0.0,Spanien
2627,Mallorca Zeitung,16.0,ORG,0.9997724294662476,0.0,Mallorca Zeitung
2627,Valencia,8.0,LOC,0.999889612197876,0.0,Valencia
2627,Palma de Mallorca,5.0,LOC,0.9998237490653992,0.0,Palma
2627,Palma de Mallorca,17.0,LOC,0.9998379945755005,9.0,Mallorca
2627,Krimi,,,,,
2627,Marokko,7.0,LOC,0.9994677901268005,0.0,Marokko
2627,Ibiza,5.0,LOC,0.9998779296875,0.0,Ibiza
2627,Mittelmeer,10.0,LOC,0.9997822046279907,0.0,Mittelmeer
2627,Türkei,6.0,LOC,0.9991886019706726,0.0,Türkei
2628,Leubecher-Marcel,16.0,LOC,0.7696682810783386,0.0,Leubecher-Marcel
2628,Flüchtlinge,,,,,
2628,Migrationspolitik,,,,,
2628,Asselborn,9.0,LOC,0.9972503185272217,0.0,Asselborn
2628,Jean,4.0,PER,0.99978107213974,0.0,Jean
2628,Griechenland,12.0,LOC,0.9990789890289307,0.0,Griechenland
2628,Hannover,8.0,LOC,0.9999138116836548,0.0,Hannover
2628,Ägäisinsel Lesbos,3.0,LOC,0.7576026320457458,0.0,Ägä
2628,Ägäisinsel Lesbos,17.0,LOC,0.9682066440582275,11.0,Lesbos
2628,Ylva Johannson,14.0,PER,0.9999136924743652,0.0,Ylva Johannson
2628,Niedersachsen,13.0,LOC,0.998551070690155,0.0,Niedersachsen
2628,Osnabrück,9.0,LOC,0.9999281764030457,0.0,Osnabrück
2628,Luxemburg,9.0,LOC,0.9998199343681335,0.0,Luxemburg
2628,Jugendliche,,,,,
2628,Flüchtlinge,,,,,
2628,Migration,,,,,
2628,Griechenland,12.0,LOC,0.9990789890289307,0.0,Griechenland
2628,Bundesinnenminsiterium,14.0,ORG,0.9026612639427185,0.0,Bundesinnenmin
2629,Lutz-Martin,11.0,LOC,0.9762159585952759,0.0,Lutz-Martin
2629,Bewarder-Manuel,2.0,LOC,0.6546852588653564,0.0,Be
2629,Bewarder-Manuel,12.0,LOC,0.5960888862609863,8.0,-Man
2629,Investigation,,,,,
2629,Migrationspolitik,,,,,
2629,Bundesinnenministerium,22.0,ORG,0.9997382164001465,0.0,Bundesinnenministerium
2629,Hessen,6.0,LOC,0.9997432231903076,0.0,Hessen
2629,Luftweg,,,,,
2629,Krimi,,,,,
2629,Bundespolizeibericht,,,,,
2629,Mitteleuropa,12.0,LOC,0.9999248385429382,0.0,Mitteleuropa
2629,Griechenland,12.0,LOC,0.9990789890289307,0.0,Griechenland
2630,Migration,,,,,
2630,Flüchtlingskrise,,,,,
2630,Großbritannien,14.0,LOC,0.9990170001983643,0.0,Großbritannien
2630,Frankreich,10.0,LOC,0.9992814660072327,0.0,Frankreich
2630,Ärmelkanal,,,,,
2630,Newsteam,,,,,
2630,Migrant,,,,,
2630,Boris Johnson,13.0,PER,0.999908447265625,0.0,Boris Johnson
2630,PA,2.0,ORG,0.9996581077575684,0.0,PA
2630,Ärmelkanal Großbritannien,25.0,LOC,0.9996433258056641,11.0,Großbritannien
2630,Krimi,,,,,
2630,Frankreich,10.0,LOC,0.9992814660072327,0.0,Frankreich
2630,Flüchtlinge,,,,,
2631,Newsteam,,,,,
2631,Hanau,5.0,LOC,0.9998573064804077,0.0,Hanau
2631,Polizei,,,,,
2631,Kesselstadt,11.0,LOC,0.9886824488639832,0.0,Kesselstadt
2631,Polizei,,,,,
2631,Hanau Am Tatort,5.0,LOC,0.9997856616973877,0.0,Hanau
2631,Bundesregierung,,,,,
2631,Germany,7.0,LOC,0.9990096092224121,0.0,Germany
2631,Twitter,,,,,
2631,Krimi,,,,,
2631,Hürriyet,8.0,ORG,0.9996839165687561,0.0,Hürriyet
2631,Bayern,6.0,LOC,0.9947740435600281,0.0,Bayern
2631,Youtube,,,,,
2631,Peter Frank,11.0,PER,0.9999822378158569,0.0,Peter Frank
2631,Türkei,6.0,LOC,0.9991886019706726,0.0,Türkei
2632,texttospeech,,,,,
2632,Newsteam,,,,,
2632,Kroatien,8.0,LOC,0.9988175630569458,0.0,Kroatien
2632,Polizei,,,,,
2632,Staatsanwaltschaft,,,,,
2632,EU (Europäische Union),2.0,ORG,0.9999423027038574,0.0,EU
2632,EU (Europäische Union),21.0,ORG,0.9999146461486816,4.0,Europäische Union
2632,Gewalt,,,,,
2632,Sebastian Leber,15.0,PER,0.9999885559082031,0.0,Sebastian Leber
2632,Menschenschmuggel,,,,,
2632,Krimi,,,,,
2632,Bosnien,7.0,LOC,0.9908877611160278,0.0,Bosnien
2632,Kroatien,8.0,LOC,0.9988175630569458,0.0,Kroatien
2632,Flüchtlinge,,,,,
2632,Tagesspiegel,12.0,ORG,0.9993226528167725,0.0,Tagesspiegel
2633,texttospeech,,,,,
2633,Newsteam,,,,,
2633,Migrationspolitik,,,,,
2633,Lukaschenko,11.0,PER,0.9997565746307373,0.0,Lukaschenko
2633,Alexander,9.0,PER,0.9993020296096802,0.0,Alexander
2633,EU (Europäische Union),2.0,ORG,0.9999423027038574,0.0,EU
2633,EU (Europäische Union),21.0,ORG,0.9999146461486816,4.0,Europäische Union
2633,Geheimdienst,,,,,
2633,Syrien,6.0,LOC,0.9993966817855835,0.0,Syrien
2633,Alexander Lukaschenko,21.0,PER,0.9999569654464722,0.0,Alexander Lukaschenko
2633,Belarus,7.0,LOC,0.9998630285263062,0.0,Belarus
2633,Irak,4.0,LOC,0.9995278120040894,0.0,Irak
2633,Minsk,5.0,LOC,0.9999181032180786,0.0,Minsk
2633,Migration,,,,,
2633,PAP,3.0,ORG,0.9996583461761475,0.0,PAP
2633,Migrant,,,,,
2633,Stanislaw Zaryn,15.0,PER,0.9999581575393677,0.0,Stanislaw Zaryn
2633,Krise,,,,,
2633,Flüchtlinge,,,,,
2634,Österreich,10.0,LOC,0.9977449178695679,0.0,Österreich
2634,Kurz,,,,,
2634,Sebastian,9.0,PER,0.9998257756233215,0.0,Sebastian
2634,ÖVP,3.0,ORG,0.9999532103538513,0.0,ÖVP
2634,FPÖ,3.0,ORG,0.9994640350341797,0.0,FPÖ
2634,Strache,,,,,
2634,Heinz-Christian,15.0,PER,0.9999151229858398,0.0,Heinz-Christian
2634,Rassismus,,,,,
2634,Terroranschlag von Christchurch (15.03.2019),29.0,LOC,0.9999163746833801,19.0,Christchur
2634,Identitäre Bewegung,,,,,
2634,FPÖ,3.0,ORG,0.9994640350341797,0.0,FPÖ
2634,Wolfgang Schüssel,17.0,PER,0.9981363415718079,0.0,Wolfgang Schüssel
2634,SPÖ,3.0,ORG,0.9999434351921082,0.0,SPÖ
2634,Politik,,,,,
2634,ÖVP,3.0,ORG,0.9999532103538513,0.0,ÖVP
2634,Europa,6.0,LOC,0.9997854828834534,0.0,Europa
2634,Sebastian Kurz,14.0,PER,0.9999845623970032,0.0,Sebastian Kurz
2634,Österreich,10.0,LOC,0.9977449178695679,0.0,Österreich
2634,Flüchtlinge,,,,,
2634,Bündnis 90/Die Grünen,21.0,ORG,0.9994217157363892,0.0,Bündnis 90/Die Grünen
2635,Newsteam,,,,,
2635,Seehofer,8.0,PER,0.9999217987060547,0.0,Seehofer
2635,Horst,5.0,PER,0.9999549388885498,0.0,Horst
2635,Polizei,,,,,
2635,Rassismus,,,,,
2635,Polizei,,,,,
2635,Rechtsextremismus,,,,,
2635,Horst Seehofer,14.0,PER,0.9999879598617554,0.0,Horst Seehofer
2635,Rassismus,,,,,
2635,Krimi,,,,,
2635,Rheinische Post,15.0,ORG,0.9999187588691711,0.0,Rheinische Post
2635,Moria,5.0,LOC,0.9995447993278503,0.0,Moria
2635,Flüchtlinge,,,,,
2635,Europaparlament,15.0,ORG,0.9983434677124023,0.0,Europaparlament
2635,Gesellschaft,,,,,
2636,Newsteam,,,,,
2636,Lesbos,6.0,LOC,0.9997713565826416,0.0,Lesbos
2636,Griechenland,12.0,LOC,0.9990789890289307,0.0,Griechenland
2636,Coronavirus,,,,,
2636,Asyl,,,,,
2636,Zeltlager,,,,,
2636,Polizei,,,,,
2636,Migrant,,,,,
2636,Skai,4.0,PER,0.8671915531158447,0.0,Skai
2636,Kara Tepe,9.0,LOC,0.9734051823616028,0.0,Kara Tepe
2636,Türkei,6.0,LOC,0.9991886019706726,0.0,Türkei
2636,Athen,5.0,LOC,0.9997972846031189,0.0,Athen
2636,Migration,,,,,
2636,Lesbos,6.0,LOC,0.9997713565826416,0.0,Lesbos
2636,Brand,,,,,
2637,Leubecher-Marcel,16.0,LOC,0.7696682810783386,0.0,Leubecher-Marcel
2637,Arbeitslosigkeit,,,,,
2637,Migrationspolitik,,,,,
2637,Karriere,,,,,
2637,Bundestag,9.0,ORG,0.99988853931427,0.0,Bundestag
2637,Bundesagentur für Arbeit,24.0,ORG,0.9999599456787109,0.0,Bundesagentur für Arbeit
2637,Westbalkan,10.0,LOC,0.9998194575309753,0.0,Westbalkan
2637,Duisburg,8.0,LOC,0.9999411702156067,0.0,Duisburg
2637,Flüchtlinge,,,,,
2637,Union,,,,,
2640,Newsteam,,,,,
2640,Salvini,7.0,PER,0.9997450709342957,0.0,Salvini
2640,Matteo,6.0,PER,0.9828625321388245,0.0,Matteo
2640,Italien,7.0,LOC,0.9996540546417236,0.0,Italien
2640,Migrationspolitik,,,,,
2640,Seenotrettungskreuzer,,,,,
2640,Italien,7.0,LOC,0.9996540546417236,0.0,Italien
2640,Friedhold Ulonska,17.0,PER,0.9999809265136719,0.0,Friedhold Ulonska
2640,UNHCR (UN-Hochkommissariat für Flüchtlinge),5.0,ORG,0.9999582171440125,0.0,UNHCR
2640,UNHCR (UN-Hochkommissariat für Flüchtlinge),42.0,ORG,0.999912679195404,7.0,UN-Hochkommissariat für Flüchtlinge
2640,Europa,6.0,LOC,0.9997854828834534,0.0,Europa
2640,Matteo Salvini,14.0,PER,0.9999554753303528,0.0,Matteo Salvini
2640,Libyen,6.0,LOC,0.9998762607574463,0.0,Libyen
2640,Mission Lifeline,,,,,
2640,Mittelmeer,10.0,LOC,0.9997822046279907,0.0,Mittelmeer
2640,Frankfurt am Main,17.0,LOC,0.9998391270637512,0.0,Frankfurt am Main
2640,Dresden,7.0,LOC,0.9998519420623779,0.0,Dresden
2640,Migration,,,,,
2641,Schiltz-Christoph,17.0,PER,0.9998448491096497,0.0,Schiltz-Christoph
2641,Leyen,5.0,PER,0.8472566604614258,0.0,Leyen
2641,Ursula von der,14.0,PER,0.992017924785614,0.0,Ursula von der
2641,Europäische Union (EU),17.0,ORG,0.9999382495880127,0.0,Europäische Union
2641,Europäische Union (EU),21.0,ORG,0.9999403953552246,19.0,EU
2641,Migrationspolitik,,,,,
2641,Asylverfahren,,,,,
2641,EC President,2.0,ORG,0.9998682737350464,0.0,EC
2641,Ungarn,6.0,LOC,0.999186098575592,0.0,Ungarn
2641,Asyl,,,,,
2641,Migrationspolitik,,,,,
2641,BRUSSELS,8.0,LOC,0.999730110168457,0.0,BRUSSELS
2641,Österreich,10.0,LOC,0.9977449178695679,0.0,Österreich
2641,Migration,,,,,
2641,The EU,6.0,ORG,0.9994807839393616,4.0,EU
2641,ÖVP,3.0,ORG,0.9999532103538513,0.0,ÖVP
2641,EU Commission,13.0,ORG,0.9999718070030212,0.0,EU Commission
2641,Abschiebung,,,,,
2641,Brussel,7.0,LOC,0.9996840953826904,0.0,Brussel
2641,Flüchtlinge,,,,,
2641,Ursula von der Leyen,20.0,PER,0.9990392327308655,0.0,Ursula von der Leyen
2642,Libyen,6.0,LOC,0.9998762607574463,0.0,Libyen
2642,Böhmer-Daniel-Dylan,19.0,ORG,0.8090928792953491,0.0,Böhmer-Daniel-Dylan
2642,Boehmer-Daniel-Dylan,20.0,ORG,0.9977933168411255,0.0,Boehmer-Daniel-Dylan
2642,Schutztruppe,,,,,
2642,Tripolis,8.0,LOC,0.9894474744796753,0.0,Tripolis
2642,Chalifa Haftar,14.0,PER,0.9608376622200012,0.0,Chalifa Haftar
2642,Politik,,,,,
2642,EU (Europäische Union),2.0,ORG,0.9999421834945679,0.0,EU
2642,EU (Europäische Union),21.0,ORG,0.9999144077301025,4.0,Europäische Union
2642,Brüssel,7.0,LOC,0.9997040629386902,0.0,Brüssel
2642,Libyen,6.0,LOC,0.9998762607574463,0.0,Libyen
2642,Sarradsch,9.0,LOC,0.9156789779663086,0.0,Sarradsch
2642,Mittelmeer,10.0,LOC,0.9997822046279907,0.0,Mittelmeer
2642,Afrikanische Union,18.0,ORG,0.9999529719352722,0.0,Afrikanische Union
2642,Flüchtlinge,,,,,
2643,FC Barcelona,12.0,ORG,0.9999797940254211,0.0,FC Barcelona
2643,Suarez,6.0,PER,0.9995039701461792,0.0,Suarez
2643,Luis (Fußballer,4.0,PER,0.9999301433563232,0.0,Luis
2643,Uruguay),7.0,LOC,0.9973406195640564,0.0,Uruguay
2643,Juventus Turin,14.0,ORG,0.9999241828918457,0.0,Juventus Turin
2643,Italien,7.0,LOC,0.9996540546417236,0.0,Italien
2643,Italien,7.0,LOC,0.9996540546417236,0.0,Italien
2643,Ronald Koeman,13.0,PER,0.9999804496765137,0.0,Ronald Koeman
2643,Perugia,7.0,LOC,0.998260498046875,0.0,Perugia
2643,Suárez Sprachtest,6.0,PER,0.9990589022636414,0.0,Suárez
2643,Fussball,,,,,
2643,Atlético Madrid,15.0,ORG,0.9999818801879883,0.0,Atlético Madrid
2643,Universität für Ausländer,25.0,ORG,0.9999781847000122,0.0,Universität für Ausländer
2643,Luis Suárez,11.0,PER,0.9999724626541138,0.0,Luis Suárez
2644,Kuba,4.0,LOC,0.9996410608291626,0.0,Kuba
2644,USA,3.0,LOC,0.9955461025238037,0.0,USA
2644,Obama,5.0,PER,0.9988672733306885,0.0,Obama
2644,Barack (Präsident/geb.1961),6.0,PER,0.9998370409011841,0.0,Barack
2644,Trump,5.0,PER,0.973453164100647,0.0,Trump
2644,Donald (geb.1946),6.0,PER,0.9998968839645386,0.0,Donald
2644,Abschiebungen,,,,,
2644,Bootsflüchtlinge,,,,,
2644,Mexiko,6.0,LOC,0.9998883008956909,0.0,Mexiko
2644,El Nuevo Herald,15.0,ORG,0.8514737486839294,0.0,El Nuevo Herald
2644,Politik,,,,,
2644,Asyl,,,,,
2644,Washington,10.0,LOC,0.9998763799667358,0.0,Washington
2644,Patriotische Union Kuba,23.0,ORG,0.9999744296073914,0.0,Patriotische Union Kuba
2644,Reynosa,7.0,LOC,0.8975123167037964,0.0,Reynosa
2644,Barack Obama,12.0,PER,0.9997648000717163,0.0,Barack Obama
2644,Miami Beach,11.0,LOC,0.999959409236908,0.0,Miami Beach
2644,Italien,7.0,LOC,0.9996540546417236,0.0,Italien
2644,Florida,7.0,LOC,0.9999048709869385,0.0,Florida
2644,Obamas Flüchtlingsdeal,5.0,PER,0.99853515625,0.0,Obama
2644,Havanna,,,,,
2644,Abschiebung,,,,,
2644,Matteo Salvini,14.0,PER,0.9999554753303528,0.0,Matteo Salvini
2644,Mittelmeer,10.0,LOC,0.9997822046279907,0.0,Mittelmeer
2644,Flüchtlinge,,,,,
2644,USA,3.0,LOC,0.9955461025238037,0.0,USA
2645,texttospeech,,,,,
2645,Ungarn,6.0,LOC,0.999186098575592,0.0,Ungarn
2645,Serbien,7.0,LOC,0.8888653516769409,0.0,Serbien
2645,Fluchthelfer,,,,,
2645,Migration,,,,,
2645,Migrationspolitik,,,,,
2645,Newsteam,,,,,
2645,Migrant,,,,,
2645,Ungarn,6.0,LOC,0.999186098575592,0.0,Ungarn
2645,Gewalt,,,,,
2645,Serbien,7.0,LOC,0.8888653516769409,0.0,Serbien
2645,Morahalom,9.0,LOC,0.9991996884346008,0.0,Morahalom
2645,Migration,,,,,
2646,Frauenquote im öffentlichen Dienst,,,,,
2646,Diskriminierung,,,,,
2646,Bundestag,9.0,ORG,0.99988853931427,0.0,Bundestag
2646,Gleichberechtigung,,,,,
2646,Olaf Scholz,11.0,PER,0.9999745488166809,0.0,Olaf Scholz
2646,SPD,3.0,ORG,0.9999579191207886,0.0,SPD
2646,Steffi Lemke,12.0,PER,0.999819815158844,0.0,Steffi Lemke
2646,Annalena Baerbock,17.0,PER,0.9889143705368042,0.0,Annalena Baerbock
2646,Svenja Schulze,14.0,PER,0.9999728202819824,0.0,Svenja Schulze
2646,Michael Kappeler,16.0,PER,0.9999574422836304,0.0,Michael Kappeler
2646,Marco Buschmann,15.0,PER,0.9999793767929077,0.0,Marco Buschmann
2646,Wolfgang Schmidt,16.0,PER,0.999991238117218,0.0,Wolfgang Schmidt
2646,Bündnis 90/Die Grünen,21.0,ORG,0.9994326233863831,0.0,Bündnis 90/Die Grünen
2646,Diskriminierung,,,,,
2646,Nancy Faeser,12.0,PER,0.999926745891571,0.0,Nancy Faeser
2646,Bundeskanzleramtes,,,,,
2646,Bildkombo,,,,,
2646,FDP,3.0,ORG,0.9999536871910095,0.0,FDP
2646,Robert Habeck,13.0,PER,0.9999809265136719,0.0,Robert Habeck
2646,Karl Lauterbach,15.0,PER,0.9999504089355469,0.0,Karl Lauterbach
2646,Klara Geywitz,13.0,PER,0.9998109936714172,0.0,Klara Geywitz
2646,Karriere,,,,,
2646,Bundestag,9.0,ORG,0.99988853931427,0.0,Bundestag
2646,Cem Özdemir,11.0,PER,0.999945342540741,0.0,Cem Özdemir
2646,Hubertus Heil,13.0,PER,0.9999804496765137,0.0,Hubertus Heil
2646,Grüne,5.0,ORG,0.9987491965293884,0.0,Grüne
2646,Volker Wissing,14.0,PER,0.9999882578849792,0.0,Volker Wissing
2646,Christian Lindner,17.0,PER,0.9999733567237854,0.0,Christian Lindner
2646,Christine Lambrecht,19.0,PER,0.9999052882194519,0.0,Christine Lambrecht
2647,texttospeech,,,,,
2647,Werner-Jana,11.0,PER,0.9235703945159912,0.0,Werner-Jana
2647,Edler,5.0,PER,0.998924970626831,0.0,Edler
2647,Kurt,4.0,PER,0.9997299313545227,0.0,Kurt
2647,Bündnis 90/Die Grünen,21.0,ORG,0.9994268417358398,0.0,Bündnis 90/Die Grünen
2647,Islamismus,5.0,MISC,0.9974625110626221,0.0,Islam
2647,Extremismus,,,,,
