id,news_keywords,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
2906,[START] Türkei [END],6.0,LOC,0.9991886019706726,0.0,Türkei,Türkei,de,-0.1788336336612701,Q43
2907,[START] Polen [END],5.0,LOC,0.9979286193847656,0.0,Polen,Polen,de,-0.3506607413291931,Q36
2907,[START] Grenzschutz [END],,,,,,Grenzschutz,de,-0.149460569024086,Q138775
2907,[START] EU-Kommission [END],13.0,ORG,0.9997665286064148,0.0,EU-Kommission,Europäische Kommission,de,-0.0738563314080238,Q8880
2907,[START] Lukaschenko [END],11.0,PER,0.9997565746307372,0.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.2298913598060608,Q2866
2907,[START] Weißrussland [END],12.0,LOC,0.9997444152832032,0.0,Weißrussland,Weißrussland,de,-0.1750677824020385,Q184
2907,[START] EU (Europäische Union) [END],2.0,ORG,0.999942660331726,0.0,EU,Europäische Union,de,-0.1343458741903305,Q458
2907,[START] EU (Europäische Union) [END],21.0,ORG,0.9999147057533264,4.0,Europäische Union,Europäische Union,de,-0.1343456357717514,Q458
2907,[START] Brüssel [END],7.0,LOC,0.9997040629386902,0.0,Brüssel,Brüssel,de,-0.292308509349823,Q9005
2907,[START] Abschiebung [END],,,,,,Abschiebung (Recht),de,-0.0923961102962493,Q285701
2907,[START] Lettland [END],8.0,LOC,0.9996947050094604,0.0,Lettland,Lettland,de,-0.2153764069080352,Q211
2907,[START] Ylva Johansson [END],14.0,PER,0.999681830406189,0.0,Ylva Johansson,Ylva Johansson,sv,-0.2621964812278747,Q3369258
2907,[START] Belarus [END],7.0,LOC,0.9998630285263062,0.0,Belarus,Belarus,en,-0.2354133129119873,Q184
2907,[START] Litauen [END],7.0,LOC,0.9993297457695008,0.0,Litauen,Litauen,de,-0.2180323600769043,Q37
2907,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4427023828029632,Q131572
2907,[START] Migration [END],,,,,,Human migration,en,-0.3305611908435821,Q177626
2908,[START] Flüchtlinge (Geo: Aufnahmeland) [END],,,,,,Flüchtlingskrise ab 2015 in Deutschland,de,-0.3738017976284027,Q21051340
2908,[START] Lesbos [END],6.0,LOC,0.9997713565826416,0.0,Lesbos,Lesbos,de,-0.4165290296077728,Q128087
2908,[START] Griechenland [END],12.0,LOC,0.9990789890289308,0.0,Griechenland,Königreich Griechenland,de,-0.1734856516122818,Q209065
2908,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4426338076591491,Q131572
2908,[START] Griechenland [END],12.0,LOC,0.9990789890289308,0.0,Griechenland,Königreich Griechenland,de,-0.1735067218542099,Q209065
2908,[START] Lesbos [END],6.0,LOC,0.9997713565826416,0.0,Lesbos,Lesbos,de,-0.4166502356529236,Q128087
2909,[START] Migration [END],,,,,,Human migration,en,-0.3305712640285492,Q177626
2909,[START] Polen [END],5.0,LOC,0.9979286193847656,0.0,Polen,Polen,de,-0.3506607413291931,Q36
2909,[START] Weißrussland [END],12.0,LOC,0.9997444152832032,0.0,Weißrussland,Weißrussland,de,-0.1750677824020385,Q184
2909,[START] AfD [END],3.0,ORG,0.9999027252197266,0.0,AfD,Alternative für Deutschland,de,-0.1471244096755981,Q6721203
2909,[START] Europäische Union (EU) [END],17.0,ORG,0.9999381303787231,0.0,Europäische Union,Europäische Union,de,-0.0886005386710167,Q458
2909,[START] Europäische Union (EU) [END],21.0,ORG,0.9999406337738036,19.0,EU,Europäische Union,de,-0.0886005386710167,Q458
2909,[START] Politik [END],,,,,,Politik,de,-0.4183560907840729,Q7163
2909,[START] EU (Europäische Union) [END],2.0,ORG,0.999942660331726,0.0,EU,Europäische Union,de,-0.1343456357717514,Q458
2909,[START] EU (Europäische Union) [END],21.0,ORG,0.9999147057533264,4.0,Europäische Union,Europäische Union,de,-0.1343457102775573,Q458
2909,[START] Gerald Knaus [END],12.0,PER,0.9999864101409912,0.0,Gerald Knaus,Gerald Knaus,en,-0.267911285161972,Q65966910
2909,[START] Moskau [END],6.0,LOC,0.9993244409561156,0.0,Moskau,Moskau,de,-0.11615601927042,Q649
2909,[START] Top-Thema [END],,,,,,Liste von Beinamen in der populären Musik,de,-0.427402526140213,Q1375931
2909,[START] Belarus [END],7.0,LOC,0.9998630285263062,0.0,Belarus,Belarus,en,-0.2354078292846679,Q184
2909,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.442634105682373,Q131572
2909,[START] Russland [END],8.0,LOC,0.9984276294708252,0.0,Russland,Russland,de,-0.2807747423648834,Q159
2909,[START] Beatrix von Storch [END],18.0,PER,0.9967457056045532,0.0,Beatrix von Storch,Beatrix von Storch,de,-0.1893469244241714,Q14924803
2910,[START] Schengener Abkommen [END],19.0,MISC,0.999504804611206,0.0,Schengener Abkommen,Schengener Abkommen,de,-0.0742787793278694,Q2822795
2910,[START] Grenzkontrollen [END],,,,,,Grenzkontrolle,de,-0.0908463448286056,Q218719
2910,[START] EU-Kommission [END],13.0,ORG,0.9997665286064148,0.0,EU-Kommission,Europäische Kommission,de,-0.0738563314080238,Q8880
2910,[START] Schengen-Raum [END],13.0,LOC,0.9719794988632202,0.0,Schengen-Raum,Schengener Abkommen,de,-0.1230813860893249,Q2822795
2910,[START] Dänemark [END],8.0,LOC,0.9993469715118408,0.0,Dänemark,Dänemark,de,-0.1094176098704338,Q35
2910,[START] Frankreich [END],10.0,LOC,0.9992814660072328,0.0,Frankreich,Frankreich,de,-0.094581589102745,Q142
2910,[START] Österreich [END],10.0,LOC,0.997744917869568,0.0,Österreich,Österreich,de,-0.1630029678344726,Q40
2910,[START] Migration [END],,,,,,Human migration,en,-0.3306458592414856,Q177626
2910,[START] Terrorismus [END],,,,,,Terrorismus,de,-0.1608501970767974,Q7283
2911,[START] Erdogan [END],7.0,PER,0.994699001312256,0.0,Erdogan,Recep Tayyip Erdoğan,en,-0.3614196479320526,Q39259
2911,[START] Recep Tayyip [END],12.0,PER,0.9991627931594848,0.0,Recep Tayyip,Recep Tayyip Erdoğan,tr,-0.352882981300354,Q39259
2911,[START] Flüchtlinge (Geo: Aufnahmeland) [END],,,,,,Flüchtlingskrise ab 2015 in Deutschland,de,-0.3738017976284027,Q21051340
2911,[START] Flüchtlingskrise [END],,,,,,Flüchtlingskrise ab 2015 in Deutschland,de,-0.1648931056261062,Q21051340
2911,[START] Griechenland [END],12.0,LOC,0.9990789890289308,0.0,Griechenland,Königreich Griechenland,de,-0.1734856516122818,Q209065
2911,[START] Türkei [END],6.0,LOC,0.9991886019706726,0.0,Türkei,Türkei,de,-0.1787811815738678,Q43
2911,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4428067803382873,Q131572
2911,[START] Recep Tayyip Erdogan [END],20.0,PER,0.9997904300689696,0.0,Recep Tayyip Erdogan,Recep Tayyip Erdoğan,tr,-0.2960958778858185,Q39259
2911,[START] EU (Europäische Union) [END],2.0,ORG,0.999942660331726,0.0,EU,Europäische Union,de,-0.1343456357717514,Q458
2911,[START] EU (Europäische Union) [END],21.0,ORG,0.9999147057533264,4.0,Europäische Union,Europäische Union,de,-0.1343457102775573,Q458
2911,[START] Politik [END],,,,,,Politik,de,-0.4183565378189087,Q7163
2911,[START] Pro Asyl [END],8.0,ORG,0.992186725139618,0.0,Pro Asyl,Pro Asyl,en,-0.2396048009395599,Q2111410
2911,[START] Syrien [END],6.0,LOC,0.9993966817855836,0.0,Syrien,Syrien,de,-0.218723714351654,Q858
2911,[START] Europa [END],6.0,LOC,0.9997854828834534,0.0,Europa,Europa,es,-0.455419510602951,Q46
2911,[START] Ministerium für Arbeit [END],22.0,ORG,0.9989492297172546,0.0,Ministerium für Arbeit,"Ministerium für Arbeit, Gesundheit und Soziales des Landes Nordrhein-Westfalen",de,-0.2705657482147217,Q1937023
2911,[START] Brüssel [END],7.0,LOC,0.9997040629386902,0.0,Brüssel,Brüssel,de,-0.2923085987567901,Q9005
2911,[START] Angela Merkel [END],13.0,PER,0.995182991027832,0.0,Angela Merkel,Angela Merkel,en,-0.3694709241390228,Q567
2911,[START] Mittelmeer [END],10.0,LOC,0.9997822046279908,0.0,Mittelmeer,Mittelmeer,de,-0.1199891120195388,Q4918
2911,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4426338076591491,Q131572
2911,[START] Ursula von der Leyen [END],20.0,PER,0.9990389347076416,0.0,Ursula von der Leyen,Ursula von der Leyen,de,-0.1884501129388809,Q60772
2911,[START] Griechenland [END],12.0,LOC,0.9990789890289308,0.0,Griechenland,Königreich Griechenland,de,-0.1735069304704666,Q209065
2911,[START] Türkei [END],6.0,LOC,0.9991886019706726,0.0,Türkei,Türkei,de,-0.1788336336612701,Q43
2912,[START] Sozialdemokratische Parteien [END],14.0,ORG,0.9903899431228638,0.0,Sozialdemokrat,Sozialdemokratische Partei Österreichs,de,-0.1464517563581466,Q179111
2912,[START] Wahlverhalten bei Kommunalwahlen [END],,,,,,Kommunalwahlrecht (Rheinland-Pfalz),de,-0.2179248332977295,Q16319638
2912,[START] Thomas Geisel [END],13.0,PER,0.9999823570251464,0.0,Thomas Geisel,Thomas Geisel,de,-0.2554742395877838,Q17198510
2912,[START] SPD [END],3.0,ORG,0.9999579191207886,0.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.1856420636177063,Q49768
2912,[START] Wahlkampf [END],,,,,,Wahlkampf,de,-0.1507368236780166,Q11642595
2912,[START] Bündnis 90/Die Grünen [END],21.0,ORG,0.9994268417358398,0.0,Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,de,-0.1425035893917083,Q49766
2912,[START] Stichwahl [END],,,,,,Stichwahl,de,-0.076918251812458,Q615255
2912,[START] CDU [END],3.0,ORG,0.9999597072601318,0.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.1917134225368499,Q49762
2912,[START] Rheinische Post [END],15.0,ORG,0.9999187588691713,0.0,Rheinische Post,Rheinische Post,de,-0.1368166506290435,Q33094
2913,[START] Weißrussland [END],12.0,LOC,0.9997444152832032,0.0,Weißrussland,Weißrussland,de,-0.1750678569078445,Q184
2913,[START] Polen [END],5.0,LOC,0.9979286193847656,0.0,Polen,Polen,de,-0.3506606221199035,Q36
2913,[START] Polizei [END],,,,,,Polizei,de,-0.2345781028270721,Q35535
2913,[START] EU (Europäische Union) [END],2.0,ORG,0.999942660331726,0.0,EU,Europäische Union,de,-0.1343456357717514,Q458
2913,[START] EU (Europäische Union) [END],21.0,ORG,0.9999147057533264,4.0,Europäische Union,Europäische Union,de,-0.1343456357717514,Q458
2913,[START] DRK [END],3.0,ORG,0.9999770522117616,0.0,DRK,Deutsches Rotes Kreuz,de,-0.1980370581150055,Q694104
2913,[START] Belarus [END],7.0,LOC,0.9998630285263062,0.0,Belarus,Belarus,en,-0.2354076951742172,Q184
2913,[START] Migration [END],,,,,,Human migration,en,-0.3305712640285492,Q177626
2913,[START] Russland [END],8.0,LOC,0.9984276294708252,0.0,Russland,Russland,de,-0.2807748019695282,Q159
2913,[START] Polen [END],5.0,LOC,0.9979286193847656,0.0,Polen,Polen,de,-0.3506605625152588,Q36
2913,[START] CDU [END],3.0,ORG,0.9999597072601318,0.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.1917134225368499,Q49762
2913,[START] Michael Kretschmer [END],18.0,PER,0.9999786615371704,0.0,Michael Kretschmer,Michael Kretschmer,de,-0.233780562877655,Q1928299
2913,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4426344931125641,Q131572
2913,[START] Sachsen [END],7.0,LOC,0.9816640615463256,0.0,Sachsen,Sachsen,de,-0.28058522939682,Q1202
2914,[START] Nordafrika [END],10.0,LOC,0.9998010396957396,0.0,Nordafrika,Nordafrika,sv,-0.2420721501111984,Q27381
2914,[START] Brasilien [END],9.0,LOC,0.9991616010665894,0.0,Brasilien,Brasilien,de,-0.2356714457273483,Q155
2914,[START] Marokko [END],7.0,LOC,0.9994677901268004,0.0,Marokko,Marokko,de,-0.2520748078823089,Q1028
2914,[START] Jair Bolsonaro [END],14.0,PER,0.9998772740364076,0.0,Jair Bolsonaro,Jair Bolsonaro,pt,-0.3223595321178436,Q10304982
2914,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.442634105682373,Q131572
2914,[START] Migration [END],,,,,,Human migration,en,-0.3305712640285492,Q177626
2915,[START] Großbritannien [END],14.0,LOC,0.9990170001983644,0.0,Großbritannien,Vereinigtes Königreich,de,-0.1803837716579437,Q145
2915,[START] Migrationspolitik [END],,,,,,Ausländerpolitik,de,-0.2759321928024292,Q16054486
2915,[START] Ärmelkanal [END],,,,,,Ärmelkanal,de,-0.1095219776034355,Q34640
2915,[START] Großbritannien [END],14.0,LOC,0.9990170001983644,0.0,Großbritannien,Vereinigtes Königreich,de,-0.1803838312625885,Q145
2915,[START] Frankreich [END],10.0,LOC,0.9992814660072328,0.0,Frankreich,Frankreich,de,-0.0945839509367942,Q142
2915,[START] Migration [END],,,,,,Human migration,en,-0.3304477334022522,Q177626
2916,[START] Seehofer [END],8.0,PER,0.9999217987060548,0.0,Seehofer,Seehofer,de,-0.3202865123748779,Q44612
2916,[START] Bundespolizei [END],12.0,ORG,0.9885315895080566,0.0,Bundespolize,Bundespolizei (Deutschland),de,-0.1196973770856857,Q56026
2916,[START] Asylbewerber [END],,,,,,Asylbewerber,de,-0.0704864114522934,Q564811
2916,[START] Polizei [END],,,,,,Polizei,de,-0.2345776408910751,Q35535
2916,[START] Bundestag [END],9.0,ORG,0.99988853931427,0.0,Bundestag,Bundestag,de,-0.4406527876853943,Q154797
2916,[START] Bundesregierung [END],,,,,,Bundesregierung (Deutschland),de,-0.141815185546875,Q313827
2916,[START] Syrien [END],6.0,LOC,0.9993966817855836,0.0,Syrien,Syrien,de,-0.2187054753303527,Q858
2916,[START] Horst Seehofer [END],14.0,PER,0.9999879598617554,0.0,Horst Seehofer,Horst Seehofer,de,-0.2334489524364471,Q44612
2916,[START] Asylbewerber [END],,,,,,Asylbewerber,de,-0.0704864114522934,Q564811
2916,[START] Belarus [END],7.0,LOC,0.9998630285263062,0.0,Belarus,Belarus,en,-0.2354129999876022,Q184
2916,[START] Migration [END],,,,,,Human migration,en,-0.3304474651813507,Q177626
2917,[START] Weißrussland [END],12.0,LOC,0.9997444152832032,0.0,Weißrussland,Weißrussland,de,-0.1748888045549392,Q184
2917,[START] Polen [END],5.0,LOC,0.9979286193847656,0.0,Polen,Polen,de,-0.3506748676300049,Q36
2917,[START] Innenpolitik [END],,,,,,Innenpolitik,de,-0.0957763791084289,Q1573035
2917,[START] Lukaschenko [END],11.0,PER,0.9997565746307372,0.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.2300591170787811,Q2866
2917,[START] Migrationspolitik [END],,,,,,Ausländerpolitik,de,-0.2759323418140411,Q16054486
2917,[START] Migration [END],,,,,,Human migration,en,-0.3304477334022522,Q177626
2917,[START] Belarus [END],7.0,LOC,0.9998630285263062,0.0,Belarus,Belarus,en,-0.2354078292846679,Q184
2917,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.442634105682373,Q131572
2917,[START] Migration [END],,,,,,Human migration,en,-0.3305712640285492,Q177626
2918,[START] Asylbewerberzahlen [END],,,,,,Asylbewerber,de,-0.247595727443695,Q564811
2919,[START] Flucht [END],,,,,,Flucht,de,-0.2421259582042694,Q1430466
2919,[START] Afghanistan [END],11.0,LOC,0.999617338180542,0.0,Afghanistan,Afghanistan,en,-0.4086678922176361,Q889
2919,[START] Innenpolitik [END],,,,,,Innenpolitik,de,-0.0957225561141967,Q1573035
2919,[START] Migration [END],,,,,,Human migration,en,-0.3305711448192596,Q177626
2919,[START] Terrorismus [END],,,,,,Terrorismus,de,-0.1608402729034423,Q7283
2919,[START] Islamischer Staat [END],17.0,ORG,0.9999755024909972,0.0,Islamischer Staat,Islamischer Staat (Organisation),de,-0.0845664143562316,Q2429253
2919,[START] Pakistan [END],8.0,LOC,0.999133050441742,0.0,Pakistan,Pakistan,en,-0.4402928352355957,Q843
2919,[START] Europa [END],6.0,LOC,0.9997854828834534,0.0,Europa,Europa,es,-0.455484390258789,Q46
2919,[START] Hindukusch [END],10.0,LOC,0.997672975063324,0.0,Hindukusch,Hindukusch,de,-0.1509459763765335,Q5472
2919,[START] Terrorismus [END],,,,,,Terrorismus,de,-0.1608626991510391,Q7283
2919,[START] China [END],5.0,LOC,0.9952694773674012,0.0,China,China,en,-0.3463284075260162,Q148
2919,[START] Russland [END],8.0,LOC,0.9984276294708252,0.0,Russland,Russland,de,-0.2807143330574035,Q159
2919,[START] Attentat [END],,,,,,Attentat,fr,-0.1381713300943374,Q81672
2919,[START] Anschlag [END],,,,,,Attentat,de,-0.2744437754154205,Q81672
2919,[START] Guido Steinberg [END],15.0,PER,0.999965488910675,0.0,Guido Steinberg,Guido Steinberg,de,-0.229154035449028,Q18224232
2919,[START] Afghanistan [END],11.0,LOC,0.999617338180542,0.0,Afghanistan,Afghanistan,en,-0.4086678922176361,Q889
2919,[START] Zentralasien [END],12.0,LOC,0.9467715620994568,0.0,Zentralasien,Zentralasien,de,-0.0919764786958694,Q27275
2919,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4425686299800873,Q131572
2919,[START] Terrorismus [END],,,,,,Terrorismus,de,-0.160850390791893,Q7283
2920,[START] AfD [END],3.0,ORG,0.9999027252197266,0.0,AfD,Alternative für Deutschland,de,-0.1471244096755981,Q6721203
2920,[START] Innenausschuss [END],,,,,,Ausschuss für Inneres und Heimat (Deutscher Bundestag),de,-0.1181034073233604,Q1663880
2920,[START] Bundestag [END],9.0,ORG,0.99988853931427,0.0,Bundestag,Bundestag,de,-0.4405781626701355,Q154797
2920,[START] Michael Kellner [END],15.0,PER,0.9999848008155824,0.0,Michael Kellner,Michael Kellner (Fußballspieler),de,-0.4412288665771484,Q1928147
2920,[START] Politik [END],,,,,,Politik,de,-0.4182191789150238,Q7163
2920,[START] Bundestag [END],9.0,ORG,0.99988853931427,0.0,Bundestag,Bundestag,de,-0.4405780732631683,Q154797
2920,[START] SPD [END],3.0,ORG,0.9999579191207886,0.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.1856183111667633,Q49768
2920,[START] Bündnis 90/Die Grünen [END],21.0,ORG,0.9994268417358398,0.0,Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,de,-0.1425035893917083,Q49766
2920,[START] AfD [END],3.0,ORG,0.9999027252197266,0.0,AfD,Alternative für Deutschland,de,-0.1471239179372787,Q6721203
2920,[START] Grüne [END],5.0,ORG,0.9987491965293884,0.0,Grüne,Bündnis 90/Die Grünen,de,-0.1362278759479522,Q49766
2920,[START] Alexander Dobrindt [END],18.0,PER,0.9999293088912964,0.0,Alexander Dobrindt,Alexander Dobrindt,en,-0.2901670932769775,Q85783
2920,[START] Germany [END],7.0,LOC,0.999009609222412,0.0,Germany,Germany,en,-0.1938994973897934,Q183
2920,[START] Innenausschuss [END],,,,,,Ausschuss für Inneres und Heimat (Deutscher Bundestag),de,-0.1181034445762634,Q1663880
2920,[START] Friedrich Merz [END],14.0,PER,0.9999496340751648,0.0,Friedrich Merz,Friedrich Merz,de,-0.2077660113573074,Q566257
2920,[START] Wolfgang Bosbach [END],16.0,PER,0.9999720454216005,0.0,Wolfgang Bosbach,Wolfgang Bosbach,de,-0.2507495582103729,Q102506
2921,[START] Kurz [END],,,,,,Kurz,de,-0.4266000092029571,Q12031963
2921,[START] Migrationspolitik [END],,,,,,Ausländerpolitik,de,-0.2758846580982208,Q16054486
2921,[START] EU (Europäische Union) [END],2.0,ORG,0.999942660331726,0.0,EU,Europäische Union,de,-0.1343457102775573,Q458
2921,[START] EU (Europäische Union) [END],21.0,ORG,0.9999147057533264,4.0,Europäische Union,Europäische Union,de,-0.1343457549810409,Q458
2921,[START] Migrationspolitik [END],,,,,,Ausländerpolitik,de,-0.2758846580982208,Q16054486
2921,[START] Europa [END],6.0,LOC,0.9997854828834534,0.0,Europa,Europa,es,-0.455484390258789,Q46
2921,[START] Migration [END],,,,,,Human migration,en,-0.3305715918540954,Q177626
2921,[START] Europaparlament [END],15.0,ORG,0.9983434677124025,0.0,Europaparlament,Europaparlamentet,sv,-0.1823931634426117,Q8889
2921,[START] Brüssel [END],7.0,LOC,0.9997040629386902,0.0,Brüssel,Brüssel,de,-0.292308509349823,Q9005
2921,[START] ÖVP [END],3.0,ORG,0.9999532103538512,0.0,ÖVP,Rakouská lidová strana,cs,-0.1758448183536529,Q186867
2921,[START] Asylbewerber [END],,,,,,Asylbewerber,de,-0.0704865753650665,Q564811
2921,[START] Flüchtlingsverteilung [END],,,,,,Flüchtlingskrise ab 2015 in Deutschland,de,-0.3407230675220489,Q21051340
2921,[START] Sebastian Kurz [END],14.0,PER,0.9999845623970032,0.0,Sebastian Kurz,Sebastian Kurz,de,-0.3341824412345886,Q2262885
2921,[START] Frankreich [END],10.0,LOC,0.9992814660072328,0.0,Frankreich,Frankreich,de,-0.0945839509367942,Q142
2921,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4427018761634826,Q131572
2922,[START] Griechenland [END],12.0,LOC,0.9990789890289308,0.0,Griechenland,Königreich Griechenland,de,-0.1735225915908813,Q209065
2922,[START] Migrationspolitik [END],,,,,,Ausländerpolitik,de,-0.2764030992984772,Q16054486
2922,[START] SPD [END],3.0,ORG,0.9999579191207886,0.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.185625284910202,Q49768
2922,[START] München [END],7.0,LOC,0.9999053478240968,0.0,München,München,de,-0.4162041842937469,Q1726
2922,[START] Politik [END],,,,,,Politik,de,-0.4182581901550293,Q7163
2922,[START] Olaf Scholz [END],11.0,PER,0.9999745488166808,0.0,Olaf Scholz,Olaf Scholz,de,-0.2687650322914123,Q61053
2922,[START] Bundestag [END],9.0,ORG,0.99988853931427,0.0,Bundestag,Bundestag,de,-0.4406526088714599,Q154797
2922,[START] SPD [END],3.0,ORG,0.9999579191207886,0.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.1856462955474853,Q49768
2922,[START] Technische Hilfswerk [END],20.0,ORG,0.9999468922615052,0.0,Technische Hilfswerk,Technisches Hilfswerk,de,-0.0906590148806572,Q697698
2922,[START] Lesbos [END],6.0,LOC,0.9997713565826416,0.0,Lesbos,Lesbos,de,-0.4166503548622131,Q128087
2922,[START] Bündnis 90/Die Grünen [END],21.0,ORG,0.9994268417358398,0.0,Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,de,-0.1425035893917083,Q49766
2922,[START] Markus Söder [END],12.0,PER,0.999948799610138,0.0,Markus Söder,Markus Söder,en,-0.4825632572174072,Q50664
2922,[START] CDU [END],3.0,ORG,0.9999597072601318,0.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.1917136013507843,Q49762
2922,[START] ÖVP [END],3.0,ORG,0.9999532103538512,0.0,ÖVP,Rakouská lidová strana,cs,-0.1758446842432022,Q186867
2922,[START] Horst Seehofer [END],14.0,PER,0.9999879598617554,0.0,Horst Seehofer,Horst Seehofer,de,-0.2334487587213516,Q44612
2922,[START] Wien [END],4.0,LOC,0.999853014945984,0.0,Wien,Wien,de,-0.361079454421997,Q1741
2922,[START] Angela Merkel [END],13.0,PER,0.995182991027832,0.0,Angela Merkel,Angela Merkel,en,-0.3694709241390228,Q567
2922,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4426344931125641,Q131572
2922,[START] Ursula von der Leyen [END],20.0,PER,0.9990389347076416,0.0,Ursula von der Leyen,Ursula von der Leyen,de,-0.1884501129388809,Q60772
2922,[START] Griechenland [END],12.0,LOC,0.9990789890289308,0.0,Griechenland,Königreich Griechenland,de,-0.1735067218542099,Q209065
2923,[START] Scholz [END],6.0,PER,0.999910831451416,0.0,Scholz,Johann Martin Augustin Scholz,de,-0.3093950748443603,Q90549
2923,[START] Sören Pellmann [END],14.0,PER,0.999982476234436,0.0,Sören Pellmann,Sören Pellmann,de,-0.2835952043533325,Q40999339
2923,[START] Die Linke [END],9.0,ORG,0.99621844291687,4.0,Linke,Die Linke,de,-0.1813564300537109,Q49764
2923,[START] Bundestag [END],9.0,ORG,0.99988853931427,0.0,Bundestag,Bundestag,de,-0.440652847290039,Q154797
2923,[START] Bundestagswahl [END],,,,,,Bundestagswahl,de,-0.3777532279491424,Q1007356
2923,[START] Gregor Gysi [END],11.0,PER,0.9999168515205384,0.0,Gregor Gysi,Gregor Gysi,en,-0.4280555248260498,Q65126
2923,[START] Gesine Lötzsch [END],14.0,PER,0.9993916749954224,0.0,Gesine Lötzsch,Gesine Lötzsch,de,-0.2183399945497512,Q65114
2923,[START] Sahra Wagenknecht [END],17.0,PER,0.9998343586921692,0.0,Sahra Wagenknecht,Sahra Wagenknecht,en,-0.2321982979774475,Q77193
2923,[START] Bündnis 90/Die Grünen [END],21.0,ORG,0.9994268417358398,0.0,Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,de,-0.1424596011638641,Q49766
2924,[START] Asylbewerber [END],,,,,,Asylbewerber,de,-0.0704782679677009,Q564811
2924,[START] Flüchtlinge (Geo: Aufnahmeland) [END],,,,,,Flüchtlingskrise ab 2015 in Deutschland,de,-0.3738016188144684,Q21051340
2924,[START] Flüchtlingskrise [END],,,,,,Flüchtlingskrise ab 2015 in Deutschland,de,-0.1648933142423629,Q21051340
2924,[START] Seehofer [END],8.0,PER,0.9999217987060548,0.0,Seehofer,Seehofer,de,-0.3204056322574615,Q44612
2924,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4428067803382873,Q131572
2924,[START] EU (Europäische Union) [END],2.0,ORG,0.999942660331726,0.0,EU,Europäische Union,de,-0.1343830078840255,Q458
2924,[START] EU (Europäische Union) [END],21.0,ORG,0.9999147057533264,4.0,Europäische Union,Europäische Union,de,-0.1343829780817031,Q458
2924,[START] Europa [END],6.0,LOC,0.9997854828834534,0.0,Europa,Europa,es,-0.4554197788238525,Q46
2924,[START] Europäische Kommission [END],22.0,ORG,0.9988961219787598,0.0,Europäische Kommission,Europäische Kommission,de,-0.0765038356184959,Q8880
2924,[START] Tunesien [END],8.0,LOC,0.9994637370109558,0.0,Tunesien,Tunesien,de,-0.1784152835607528,Q948
2924,[START] Österreich [END],10.0,LOC,0.997744917869568,0.0,Österreich,Österreich,de,-0.1629399508237838,Q40
2924,[START] Migration [END],,,,,,Human migration,en,-0.3305712640285492,Q177626
2924,[START] Lesbos [END],6.0,LOC,0.9997713565826416,0.0,Lesbos,Lesbos,de,-0.4166502356529236,Q128087
2924,[START] Brüssel [END],7.0,LOC,0.9997040629386902,0.0,Brüssel,Brüssel,de,-0.2923085689544678,Q9005
2924,[START] ÖVP [END],3.0,ORG,0.9999532103538512,0.0,ÖVP,Rakouská lidová strana,cs,-0.1758445054292678,Q186867
2924,[START] Horst Seehofer [END],14.0,PER,0.9999879598617554,0.0,Horst Seehofer,Horst Seehofer,de,-0.2334487587213516,Q44612
2924,[START] Karl Nehammer [END],13.0,PER,0.9999753832817078,0.0,Karl Nehammer,Karl Nehammer,de,-0.2632937133312225,Q42860944
2924,[START] Wien [END],4.0,LOC,0.999853014945984,0.0,Wien,Wien,de,-0.3611317873001098,Q1741
2924,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4427018761634826,Q131572
2924,[START] Griechenland [END],12.0,LOC,0.9990789890289308,0.0,Griechenland,Königreich Griechenland,de,-0.173522874712944,Q209065
2925,[START] Minderjährige Flüchtlinge [END],,,,,,Minderjährigkeit,de,-0.3539530038833618,Q170079
2925,[START] Griechenland [END],12.0,LOC,0.9990789890289308,0.0,Griechenland,Königreich Griechenland,de,-0.1735069304704666,Q209065
2925,[START] Umsiedlung [END],,,,,,Umsiedler,de,-0.0957688763737678,Q884053
