id,author_person,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
5120,[START] Thomas Borma [END],12.0,PER,0.9999675750732422,0.0,Thomas Borma,トーマス・ボーフォート,ja,-1.8615959882736206,Q660630
5121,[START] Karin Senz [END],10.0,PER,0.9997701048851012,0.0,Karin Senz,カリン・フォン・フォック,ja,-2.542459011077881,Q259176
5124,[START] Oliver Mayer-Rüth [END],17.0,PER,0.9991620182991028,0.0,Oliver Mayer-Rüth,Oliver Mayer,de,-1.1758527755737305,Q2020422
5127,[START] Kai Küstner [END],11.0,PER,0.9961565732955932,0.0,Kai Küstner,Kai Küstner,de,-0.20093800127506256,Q27864342
5128,[START] Helga Schmidt [END],13.0,PER,0.9997100830078124,0.0,Helga Schmidt,Helga Schmidt,de,-0.26379287242889404,Q1602284
5129,[START] Peter Hornung [END],13.0,PER,0.999989688396454,0.0,Peter Hornung,Peter Hornung,sv,-0.6595466136932373,Q55314659
5130,[START] Andrea Beer [END],11.0,PER,0.9999634623527528,0.0,Andrea Beer,أندريا بيرن,ar,-2.0426065921783447,Q4754994
5132,[START] Heiner Hoffmann [END],15.0,PER,0.9999856352806092,0.0,Heiner Hoffmann,Heiner Hoffmann,en,-0.3229556083679199,Q17388453
5134,[START] Isabel Gotovac [END],14.0,PER,0.999967873096466,0.0,Isabel Gotovac,إيزابيل غارسيا,ar,-1.762417197227478,Q16300520
5135,[START] Thomas Borma [END],12.0,PER,0.9999675750732422,0.0,Thomas Borma,トーマス・ボーフォート,ja,-1.8615962266921997,Q660630
5140,[START] Sarah Schröer López [END],19.0,PER,0.9999000430107116,0.0,Sarah Schröer López,Sarah Schröder,de,-2.4337027072906494,Q2224486
5140,[START] Véronique Gantenberg [END],20.0,PER,0.9999380111694336,0.0,Véronique Gantenberg,ヴェロニク,ja,-1.4882498979568481,Q1222739
5141,[START] Michael Lehma [END],13.0,PER,0.9999868273735046,0.0,Michael Lehma,マイケル・レーマン,ja,-1.3195899724960327,Q717498
5146,[START] <em>Von Silvia Stöber [END],21.0,PER,0.9999812245368958,8.0,Silvia Stöber,Ton (Literatur),de,-2.102479934692383,Q1576566
5148,[START] Kristin Marie Schwietzer [END],24.0,PER,0.9999452829360962,0.0,Kristin Marie Schwietzer,クリスティン・ヴィツォレク,ja,-2.511242389678955,Q95798
5151,[START] Michael Stempfle [END],16.0,PER,0.9999855756759644,0.0,Michael Stempfle,マイケル・スウィフト,ja,-1.7833037376403809,Q8838835
5152,[START] <em>Von Holger Roma [END],19.0,PER,0.9998679161071776,8.0,Holger Roma,On the Road (2012 film),en,-1.1823930740356445,Q938858
5154,[START] Katharina Willinger [END],19.0,PER,0.9999419450759888,0.0,Katharina Willinger,Katharina Winkler,de,-2.0272536277770996,Q23005297
5157,[START] Christian Frahm [END],15.0,PER,0.9999818801879884,0.0,Christian Frahm,クリスティアン・フリードリヒ・シュテファン,ja,-1.9612078666687012,Q4442415
5158,[START] Stefan Buche [END],12.0,PER,0.9999790787696838,0.0,Stefan Buche,Stefan Buchen,de,-2.1390440464019775,Q61750257
5166,[START] Julie Kurz [END],10.0,PER,0.9997155666351318,0.0,Julie Kurz,جولي كروز,ar,-1.467789649963379,Q272496
5168,[START] Anne-Katrin Mellma [END],18.0,PER,0.9997947812080384,0.0,Anne-Katrin Mellma,Anne-Katrin Hoffmann,de,-1.8342128992080688,Q27623541
5170,[START] Ein Kommentar von Helga Schmidt [END],31.0,PER,0.9999655485153198,18.0,Helga Schmidt,Helga Schmidt,de,-0.3978959619998932,Q1602284
5173,[START] Martina Buttler [END],15.0,PER,0.9999383091926576,0.0,Martina Buttler,مارتينا (ممثلة),ar,-1.382276177406311,Q12238187
5174,[START] Gudrun Engel [END],12.0,PER,0.9999122619628906,0.0,Gudrun Engel,غودرون ريتر,ar,-1.9409205913543701,Q1553141
5175,[START] Christoph Käppeler [END],18.0,PER,0.999974489212036,0.0,Christoph Käppeler,Christophorus,la,-1.6998319625854492,Q21142979
5177,[START] Mit Informationen von Julian Feldma [END],35.0,PER,0.9999904036521912,22.0,Julian Feldma,Liste der Bewohner Entenhausens,de,-0.9279971122741699,Q42897
5177,[START] Nino Seidel [END],11.0,PER,0.9999852180480956,0.0,Nino Seidel,Nino (cantante),es,-1.4225103855133057,Q472097
5179,[START] Michael Lehma [END],13.0,PER,0.9999868273735046,0.0,Michael Lehma,マイケル・レーマン,ja,-1.3195898532867432,Q717498
5182,[START] Ein Kommentar von Martin Ganslmeier [END],35.0,PER,0.9999865293502808,18.0,Martin Ganslmeier,Martin Ganslmeier,de,-0.10674145817756653,Q40564641
5185,[START] Karin Senz [END],10.0,PER,0.9997701048851012,0.0,Karin Senz,カリン・フォン・フォック,ja,-2.5421574115753174,Q259176
5186,[START] Mit Informationen von Christian Buttkereit [END],42.0,PER,0.9999731183052064,22.0,Christian Buttkereit,Liste der Stolpersteine im Kölner Stadtteil Altstadt-Süd,de,-0.4348016083240509,Q19389083
5189,[START] Srdjan Govedarica [END],17.0,PER,0.999960958957672,0.0,Srdjan Govedarica,Srđan Jovanović,en,-2.1951725482940674,Q3967492
5191,[START] Jakob Mayr [END],10.0,PER,0.9999770522117616,0.0,Jakob Mayr,Jakob Mayr,de,-0.3292650282382965,Q1679227
5194,[START] Sebastian Hesse [END],15.0,PER,0.9999899864196776,0.0,Sebastian Hesse,塞巴斯蒂安·费尔南德斯,zh,-1.551156759262085,Q315681
5196,[START] Thomas Spickhofe [END],16.0,PER,0.9999815225601196,0.0,Thomas Spickhofe,トーマス・スティーブンソン,ja,-2.312131643295288,Q6149642
5199,[START] Robert Bongen [END],13.0,PER,0.9999637603759766,0.0,Robert Bongen,Robert Bongen,de,-0.6343635320663452,Q15842650
5199,[START] Jonas Schreijäg [END],15.0,PER,0.9998987317085266,0.0,Jonas Schreijäg,ヨナス・ホフマン,ja,-2.3231377601623535,Q822781
5199,[START] Caroline Walter [END],15.0,PER,0.999870777130127,0.0,Caroline Walter,Caroline Walter,de,-0.47339996695518494,Q25349717
5209,[START] Eine Analyse von Kilian Pfeffer [END],31.0,PER,0.9999877214431764,17.0,Kilian Pfeffer,Pfeffer (Begriffsklärung),de,-0.8500809073448181,Q984125
5209,[START] Martin Schmidt [END],14.0,PER,0.9999861121177672,0.0,Martin Schmidt,Martin Schmidt,de,-0.3352474570274353,Q1904949
5211,[START] Andrea Beer [END],11.0,PER,0.9999634623527528,0.0,Andrea Beer,أندريا بيرن,ar,-2.0426065921783447,Q4754994
5215,[START] Ein Kommentar von Peter Hornung [END],31.0,PER,0.9999930262565612,18.0,Peter Hornung,Liste geflügelter Worte/E,de,-0.5643932223320007,Q1267198
5216,[START] erena Schälter [END],14.0,PER,0.9156931042671204,0.0,erena Schälter,إرنا شيلينغ,ar,-1.8544105291366577,Q54079151
5218,[START] Georg Schwarte [END],14.0,PER,0.999990463256836,0.0,Georg Schwarte,Georg Schwarte,de,-0.21629935503005981,Q1505960
5223,[START] Rebecca Ciesielski [END],18.0,PER,0.9999332427978516,0.0,Rebecca Ciesielski,レベッカ・ミラー,ja,-1.717571496963501,Q508184
5223,[START] Peter Hornung [END],13.0,PER,0.999989688396454,0.0,Peter Hornung,Peter Hornung,sv,-0.6595466136932373,Q55314659
5223,[START] Arne Meyer-Fünffinger [END],21.0,PER,0.9998787641525269,0.0,Arne Meyer-Fünffinger,Арне Маєр,uk,-1.5610812902450562,Q29917387
5223,[START] Ann-Kathrin Wetter [END],18.0,PER,0.9997392296791076,0.0,Ann-Kathrin Wetter,Ann-Kathrin,de,-1.7985507249832153,Q564776
5228,[START] Björn Dake [END],10.0,PER,0.9997476935386658,0.0,Björn Dake,ビョルン・アンドレ,ja,-1.6053942441940308,Q69977
5230,[START] Gabi Biesinger [END],14.0,PER,0.9999438524246216,0.0,Gabi Biesinger,Gabriele von Arnim,de,-2.198845863342285,Q1490638
5232,[START] Ein Kommentar von Michael Stempfle [END],34.0,PER,0.9999909996986388,18.0,Michael Stempfle,Liste geflügelter Worte/M,de,-0.47363826632499695,Q1469384
5234,[START] Marilina Görz y Moratalla [END],25.0,PER,0.9866487979888916,0.0,Marilina Görz y Moratalla,Görz,es,-2.0099189281463623,Q6596
5234,[START] SWR [END],3.0,ORG,0.999863624572754,0.0,SWR,Südwestrundfunk,de,-0.318130224943161,Q700133
5234,[START] Marcel Kolvenbach [END],17.0,PER,0.9999821782112122,0.0,Marcel Kolvenbach,Кольвенбах,ru,-2.0050554275512695,Q504810
5235,[START] Ein Kommentar von Isabel Reifenrath [END],35.0,PER,0.9999748468399048,18.0,Isabel Reifenrath,Liste geflügelter Worte/E,de,-0.39173948764801025,Q1267198
5236,[START] Ute Spangenberger [END],17.0,PER,0.9994123578071594,0.0,Ute Spangenberger,Ute Schell,en,-2.2799739837646484,Q521843
5239,[START] Stephan Ueberbach [END],17.0,PER,0.9996382594108582,0.0,Stephan Ueberbach,シュテファン・ゲオルゲ,ja,-1.747764229774475,Q57187
5241,[START] Mit Informationen von Arthur Landwehr [END],37.0,PER,0.999989926815033,22.0,Arthur Landwehr,Liste der Stolpersteine im Kölner Stadtteil Neustadt-Nord,de,-0.4988318383693695,Q19389063
5243,[START] Karin Senz [END],10.0,PER,0.9997701048851012,0.0,Karin Senz,カリン・フォン・フォック,ja,-2.54245924949646,Q259176
5244,[START]  Tilmann Kleinjung [END],18.0,PER,0.9999918937683104,1.0,Tilmann Kleinjung,"Тильман, Клаус",ru,-2.0226552486419678,Q1745780
5252,[START] Alex Krämer [END],11.0,PER,0.9999614953994752,0.0,Alex Krämer,أليكس كرامر,ar,-0.8706583380699158,Q4717317
5253,[START] Michael Lehma [END],13.0,PER,0.9999868273735046,0.0,Michael Lehma,マイケル・レーマン,ja,-1.3193390369415283,Q717498
5256,[START] Jan Pallokat [END],12.0,PER,0.9999632835388184,0.0,Jan Pallokat,ヤン・ポラク,ja,-2.2724997997283936,Q299521
5258,[START] Matthias Reiche [END],15.0,PER,0.9999893307685852,0.0,Matthias Reiche,マティアス・ロドリゲス,ja,-2.6446430683135986,Q9030649
5261,[START] Stefan Keilmann [END],15.0,PER,0.9999867081642152,0.0,Stefan Keilmann,シュテファン・ハイム,ja,-1.9333919286727905,Q76534
5263,[START] Isabel Reifenrath [END],17.0,PER,0.9998748898506165,0.0,Isabel Reifenrath,إيزابيل تايلور,ar,-1.527226448059082,Q41199573
5264,[START] Clemens Verenkotte [END],18.0,PER,0.9999396204948424,0.0,Clemens Verenkotte,Clemens Verenkotte,de,-0.49348366260528564,Q1100129
5266,[START] Theresa Krinninger [END],18.0,PER,0.9999313354492188,0.0,Theresa Krinninger,テレサ・クリスティナ・デ・ボルボン=シシリアス,ja,-2.5192339420318604,Q209353
5267,[START] Antje Passenheim [END],16.0,PER,0.999530792236328,0.0,Antje Passenheim,Пассен,ru,-2.639800786972046,Q1068823
5272,[START] Karin Senz [END],10.0,PER,0.9997701048851012,0.0,Karin Senz,カリン・フォン・フォック,ja,-2.542459011077881,Q259176
5275,[START] Stephan Laack [END],13.0,PER,0.9999662637710572,0.0,Stephan Laack,シュテファン・ラープ,ja,-1.5956497192382812,Q6969
5275,[START] ARD-Studio Moskau [END],10.0,MISC,0.8794803619384766,0.0,ARD-Studio,ARD-Auslandsstudio,de,-0.5085999965667725,Q1828874
5275,[START] ARD-Studio Moskau [END],17.0,LOC,0.997954249382019,11.0,Moskau,ARD-Auslandsstudio,de,-0.5086003541946411,Q1828874
5277,[START] Ein Kommentar von Christian Buttkereit [END],38.0,PER,0.9999749064445496,18.0,Christian Buttkereit,Liste geflügelter Worte/B,de,-0.43377208709716797,Q1777147
5278,[START] Jan Pallokat [END],12.0,PER,0.9999632835388184,0.0,Jan Pallokat,ヤン・ポラク,ja,-2.2724995613098145,Q299521
5280,[START] Angela Ulrich [END],13.0,PER,0.9997152090072632,0.0,Angela Ulrich,アンジェラ・マクスウェル,ja,-1.8037866353988647,Q12061521
5282,[START] Nadine Bader [END],12.0,PER,0.9998699426651,0.0,Nadine Bader,Nadine de Rothschild,en,-1.3602802753448486,Q531387
5283,[START] Franziska Hoppen [END],16.0,PER,0.9999384880065918,0.0,Franziska Hoppen,フランツィスカ,ja,-1.7396206855773926,Q1440855
5285,[START] erena Schälter [END],14.0,PER,0.9156931042671204,0.0,erena Schälter,إرنا شيلينغ,ar,-1.8544105291366577,Q54079151
5287,[START] Silvia Stöber [END],13.0,PER,0.9999276995658876,0.0,Silvia Stöber,Silvia Stöger,de,-1.7780168056488037,Q2286770
5287,[START] tagesschau.de [END],4.0,ORG,0.9849490523338318,0.0,tage,Tagesschau.de,de,-0.14811588823795319,Q1409067
5287,[START] tagesschau.de [END],10.0,ORG,0.9770370721817015,5.0,schau,Tagesschau.de,de,-0.14811551570892334,Q1409067
5287,[START] tagesschau.de [END],13.0,ORG,0.7965352535247803,11.0,de,Tagesschau.de,de,-0.148115873336792,Q1409067
5292,[START] Jörg Seisselberg [END],16.0,PER,0.9999785423278807,0.0,Jörg Seisselberg,ヨルグ・マイケル,ja,-2.1005361080169678,Q549468
5293,[START] Alexander Göbel [END],15.0,PER,0.9999825358390808,0.0,Alexander Göbel,Alexander Göbel,de,-0.30660441517829895,Q15791761
5294,[START] Patrick Gensing [END],15.0,PER,0.9999699592590332,0.0,Patrick Gensing,Patrick Gensing,de,-0.3261198401451111,Q978687
5297,[START] Mit Informationen von Isabel Reifenrath [END],39.0,PER,0.9999764561653136,22.0,Isabel Reifenrath,Liste der Bewohner Entenhausens,de,-0.5558491945266724,Q42897
5302,[START] Frank Bräutigam [END],15.0,PER,0.9999764561653136,0.0,Frank Bräutigam,Frank Bräutigam,de,-0.1504548341035843,Q1436013
5306,[START] Judith Wedel [END],12.0,PER,0.9999045133590698,0.0,Judith Wedel,جوديث فوكس,ar,-2.2336268424987793,Q1711027
5307,[START] Michael Stempfle [END],16.0,PER,0.9999855756759644,0.0,Michael Stempfle,マイケル・スウィフト,ja,-1.7832783460617065,Q8838835
5308,[START] Philipp Wundersee [END],17.0,PER,0.9999915957450868,0.0,Philipp Wundersee,فيليب سوندرز,ar,-1.2273979187011719,Q7184349
5310,[START] Mit Informationen von Kathrin Erdmann [END],37.0,PER,0.999962031841278,22.0,Kathrin Erdmann,Liste der Stolpersteine im Kölner Stadtteil Neustadt-Nord,de,-0.4683240056037903,Q19389063
5312,[START] Clemens Verenkotte [END],18.0,PER,0.9999396204948424,0.0,Clemens Verenkotte,Clemens Verenkotte,de,-0.49350491166114807,Q1100129
5313,[START] Patrick Gensing [END],15.0,PER,0.9999699592590332,0.0,Patrick Gensing,Patrick Gensing,de,-0.326128214597702,Q978687
5314,[START] Patrick Gensing [END],15.0,PER,0.9999699592590332,0.0,Patrick Gensing,Patrick Gensing,de,-0.3261280357837677,Q978687
5315,[START] Patrick Gensing [END],15.0,PER,0.9999699592590332,0.0,Patrick Gensing,Patrick Gensing,de,-0.3261198401451111,Q978687
5316,[START] Corinna Emundts [END],15.0,PER,0.9999249577522278,0.0,Corinna Emundts,Corinna Emundts,de,-0.37481117248535156,Q20171638
5319,[START] Patrick Gensing [END],15.0,PER,0.9999699592590332,0.0,Patrick Gensing,Patrick Gensing,de,-0.32611969113349915,Q978687
5320,[START] Jörg Seisselberg [END],16.0,PER,0.9999785423278807,0.0,Jörg Seisselberg,ヨルグ・マイケル,ja,-2.1005361080169678,Q549468
5321,[START] Karin Senz [END],10.0,PER,0.9997701048851012,0.0,Karin Senz,カリン・フォン・フォック,ja,-2.542459011077881,Q259176
5323,[START]  Von Christina Nagel [END],20.0,PER,0.9999793171882628,5.0,Christina Nagel,Nagel (Adelsgeschlecht),de,-0.536880373954773,Q1963495
5324,[START] Eine Analyse von Corinna Emundts [END],32.0,PER,0.9999690651893616,17.0,Corinna Emundts,Corinna Emundts,de,-0.37931007146835327,Q20171638
5325,[START] Jan Pallokat [END],12.0,PER,0.9999632835388184,0.0,Jan Pallokat,ヤン・ポラク,ja,-2.272517681121826,Q299521
5326,[START] Eine Analyse von Holger Schwesinger [END],35.0,PER,0.9999883770942688,17.0,Holger Schwesinger,Analytische Chemie,de,-1.1443607807159424,Q2346
5333,[START] Corinna Emundts [END],15.0,PER,0.9999249577522278,0.0,Corinna Emundts,Corinna Emundts,de,-0.37485384941101074,Q20171638
5334,[START] Eine Analyse von Franka Welz [END],28.0,PER,0.9999608397483826,17.0,Franka Welz,Franka (Begriffsklärung),de,-1.0067672729492188,Q15080251
5335,[START] Patrick Gensing [END],15.0,PER,0.9999699592590332,0.0,Patrick Gensing,Patrick Gensing,de,-0.32611948251724243,Q978687
5337,[START] Patrick Gensing [END],15.0,PER,0.9999699592590332,0.0,Patrick Gensing,Patrick Gensing,de,-0.32611969113349915,Q978687
5338,[START] Klaus Hempel [END],12.0,PER,0.9999857544898988,0.0,Klaus Hempel,クラウス・ヘンシュ,ja,-2.1492578983306885,Q62420
5339,[START] Stephan Ueberbach [END],17.0,PER,0.9996382594108582,0.0,Stephan Ueberbach,シュテファン・ゲオルゲ,ja,-1.747764229774475,Q57187
5340,[START] Jörg Seisselberg [END],16.0,PER,0.9999785423278807,0.0,Jörg Seisselberg,ヨルグ・マイケル,ja,-2.1005361080169678,Q549468
5343,[START] Sofie Donges [END],12.0,PER,0.9998798370361328,0.0,Sofie Donges,ソフィー・ド・リュクサンブール,ja,-2.104785203933716,Q2509999
5343,[START] Clas Oliver Richter [END],19.0,PER,0.9999842643737792,0.0,Clas Oliver Richter,"Рихтер, Макс",ru,-1.6971498727798462,Q714325
5344,[START] Arthur Landwehr [END],15.0,PER,0.999967396259308,0.0,Arthur Landwehr,Ландвер,ru,-2.172900915145874,Q661908
5348,[START] Patrick Gensing [END],15.0,PER,0.9999699592590332,0.0,Patrick Gensing,Patrick Gensing,de,-0.3261198401451111,Q978687
5349,[START] Michael Stempfle [END],16.0,PER,0.9999855756759644,0.0,Michael Stempfle,マイケル・スウィフト,ja,-1.7832783460617065,Q8838835
5350,[START] Florian Flade [END],13.0,PER,0.9999839067459106,0.0,Florian Flade,فلوريان فوكس,ar,-2.144705295562744,Q481572
5352,[START] Karin Senz [END],10.0,PER,0.9997701048851012,0.0,Karin Senz,カリン・フォン・フォック,ja,-2.54245924949646,Q259176
5353,[START] Konstantin Kumpfmüller [END],22.0,PER,0.999923586845398,0.0,Konstantin Kumpfmüller,コンスタンティン・ヒールル,ja,-2.258450508117676,Q61477
5355,[START] Thomas Borma [END],12.0,PER,0.9999675750732422,0.0,Thomas Borma,トーマス・ボーフォート,ja,-1.8615959882736206,Q660630
5356,[START] Angela Ulrich [END],13.0,PER,0.9997152090072632,0.0,Angela Ulrich,アンジェラ・マクスウェル,ja,-1.8037866353988647,Q12061521
5356,[START] Ariane Reimers [END],14.0,PER,0.9997403621673584,0.0,Ariane Reimers,Ariane Reimers,de,-0.3110991418361664,Q655795
5360,[START] Martin Schmidt [END],14.0,PER,0.9999861121177672,0.0,Martin Schmidt,Martin Schmidt,de,-0.3353385329246521,Q1904949
5365,[START] Olaf Bock [END],9.0,PER,0.9999847412109376,0.0,Olaf Bock,Olaf Bock,de,-0.24808929860591888,Q15449987
5365,[START] Jan Pallokat [END],12.0,PER,0.9999632835388184,0.0,Jan Pallokat,ヤン・ポラク,ja,-2.2724995613098145,Q299521
5366,[START] Christina Nagel [END],15.0,PER,0.9998907446861268,0.0,Christina Nagel,Christine Nagel,de,-1.0609270334243774,Q23059306
5367,[START] <em>Von Wulf Rohwedder [END],22.0,PER,0.9999883770942688,8.0,Wulf Rohwedder,Rohwedder,de,-1.0954869985580444,Q2162464
5368,[START] Martin Ganslmeier [END],17.0,PER,0.999973475933075,0.0,Martin Ganslmeier,Martin Ganslmeier,de,-0.20450015366077423,Q40564641
5370,[START] Jan Bösche [END],10.0,PER,0.999991238117218,0.0,Jan Bösche,ヤン・ヴェルナー,ja,-1.907033920288086,Q1379459
5372,[START] Udo Schmidt [END],11.0,PER,0.999980926513672,0.0,Udo Schmidt,Udo Schmidt,de,-0.18223576247692108,Q62101846
5376,[START] Dietrich Karl Mäurer [END],20.0,PER,0.99997740983963,0.0,Dietrich Karl Mäurer,Dietrich Möller (Politiker),de,-1.4058520793914795,Q123533
5377,[START] Giorgos Christides [END],18.0,PER,0.9999820590019226,0.0,Giorgos Christides,Giórgos Lánthimos,fi,-3.4017951488494873,Q975410
5377,[START] Steffen Lüdke [END],13.0,PER,0.9999709129333496,0.0,Steffen Lüdke,ستيفن لودج,ar,-1.808943271636963,Q7609811
5377,[START] Maximilian Popp [END],15.0,PER,0.9999818801879884,0.0,Maximilian Popp,Max Popp,de,-1.1562659740447998,Q1363046
5378,[START] Maximilian Popp [END],15.0,PER,0.9999818801879884,0.0,Maximilian Popp,Max Popp,de,-1.1562654972076416,Q1363046
5383,[START] Fiona Weber-Steinhaus [END],21.0,PER,0.9995371699333192,0.0,Fiona Weber-Steinhaus,フィオナ・メイフィールド,ja,-1.62511146068573,Q11332396
5387,[START] Giorgos Christides [END],18.0,PER,0.9999820590019226,0.0,Giorgos Christides,Giórgos Lánthimos,fi,-3.4017951488494873,Q975410
5388,[START] Giorgos Christides [END],18.0,PER,0.9999820590019226,0.0,Giorgos Christides,Giórgos Lánthimos,fi,-3.401794910430908,Q975410
5388,[START] Steffen Lüdke [END],13.0,PER,0.9999709129333496,0.0,Steffen Lüdke,ستيفن لودج,ar,-1.8089433908462524,Q7609811
5388,[START] Maximilian Popp [END],15.0,PER,0.9999818801879884,0.0,Maximilian Popp,Max Popp,de,-1.1562654972076416,Q1363046
5389,[START] Giorgos Christides [END],18.0,PER,0.9999820590019226,0.0,Giorgos Christides,Giórgos Lánthimos,fi,-3.4017951488494873,Q975410
5390,[START] Henrik Müller [END],13.0,PER,0.9999878406524658,0.0,Henrik Müller,Henrik Müller,da,-0.4632846713066101,Q2583615
5392,[START] Sonja Peteranderl [END],17.0,PER,0.9999133944511414,0.0,Sonja Peteranderl,ソニャ・ベルナルドヴァー,ja,-2.3841536045074463,Q6587820
5394,[START] Andreas Borcholte [END],17.0,PER,0.9999774694442748,0.0,Andreas Borcholte,アンドレアス・バウアー,ja,-2.129349708557129,Q63515
5397,[START] Jörg Diehl [END],10.0,PER,0.9999825358390808,0.0,Jörg Diehl,ヨルグ・ハインリッヒ,ja,-1.9999597072601318,Q390159
5397,[START] Fidelius Schmid [END],15.0,PER,0.9999884366989136,0.0,Fidelius Schmid,"Шмидт, Адольф",ru,-1.8304064273834229,Q105783
5398,[START] Christian Buß [END],13.0,PER,0.999981701374054,0.0,Christian Buß,Christian Buß,de,-0.17406386137008667,Q24331122
5400,[START] Maria Stöhr [END],11.0,PER,0.9999141097068788,0.0,Maria Stöhr,ماریا اشتادر,fa,-2.1119022369384766,Q123236
5400,[START] Max Heber [END],9.0,PER,0.9999824166297911,0.0,Max Heber,ماكس هيلر,ar,-2.2810089588165283,Q23010150
5401,[START] Giorgos Christides [END],18.0,PER,0.9999820590019226,0.0,Giorgos Christides,Giórgos Lánthimos,fi,-3.4017951488494873,Q975410
5401,[START] Emmanuel Freudenthal [END],20.0,PER,0.9999241828918456,0.0,Emmanuel Freudenthal,Фройденталь,uk,-1.917937994003296,Q61656
5401,[START] Steffen Lüdke [END],13.0,PER,0.9999709129333496,0.0,Steffen Lüdke,ستيفن لودج,ar,-1.8089430332183838,Q7609811
5405,[START] Severin Weiland [END],15.0,PER,0.9999845027923584,0.0,Severin Weiland,セヴェリン・キーファー,ja,-2.4897336959838867,Q387131
5407,[START] Norbert F. Pötzl [END],16.0,PER,0.9447197318077089,0.0,Norbert F. Pötzl,Norbert F. Pötzl,de,-0.2225702702999115,Q15445322
5408,[START] Isabella Reichert [END],17.0,PER,0.9999405145645142,0.0,Isabella Reichert,Isabeau,en,-2.318371057510376,Q932030
5409,[START] Eva-Maria Schnurr [END],17.0,PER,0.9998939037322998,0.0,Eva-Maria Schnurr,에바 마리,ko,-2.8294596672058105,Q14196200
5414,[START] Markus Verbeet [END],14.0,PER,0.9999626874923706,0.0,Markus Verbeet,Markus Verbeet,de,-0.34694066643714905,Q1429897
5416,[START] Frank Hornig [END],12.0,PER,0.9999723434448242,0.0,Frank Hornig,フランク・ホーンビィ,ja,-2.344597101211548,Q333225
5418,[START] Kevin Hagen [END],11.0,PER,0.9967027306556702,0.0,Kevin Hagen,Kevin Hagen,en,-0.268109530210495,Q740933
5419,[START] Florian Diekmann [END],16.0,PER,0.9999710321426392,0.0,Florian Diekmann,"Дикман, Кристоф",ru,-1.6333379745483398,Q15452866
5422,[START] Markus Sehl [END],11.0,PER,0.9999823570251464,0.0,Markus Sehl,ماركوس ستيوارت,ar,-2.501833915710449,Q600732
5423,[START] Florian Diekmann [END],16.0,PER,0.9999710321426392,0.0,Florian Diekmann,"Дикман, Кристоф",ru,-1.633338212966919,Q15452866
5424,[START] Peter Maxwill [END],13.0,PER,0.999992847442627,0.0,Peter Maxwill,ピーター・マクドナルド,ja,-1.8119252920150757,Q933856
5427,[START] Marc Röhlig [END],11.0,PER,0.999961256980896,0.0,Marc Röhlig,مارك روهان,ar,-2.063131332397461,Q6769492
5431,[START] Jan Puhl [END],8.0,PER,0.9999869465827942,0.0,Jan Puhl,يان بولز,ar,-1.8330072164535522,Q5980960
5431,[START] Markus Becker [END],13.0,PER,0.9999750256538392,0.0,Markus Becker,Markus Becker,de,-0.4372701942920685,Q1901375
5431,[START] Peter Müller [END],12.0,PER,0.9999915957450868,0.0,Peter Müller,Peter Müller (Eishockeyspieler),de,-0.5150801539421082,Q2077204
5433,[START] Florian Diekmann [END],16.0,PER,0.9999710321426392,0.0,Florian Diekmann,"Дикман, Кристоф",ru,-1.6333383321762085,Q15452866
5436,[START] Maria Stöhr [END],11.0,PER,0.9999141097068788,0.0,Maria Stöhr,ماریا اشتادر,fa,-2.1119019985198975,Q123236
5437,[START] Agnes Fazekas [END],13.0,PER,0.9997206330299376,0.0,Agnes Fazekas,Fazekas Anna,hu,-1.4082852602005005,Q996790
5438,[START] Marc Pitzke [END],11.0,PER,0.9999839067459106,0.0,Marc Pitzke,Marc Pitzke,de,-0.25879693031311035,Q1892758
5439,[START] Giorgos Christides [END],18.0,PER,0.9999820590019226,0.0,Giorgos Christides,Giórgos Lánthimos,fi,-3.4017951488494873,Q975410
5442,[START] Özlem Gezer [END],,,,,,Özlem Gezer,en,-0.37112873792648315,Q58641042
5443,[START] Axel Bojanowski [END],15.0,PER,0.99996817111969,0.0,Axel Bojanowski,Axel Bojanowski,de,-0.2870936393737793,Q68920601
5443,[START] Florian Diekmann [END],16.0,PER,0.9999710321426392,0.0,Florian Diekmann,"Дикман, Кристоф",ru,-1.6333379745483398,Q15452866
5443,[START] Lisa Duhm [END],9.0,PER,0.999602735042572,0.0,Lisa Duhm,麗莎·庫卓,zh,-2.8832249641418457,Q179041
5443,[START] Silke Fokken [END],12.0,PER,0.99975323677063,0.0,Silke Fokken,Silke Hahn,de,-2.1263082027435303,Q1544804
5443,[START] Matthias Gebauer [END],16.0,PER,0.9999748468399048,0.0,Matthias Gebauer,"Гебауэр, Томас",ru,-1.7483829259872437,Q673857
5443,[START] Anna-Sophie Schneider [END],21.0,PER,0.999798059463501,0.0,Anna-Sophie Schneider,Anna-Sophie Fliege,de,-2.1584391593933105,Q21032109
5444,[START] Marc Pitzke [END],11.0,PER,0.9999839067459106,0.0,Marc Pitzke,Marc Pitzke,de,-0.25879693031311035,Q1892758
5445,[START] Steffen Lüdke [END],13.0,PER,0.9999709129333496,0.0,Steffen Lüdke,ستيفن لودج,ar,-1.808943271636963,Q7609811
5445,[START] Maximilian Popp [END],15.0,PER,0.9999818801879884,0.0,Maximilian Popp,Max Popp,de,-1.156265377998352,Q1363046
