id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
2664,Arbeitsmarkt: Warum Migranten besonders unter der  [START] Corona- [END] Krise leiden,57.0,MISC,0.9941306710243224,50.0,Corona-,Corona (Bier),de,-0.4389051496982574,Q864987
2666, [START] Afghanistan [END] : EU-Staaten wollen 40.000 Menschen aus Afghanistan aufnehmen,11.0,LOC,0.9998841285705566,0.0,Afghanistan,Afghanistan,de,-0.0990317314863205,Q889
2666,Afghanistan: EU-Staaten wollen 40.000 Menschen aus  [START] Afghanistan [END]  aufnehmen,62.0,LOC,0.9999212026596068,51.0,Afghanistan,Afghanistan,de,-0.1006469056010246,Q889
2668, [START] Mexiko [END] s Grenze zu den USA: 15.000 Soldaten gegen Kontrollverlust,6.0,LOC,0.9991883635520936,0.0,Mexiko,Mexiko,de,-0.0883254036307334,Q96
2668,Mexikos Grenze zu den  [START] USA [END] : 15.000 Soldaten gegen Kontrollverlust,25.0,LOC,0.999695897102356,22.0,USA,Vereinigte Staaten,de,-0.1368221491575241,Q30
2669, [START] Seehofer [END]  kritisiert Habeck-Plan zur Aufnahme von Migranten aus Belarus,8.0,PER,0.9996222257614136,0.0,Seehofer,Horst Seehofer,de,-0.2800118029117584,Q44612
2669,Seehofer kritisiert Habeck-Plan zur Aufnahme von Migranten aus  [START] Belarus [END] ,70.0,LOC,0.9995951056480408,63.0,Belarus,Weißrussland,de,-0.0828814357519149,Q184
2671, [START] Mexiko [END]  ruft USA nach Lkw-Unglück mit 55 Toten zu Kurswechsel in Migrationspolitik auf,6.0,LOC,0.9952536821365356,0.0,Mexiko,Mexiko,de,-0.0899668931961059,Q96
2672, [START] Belarus [END] : Grünen-Spitze fordert Aufklärungskampagne für Migranten,7.0,LOC,0.9998672008514404,0.0,Belarus,Weißrussland,de,-0.1015854179859161,Q184
2672,Belarus:  [START] Grünen- [END] Spitze fordert Aufklärungskampagne für Migranten,16.0,MISC,0.9934846758842468,9.0,Grünen-,Die Grünen – Die Grüne Alternative,de,-0.1830607503652572,Q193178
2675,"Drogen, HIV, Syphilis:  [START] Russland [END]  verpflichtet Ausländer zu Zwangs-Gesundheitschecks",31.0,LOC,0.9998294115066528,23.0,Russland,Russland,de,-0.0998613089323043,Q159
2677, [START] Joachim Stamp [END]  gegen bevorzugte Aufnahme von Boots-Flüchtlingen,13.0,PER,0.9999898672103882,0.0,Joachim Stamp,Joachim Stamp,de,-0.0883713364601135,Q1690486
2678,Seenotretter: „ [START] Open Arms [END] “ darf in italienische Gewässer fahren,24.0,MISC,0.9975934624671936,15.0,Open Arms,Open Arms,de,-0.1292473524808883,Q51280932
2678,Seenotretter: „Open Arms“ darf in  [START] italienische [END]  Gewässer fahren,46.0,MISC,0.9998279809951782,34.0,italienische,Italien,de,-0.1155386269092559,Q38
2679, [START] Würzburg [END] : Drei Tote und fünf Verletzte nach Messerattacke in Innenstadt,8.0,LOC,0.9999061822891236,0.0,Würzburg,Würzburg,de,-0.0907304883003234,Q2999
2680,Humanitäre Tragödie:  [START] Kuba [END] s Flüchtlinge – von allen im Stich gelassen,25.0,LOC,0.9999394416809082,21.0,Kuba,Kuba,de,-0.0953919738531112,Q241
2681,"Grenze  [START] Belarus [END] -Polen: „Folge des Versagens, die richtigen Lehren aus 2015 zu ziehen“",14.0,LOC,0.9954988360404968,7.0,Belarus,Weißrussland,de,-0.0787423178553581,Q184
2681,"Grenze Belarus- [START] Polen [END] : „Folge des Versagens, die richtigen Lehren aus 2015 zu ziehen“",20.0,LOC,0.9980964660644532,15.0,Polen,Polen,de,-0.1008421555161476,Q36
2682, [START] Carola Rackete [END] : Italienisches Gericht lässt Anklage gegen Kapitänin der Sea-Watch 3 fallen,14.0,PER,0.9999504089355468,0.0,Carola Rackete,Carola Rackete,de,-0.1603079885244369,Q64851682
2682,Carola Rackete:  [START] Italien [END] isches Gericht lässt Anklage gegen Kapitänin der Sea-Watch 3 fallen,23.0,MISC,0.964937150478363,16.0,Italien,Italien,de,-0.0948094874620437,Q38
2682,Carola Rackete: Italienisches Gericht lässt Anklage gegen Kapitänin der  [START] Sea-Watch 3 [END]  fallen,83.0,ORG,0.9995944499969482,72.0,Sea-Watch 3,Sea-Watch 3,de,-0.1316241323947906,Q55382737
2683, [START] Europa [END] s Kulturhauptstadt 2022: Esch in Luxemburg wandelt sich,6.0,LOC,0.9940542578697203,0.0,Europa,Europa,de,-0.0972854942083358,Q46
2683,Europas Kulturhauptstadt 2022:  [START] Esch [END]  in Luxemburg wandelt sich,35.0,LOC,0.9995898604393004,31.0,Esch,Esch an der Alzette,de,-0.0865376964211463,Q16010
2683,Europas Kulturhauptstadt 2022: Esch in  [START] Luxemburg [END]  wandelt sich,48.0,LOC,0.9999791383743286,39.0,Luxemburg,Luxemburg,de,-0.0955608934164047,Q32
2685,Griechische Inseln: Das seltsame Gezerre um die Kinder von  [START] Lesbos [END] ,65.0,LOC,0.9999257922172546,59.0,Lesbos,Lesbos,de,-0.083666868507862,Q128087
2686, [START] Niederlande [END] : Ein Corona-Aufstand allen gesellschaftlichen Lagern,11.0,LOC,0.9999398589134216,0.0,Niederlande,Niederlande,de,-0.1280898153781891,Q55
2688, [START] Belarus [END]  bringt Migranten mit Bussen „an andere Orte“,7.0,LOC,0.999092936515808,0.0,Belarus,Weißrussland,de,-0.0792657360434532,Q184
2689, [START] Seehofer [END]  unterstützt Bau von Grenzbarriere an polnischer EU-Außengrenze,8.0,PER,0.9999552965164183,0.0,Seehofer,Seehofer,de,-0.4853509366512298,Q44612
2689,Seehofer unterstützt Bau von Grenzbarriere an polnischer  [START] EU [END] -Außengrenze,59.0,MISC,0.9997922778129578,57.0,EU,Europäische Union,de,-0.1383903920650482,Q458
2691, [START] Polen [END] s Grenzschutz: Migrantengruppen wollten mit Gewalt über Grenze,5.0,LOC,0.9992554783821106,0.0,Polen,Polen,de,-0.0933456420898437,Q36
2692,Erstmals wieder Anstieg von Asylanträgen in  [START] Europa [END]  – Deutschland als Ausnahme,50.0,LOC,0.9999505281448364,44.0,Europa,Europa,de,-0.0990019962191581,Q46
2692,Erstmals wieder Anstieg von Asylanträgen in Europa –  [START] Deutschland [END]  als Ausnahme,64.0,LOC,0.9998801946640016,53.0,Deutschland,Deutschland,de,-0.1098503246903419,Q183
2693,EU-Gipfel verabschiedet  [START] Angela Merkel [END]  mit stehendem Applaus – „Wie Paris ohne Eifelturm“,37.0,PER,0.9991186857223512,24.0,Angela Merkel,Angela Merkel,de,-0.082994058728218,Q567
2693,EU-Gipfel verabschiedet Angela Merkel mit stehendem Applaus – „Wie  [START] Paris [END]  ohne Eifelturm“,72.0,LOC,0.9997500777244568,67.0,Paris,Paris,de,-0.3212566971778869,Q90
2694,Seenotretter:  [START] Salvini [END]  lässt unbegleitete Minderjährige von Bord der „Open Arms“ gehen,21.0,PER,0.9999476671218872,14.0,Salvini,Matteo Salvini,de,-0.3008213937282562,Q1055449
2694,Seenotretter: Salvini lässt unbegleitete Minderjährige von Bord der „ [START] Open Arms [END] “ gehen,78.0,MISC,0.9727047085762024,69.0,Open Arms,Open Arms,de,-0.1826188564300537,Q51280932
2695,Illegale Einwanderer:  [START] Trump [END] s Razzia-Offensive gegen Migranten bleibt vorerst aus,27.0,PER,0.9909542202949524,22.0,Trump,Donald Trump,de,-0.0809956714510917,Q22686
2696, [START] Sahra Wagenknecht [END]  kündigt Rückzug an: Der Linkspartei droht der Abstieg,17.0,PER,0.999752640724182,0.0,Sahra Wagenknecht,Sahra Wagenknecht,de,-0.078183889389038,Q77193
2697,Millionenprogramm für vernetzte Integration in  [START] NRW [END] ,50.0,LOC,0.9992470741271972,47.0,NRW,Nordrhein-Westfalen,de,-0.1085751950740814,Q1198
2699,Flüchtlingspolitik:  [START] Merkel [END] s „Wir schaffen das“ machte ein gutes Gefühl,26.0,PER,0.9987196922302246,20.0,Merkel,Angela Merkel,de,-0.0813278555870056,Q567
2702,Aufnahme von Moria-Flüchtlingen:  [START] Hamburg [END] s rot-grüner Senat enthält sich im Bundesrat,40.0,LOC,0.9999361038208008,33.0,Hamburg,Hamburg,de,-0.1008280664682388,Q1055
2702,Aufnahme von Moria-Flüchtlingen: Hamburgs  [START] rot-grün [END] er Senat enthält sich im Bundesrat,50.0,MISC,0.9901487231254578,42.0,rot-grün,Rot-grüne Koalition,de,-0.1046662032604217,Q562307
2703,Corona:  [START] Angela Merkel [END]  für rasche Rückkehr zu „normaler Haushaltsführung“,21.0,PER,0.9994480013847352,8.0,Angela Merkel,Angela Merkel,de,-0.0806948989629745,Q567
2704,Polizei  [START] NRW [END] : Kurz nach Berufseinstieg nimmt Fremdenfeindlichkeit wieder zu,11.0,LOC,0.9961695671081544,8.0,NRW,Nordrhein-Westfalen,de,-0.1030262634158134,Q1198
2705, [START] Großbritannien [END] : 39 Tote aus dem Kühlcontainer waren Chinesen,14.0,LOC,0.9997650980949402,0.0,Großbritannien,Vereinigtes Königreich,de,-0.1459304243326187,Q145
2705,Großbritannien: 39 Tote aus dem Kühlcontainer waren  [START] Chinese [END] n,59.0,MISC,0.9989213943481444,52.0,Chinese,China,de,-0.287850946187973,Q29520
2706, [START] Salzburg [END] : Kapuzinerberg und Mönchsberg – ein Ausflug ins Grüne,8.0,LOC,0.9999533891677856,0.0,Salzburg,Salzburg,de,-0.1251189112663269,Q34713
2706,Salzburg:  [START] Kapuzinerberg [END]  und Mönchsberg – ein Ausflug ins Grüne,23.0,LOC,0.9998971223831176,10.0,Kapuzinerberg,Kapuzinerberg,de,-0.1085677370429039,Q873917
2706,Salzburg: Kapuzinerberg und  [START] Mönchsberg [END]  – ein Ausflug ins Grüne,38.0,LOC,0.999943733215332,28.0,Mönchsberg,Mönchsberg,de,-0.095967523753643,Q1329815
2708, [START] EU- [END] Außengrenzen: Spezialeinheiten schleusen Migranten in verdeckten Operationen zurück,3.0,MISC,0.9992761611938475,0.0,EU-,Europäische Union,de,-0.1413396745920181,Q458
2710,Migration: Der tödliche Dschungel-Treck auf dem Weg nach  [START] Amerika [END] ,64.0,LOC,0.9999668598175048,57.0,Amerika,Amerika,de,-0.1506481170654297,Q828
2711,Arbeitsagentur: „Wir brauchen eine echte Willkommenskultur in  [START] Deutschland [END] ”,73.0,LOC,0.999717891216278,62.0,Deutschland,Deutschland,de,-0.1058357805013656,Q183
2712, [START] Kurd [END] ischer Premier Masrour Barzani: Wie Europa die nächste Flüchtlingskrise verhindern kann,4.0,MISC,0.9987519979476928,0.0,Kurd,Kurden,de,-0.1437414586544037,Q12223
2712,Kurdischer Premier Masrour Barzani: Wie  [START] Europa [END]  die nächste Flüchtlingskrise verhindern kann,46.0,LOC,0.9998939037322998,40.0,Europa,Europa,de,-0.1035017222166061,Q46
2714, [START] Argentinien [END] : Die Ruinen in Misiones besuchte der heutige Papst öfter,11.0,LOC,0.9999579787254332,0.0,Argentinien,Argentinien,de,-0.0937797203660011,Q414
2715, [START] Pegida [END] : Kalbitz Auftritt in Dresden ist eine politische Ansage,6.0,ORG,0.9998968839645386,0.0,Pegida,Pegida,de,-0.095048688352108,Q18609063
2715,Pegida: Kalbitz Auftritt in  [START] Dresden [END]  ist eine politische Ansage,35.0,LOC,0.999964475631714,28.0,Dresden,Dresden,de,-0.0954572036862373,Q1731
2716,Gibt es „die  [START] Paris [END] erin“? Lindsey Tramuta räumt in „La Parisienne“ mit Klischees auf,18.0,MISC,0.9998206496238708,13.0,Paris,Paris,de,-0.1019033715128898,Q90
2716,Gibt es „die Pariserin“? Lindsey Tramuta räumt in „ [START] La Parisienne [END] “ mit Klischees auf,64.0,MISC,0.9996941685676576,51.0,La Parisienne,La Parisienne,de,-0.388411283493042,Q866383
2717,Migration:  [START] Bayern [END] s Grenzpolizei verstößt in Teilen gegen Verfassung,17.0,LOC,0.9993457198143004,11.0,Bayern,Bayern,de,-0.0986139327287674,Q980
2718, [START] Beirut [END] : Was die Explosion für Libanon und die Welt bedeutet,6.0,LOC,0.9998619556427002,0.0,Beirut,Beirut,de,-0.0870346948504448,Q3820
2718,Beirut: Was die Explosion für  [START] Libanon [END]  und die Welt bedeutet,37.0,LOC,0.9995787739753724,30.0,Libanon,Libanon,de,-0.0961996093392372,Q822
2720,Papst will 50 Migranten von  [START] Zyper [END] n nach Rom mitnehmen,33.0,LOC,0.988965392112732,28.0,Zyper,Zypern,de,-0.3331041634082794,Q644636
2720,Papst will 50 Migranten von Zypern nach  [START] Rom [END]  mitnehmen,43.0,LOC,0.999919056892395,40.0,Rom,Rom,de,-0.111285500228405,Q220
2721,Flucht vor Taliban:  [START] Brit [END] ische Staatsbürger aus Afghanistan sitzen in Deutschland fest,24.0,MISC,0.999513864517212,20.0,Brit,Vereinigtes Königreich,de,-0.0976517572999,Q145
2721,Flucht vor Taliban: Britische Staatsbürger aus  [START] Afghanistan [END]  sitzen in Deutschland fest,58.0,LOC,0.99994158744812,47.0,Afghanistan,Afghanistan,de,-0.0981596112251281,Q889
2721,Flucht vor Taliban: Britische Staatsbürger aus Afghanistan sitzen in  [START] Deutschland [END]  fest,80.0,LOC,0.9997339844703674,69.0,Deutschland,Deutschland,de,-0.1167428717017173,Q183
2723,Moria:  [START] Norbert Walter-Borjans [END]  (SPD) fordert Aufnahme weiterer Migranten,29.0,PER,0.9999814629554749,7.0,Norbert Walter-Borjans,Norbert Walter-Borjans,de,-0.0811621248722076,Q1756734
2723,Moria: Norbert Walter-Borjans ( [START] SPD [END] ) fordert Aufnahme weiterer Migranten,34.0,ORG,0.999922215938568,31.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.1372686773538589,Q49768
2724, [START] Ostpreußen [END]  1945: Flüchtlingsschiff „Karlsruhe“ entdeckt. Liegen im Wrack Teile des Bernsteinzimmers?,10.0,LOC,0.9995846748352052,0.0,Ostpreußen,Ostpreußen,de,-0.0782742276787757,Q103801
2725,Seenotretter: Die „ [START] Ocean Viking [END] “ hat nun mehr als 350 Flüchtlinge an Bord,31.0,MISC,0.999253511428833,19.0,Ocean Viking,Ocean Viking,de,-0.1238605976104736,Q65710948
2726, [START] Sizilien [END] : Regionalpräsident Musumeci will Migranten ausweisen,8.0,LOC,0.9997305870056152,0.0,Sizilien,Sizilien,de,-0.0866536423563957,Q4951156
2727,Entwicklungsminister  [START] Müller [END]  (CSU) zieht sich aus Bundespolitik zurück,27.0,PER,0.9999730587005616,21.0,Müller,Gerhard Ludwig Müller,de,-0.4829913675785064,Q45158
2727,Entwicklungsminister Müller ( [START] CSU [END] ) zieht sich aus Bundespolitik zurück,32.0,ORG,0.999968647956848,29.0,CSU,Christlich-Soziale Union in Bayern,de,-0.0763547420501709,Q49763
2728,Wettbewerbsfähigkeit:  [START] Deutschland [END]  braucht asiatische Mathe-Talente,33.0,LOC,0.9999332427978516,22.0,Deutschland,Deutschland,de,-0.109084241092205,Q183
2728,Wettbewerbsfähigkeit: Deutschland braucht  [START] asiat [END] ische Mathe-Talente,47.0,MISC,0.9573950171470642,42.0,asiat,Asien,de,-0.1759375929832458,Q48
2729,Rechtsextremismus:  [START] Sachsen [END] s Verfassungsschutz beobachtet „Pro Chemnitz“,26.0,LOC,0.9998396635055542,19.0,Sachsen,Sachsen,de,-0.0971473902463913,Q1202
2730,Migration in  [START] Polen [END] : Demo gegen Pushbacks – Regierung verteidigt Grenzzaun,18.0,LOC,0.9996829032897948,13.0,Polen,Polen,de,-0.0938603654503822,Q36
2732,Flüchtlingsströme: katastrophale Lage an  [START] Polen [END] s Grenze,46.0,LOC,0.997568905353546,41.0,Polen,Polen,de,-0.0923631787300109,Q36
2733,Neue Visa-Regeln in den  [START] USA [END] : Apple und Google bekommen ein Problem,27.0,LOC,0.9998432397842408,24.0,USA,Vereinigte Staaten,de,-0.1134770438075065,Q30
2733,Neue Visa-Regeln in den USA:  [START] Apple [END]  und Google bekommen ein Problem,34.0,ORG,0.9997772574424744,29.0,Apple,Apple,de,-0.0933947563171386,Q312
2733,Neue Visa-Regeln in den USA: Apple und  [START] Google [END]  bekommen ein Problem,45.0,ORG,0.999927282333374,39.0,Google,Google,de,-0.1849073320627212,Q9366
2734," [START] Thailand [END] : In Isaan gibt es Schamanen, Fledermäuse und riesige Buddhas",8.0,LOC,0.9998051524162292,0.0,Thailand,Thailand,de,-0.0938300117850303,Q869
2734,"Thailand: In  [START] Isaan [END]  gibt es Schamanen, Fledermäuse und riesige Buddhas",18.0,LOC,0.9999030828475952,13.0,Isaan,Isaan,de,-0.163230687379837,Q381897
2735, [START] Malta [END] : Film-Firma soll Geflüchtete absichtlich schlecht behandelt haben,5.0,LOC,0.9999369382858276,0.0,Malta,Malta,de,-0.1037615686655044,Q233
2736,Randale in  [START] Stuttgart [END] : Diese Gewalt dürfen wir nicht hinnehmen!,20.0,LOC,0.99994158744812,11.0,Stuttgart,Stuttgart,de,-0.1209724247455596,Q1022
2737,Feuer in Moria:  [START] Hamburg [END]  will Flüchtlinge aus Lesbos aufnehmen,23.0,LOC,0.9999455213546752,16.0,Hamburg,Hamburg,de,-0.1023520082235336,Q1055
2737,Feuer in Moria: Hamburg will Flüchtlinge aus  [START] Lesbos [END]  aufnehmen,51.0,LOC,0.9997633099555968,45.0,Lesbos,Lesbos,de,-0.0885829702019691,Q128087
2738,Brandanschlag in  [START] Berlin [END] : „Werde mich nicht kaputt machen lassen“,23.0,LOC,0.9999738931655884,17.0,Berlin,Berlin,de,-0.1130169555544853,Q64
2739, [START] Mittelmeer [END] : 27 Leichen von Migranten an westlibyscher Küste gefunden,10.0,LOC,0.9997853636741638,0.0,Mittelmeer,Mittelmeer,de,-0.0844275280833244,Q4918
2740, [START] Italien [END] : Lage „unkontrollierbar“ – Jede Stunde ein Flüchtlingsboot in Lampedusa,7.0,LOC,0.9997944235801696,0.0,Italien,Italien,de,-0.0952001363039016,Q38
2740,Italien: Lage „unkontrollierbar“ – Jede Stunde ein Flüchtlingsboot in  [START] Lampedusa [END] ,79.0,LOC,0.9999482035636902,70.0,Lampedusa,Lampedusa,de,-0.0805568844079971,Q107338
2741,Von  [START] Brandenburg [END]  bis Österreich: Diese Hotels bieten Exklusivität,15.0,LOC,0.9984573125839232,4.0,Brandenburg,Brandenburg,de,-0.0999911725521087,Q1208
2741,Von Brandenburg bis  [START] Österreich [END] : Diese Hotels bieten Exklusivität,30.0,LOC,0.9997898936271667,20.0,Österreich,Österreich,de,-0.09678815305233,Q40
2742, [START] Bundestag [END]  zu Moria: Grüne und Linke wollen alle Migranten aufnehmen,9.0,ORG,0.9987372756004332,0.0,Bundestag,Deutscher Bundestag,de,-0.1015400141477584,Q154797
2743, [START] Julian Assange [END]  festgenommen: Wikileaks-Gründer drohen fünf Jahre Haft,14.0,PER,0.9993585348129272,0.0,Julian Assange,Julian Assange,de,-0.0821482390165329,Q360
2744,Umgang mit  [START] FPÖ [END] : Kritik an Sebastian Kurz aus Deutschland,14.0,ORG,0.998061180114746,11.0,FPÖ,Freiheitliche Partei Österreichs,de,-0.080250971019268,Q131692
2744,Umgang mit FPÖ: Kritik an  [START] Sebastian Kurz [END]  aus Deutschland,40.0,PER,0.9999901056289672,26.0,Sebastian Kurz,Sebastian Kurz,de,-0.0842621475458145,Q2262885
2744,Umgang mit FPÖ: Kritik an Sebastian Kurz aus  [START] Deutschland [END] ,56.0,LOC,0.9999167919158936,45.0,Deutschland,Deutschland,de,-0.0991787239909172,Q183
2745," [START] Haiti [END] : Der Staat, den auch Deutschland retten wollte",5.0,LOC,0.9995105862617492,0.0,Haiti,Haiti,de,-0.0968765914440155,Q790
2745,"Haiti: Der Staat, den auch  [START] Deutschland [END]  retten wollte",38.0,LOC,0.9804953336715698,27.0,Deutschland,Deutschland,de,-0.1205551475286483,Q183
2746, [START] BKA [END] -Bericht: Wie die tschetschenische Mafia in Deutschland agiert,3.0,MISC,0.9993495941162108,0.0,BKA,Bundeskriminalamt (Deutschland),de,-0.0925357639789581,Q56030
2746,BKA-Bericht: Wie die tschetschenische Mafia in  [START] Deutschland [END]  agiert,58.0,LOC,0.9998894929885864,47.0,Deutschland,Deutschland,de,-0.102188229560852,Q183
2748,Migration:  [START] Macron [END]  will stärkeren Schutz der Schengen-Außengrenzen,17.0,PER,0.9998955726623536,11.0,Macron,Emmanuel Macron,de,-0.1035394221544265,Q3052772
2748,Migration: Macron will stärkeren Schutz der  [START] Schengen- [END] Außengrenzen,53.0,MISC,0.999502182006836,44.0,Schengen-,Schengener Abkommen,de,-0.1083859950304031,Q2822795
2749,Kino und Corona: Eine Reise zu den 77. Filmfestspielen in  [START] Venedig [END] ,65.0,LOC,0.9999760389328004,58.0,Venedig,Venedig,de,-0.0954524129629135,Q641
2751," [START] Angela Merkel [END]  über Flüchtlingskrise: „Ja, wir haben das geschafft“",13.0,PER,0.999180555343628,0.0,Angela Merkel,Angela Merkel,de,-0.0817281231284141,Q567
2752, [START] Ellwangen [END] : Razzia in Landeserstaufnahmeeinrichtung rechtswidrig?,9.0,LOC,0.999891996383667,0.0,Ellwangen,Ellwangen (Jagst),de,-0.0891600847244262,Q163973
2753, [START] Hanau [END] : „Das verunsichert die migrantische Bevölkerung ungemein“,5.0,LOC,0.9999640583992004,0.0,Hanau,Hanau,de,-0.1383239775896072,Q3802
2754, [START] Nordfrankreich [END] : Decathlon stoppt wegen Migranten den Kajak-Verkauf,14.0,LOC,0.9997605681419371,0.0,Nordfrankreich,Frankreich,de,-0.1030642390251159,Q142
2755,"„ [START] Anne Will [END] “ zu Moria: „Es wollen alle nach Deutschland, aber das geht nicht“",10.0,PER,0.9978606104850768,1.0,Anne Will,Anne Will,de,-0.1492744982242584,Q77772
2755,"„Anne Will“ zu Moria: „Es wollen alle nach  [START] Deutschland [END] , aber das geht nicht“",54.0,LOC,0.9999706745147704,43.0,Deutschland,Deutschland,de,-0.1103543862700462,Q183
2756,"Nobelpreis an  [START] Abdulrazak Gurnah [END] : Eine Wahl, die uns Deutsche besonders angeht",31.0,PER,0.9999710321426392,14.0,Abdulrazak Gurnah,Abdulrazak Gurnah,de,-0.083100639283657,Q317877
2756,"Nobelpreis an Abdulrazak Gurnah: Eine Wahl, die uns  [START] Deutsche [END]  besonders angeht",60.0,MISC,0.9997568726539612,52.0,Deutsche,Deutsche,de,-0.2327088117599487,Q42884
2757, [START] USA [END] : „Obama von Texas“ Beto O‘Rourke will gegen Trump antreten,3.0,LOC,0.9998038411140442,0.0,USA,Vereinigte Staaten,de,-0.1435032933950424,Q30
2757,USA: „Obama von  [START] Texas [END] “ Beto O‘Rourke will gegen Trump antreten,21.0,LOC,0.9892967343330384,16.0,Texas,Texas,de,-0.0994102582335472,Q1439
2757,USA: „Obama von Texas“  [START] Beto O‘Rourke [END]  will gegen Trump antreten,36.0,PER,0.999897301197052,23.0,Beto O‘Rourke,Beto O’Rourke,de,-0.1009278744459152,Q4014532
2757,USA: „Obama von Texas“ Beto O‘Rourke will gegen  [START] Trump [END]  antreten,53.0,PER,0.9973561763763428,48.0,Trump,Donald Trump,de,-0.0804871767759323,Q22686
2758,ESI wirft  [START] EU [END]  „rechtswidrigen Umgang mit Flüchtlingen“ vor,12.0,ORG,0.9996684789657592,10.0,EU,Europäische Union,de,-0.132661834359169,Q458
2760, [START] Julian Assange [END] : Menschenrechtsrat sieht Anzeichen für „psychologische Folter“,14.0,PER,0.9994286298751832,0.0,Julian Assange,Julian Assange,de,-0.0815407335758209,Q360
2760,Julian Assange:  [START] Menschenrechtsrat [END]  sieht Anzeichen für „psychologische Folter“,33.0,ORG,0.9982662200927734,16.0,Menschenrechtsrat,UN-Menschenrechtsrat,de,-0.1563173979520797,Q205650
2761,Warnhinweis: Wie manch „gut situierter“  [START] Chinese [END]  ein Visum für Deutschland erschleicht,47.0,MISC,0.9929763078689576,40.0,Chinese,Han (Ethnie),de,-0.3158149421215057,Q42740
2761,Warnhinweis: Wie manch „gut situierter“ Chinese ein Visum für  [START] Deutschland [END]  erschleicht,73.0,LOC,0.9999245405197144,62.0,Deutschland,Deutschland,de,-0.1062758266925811,Q183
2762,Morde in  [START] Russland [END] : Ihre Leichen fand man zerstückelt im Fluss,17.0,LOC,0.999909281730652,9.0,Russland,Russland,de,-0.1824510097503662,Q159
2764,Asyl:  [START] Bundestag [END]  stuft Maghreb-Staaten und Georgien als sicher ein,15.0,ORG,0.9920065999031068,6.0,Bundestag,Deutscher Bundestag,de,-0.1020194292068481,Q154797
2764,Asyl: Bundestag stuft Maghreb-Staaten und  [START] Georgien [END]  als sicher ein,50.0,LOC,0.9998366832733154,42.0,Georgien,Georgien,de,-0.0973277539014816,Q230
2766,Zwei Migranten sterben in Kleintransporter auf dem Weg nach  [START] Österreich [END] ,70.0,LOC,0.9994540810585022,60.0,Österreich,Österreich,de,-0.1037146523594856,Q40
2768,Corona nahe  [START] Trier [END] : 519 Bewohner in Asylbewerber-Einrichtung unter Quarantäne,17.0,LOC,0.9999316334724426,12.0,Trier,Trier,de,-0.0891784131526947,Q3138
2769,Migration über  [START] Belarus [END] : Seehofer fordert Hilfe bei Grenzsicherung durch EU-Kommission,22.0,LOC,0.9998555183410645,15.0,Belarus,Weißrussland,de,-0.0805648863315582,Q184
2769,Migration über Belarus:  [START] Seehofer [END]  fordert Hilfe bei Grenzsicherung durch EU-Kommission,32.0,PER,0.9993181228637696,24.0,Seehofer,Horst Seehofer,de,-0.3835242092609405,Q44612
2769,Migration über Belarus: Seehofer fordert Hilfe bei Grenzsicherung durch  [START] EU-Kommission [END] ,85.0,ORG,0.9988498091697692,72.0,EU-Kommission,Europäische Kommission,de,-0.0887238979339599,Q8880
2770,Migration: Wie viele Zuwanderer braucht der  [START] deutsche [END]  Arbeitsmarkt?,52.0,MISC,0.999962568283081,44.0,deutsche,Deutschland,de,-0.1097644865512847,Q183
2771, [START] Spanien [END] : Migrant stirbt nach Sprung über Grenzzäune,7.0,LOC,0.9997192025184632,0.0,Spanien,Spanien,de,-0.1260384768247604,Q29
2772, [START] Brit [END] ische Innenministerin: „Erschreckende Zahl“ von Migranten versucht Überfahrt über Ärmelkanal,4.0,MISC,0.999526858329773,0.0,Brit,Vereinigtes Königreich,de,-0.0942880064249038,Q145
2772,Britische Innenministerin: „Erschreckende Zahl“ von Migranten versucht Überfahrt über  [START] Ärmelkanal [END] ,96.0,LOC,0.974620282649994,86.0,Ärmelkanal,Ärmelkanal,de,-0.0722151026129722,Q34640
2773, [START] Jean Asselborn [END] : Europa ist Sebastian Kurz auf den Leim gegangen,14.0,PER,0.9999927282333374,0.0,Jean Asselborn,Jean Asselborn,de,-0.0876293703913688,Q58200
2773,Jean Asselborn:  [START] Europa [END]  ist Sebastian Kurz auf den Leim gegangen,22.0,LOC,0.9998131394386292,16.0,Europa,Europa,de,-0.1351911723613739,Q46
2773,Jean Asselborn: Europa ist  [START] Sebastian Kurz [END]  auf den Leim gegangen,41.0,PER,0.9999811053276062,27.0,Sebastian Kurz,Sebastian Kurz,de,-0.08424923568964,Q2262885
2774, [START] Russland [END] : Im Fadenkreuz von Putins Propaganda-Trollen,8.0,LOC,0.9997780919075012,0.0,Russland,Russland,de,-0.1418027132749557,Q159
2774,Russland: Im Fadenkreuz von  [START] Putin [END] s Propaganda-Trollen,33.0,PER,0.99958997964859,28.0,Putin,Wladimir Wladimirowitsch Putin,de,-0.0727649256587028,Q7747
2775," [START] Paris [END] : Tausende bejubeln Eric Zemmour, andere werden handgreiflich",5.0,LOC,0.9999439716339112,0.0,Paris,Paris,de,-0.1122216209769249,Q90
2775,"Paris: Tausende bejubeln  [START] Eric Zemmour [END] , andere werden handgreiflich",37.0,PER,0.9999167323112488,25.0,Eric Zemmour,Éric Zemmour,de,-0.1336095333099365,Q288477
