id,title,end,entity_group,score,start,word
5671,UNGA takes on Davos,4.0,ORG,0.9999813437461853,0.0,UNGA
5671,UNGA takes on Davos,19.0,LOC,0.9999809265136719,14.0,Davos
5672,POLITICO Playbook: A retiring moderate Democrat unloads on the party,8.0,MISC,0.9953277111053467,0.0,POLITICO
5672,POLITICO Playbook: A retiring moderate Democrat unloads on the party,47.0,MISC,0.9999932050704956,39.0,Democrat
5673,"For Blinken, it’s personal",11.0,PER,0.9999670386314392,4.0,Blinken
5675,POLITICO Playbook: Fauci pulls out of WHCD. Is Biden next?,8.0,MISC,0.7363288402557373,0.0,POLITICO
5675,POLITICO Playbook: Fauci pulls out of WHCD. Is Biden next?,24.0,PER,0.9999955892562866,19.0,Fauci
5675,POLITICO Playbook: Fauci pulls out of WHCD. Is Biden next?,42.0,ORG,0.999962329864502,38.0,WHCD
5675,POLITICO Playbook: Fauci pulls out of WHCD. Is Biden next?,52.0,PER,0.9999922513961792,47.0,Biden
5676,POLITICO Playbook PM: Biden to face the nation,8.0,MISC,0.7395437955856323,0.0,POLITICO
5676,POLITICO Playbook PM: Biden to face the nation,27.0,PER,0.9999927282333374,22.0,Biden
5677,‘We’re done’: Immigration advocates stage walkout on Biden administration,58.0,PER,0.9999908208847046,53.0,Biden
5679,POLITICO Playbook PM: The SCOTUS draft opinion sparks a political firestorm,17.0,ORG,0.7578636407852173,0.0,POLITICO Playbook
5679,POLITICO Playbook PM: The SCOTUS draft opinion sparks a political firestorm,32.0,ORG,0.999991238117218,26.0,SCOTUS
5680,Schumer whacks Biden administration over handling of Haitian migrants,7.0,PER,0.9999932646751404,0.0,Schumer
5680,Schumer whacks Biden administration over handling of Haitian migrants,20.0,PER,0.9999884366989136,15.0,Biden
5680,Schumer whacks Biden administration over handling of Haitian migrants,60.0,MISC,0.9989200830459595,53.0,Haitian
5682,Trump grants Venezuelans temporary legal status on his way out,5.0,PER,0.9999644756317139,0.0,Trump
5682,Trump grants Venezuelans temporary legal status on his way out,22.0,MISC,0.9999831914901733,13.0,Venezuela
5683,Untangling Biden's vaccine timeline,16.0,PER,0.9999602437019348,11.0,Biden
5684,Biden handed Harris a political grenade. Can she defuse it?,5.0,PER,0.9999933242797852,0.0,Biden
5684,Biden handed Harris a political grenade. Can she defuse it?,19.0,PER,0.9999908208847046,13.0,Harris
5686,Biden allies press Facebook to review its role in post-election violence,5.0,PER,0.9999784231185913,0.0,Biden
5686,Biden allies press Facebook to review its role in post-election violence,27.0,ORG,0.999966025352478,19.0,Facebook
5688,POLITICO Playbook PM: The 3 big topics looming over Biden in Brussels,8.0,MISC,0.7140831351280212,0.0,POLITICO
5688,POLITICO Playbook PM: The 3 big topics looming over Biden in Brussels,57.0,PER,0.9999843239784241,52.0,Biden
5688,POLITICO Playbook PM: The 3 big topics looming over Biden in Brussels,69.0,LOC,0.9999938607215881,61.0,Brussels
5690,POLITICO Playbook: Tapper and Wallace take opposing tacks on GOP election deniers,13.0,MISC,0.8833324313163757,0.0,POLITICO Play
5690,POLITICO Playbook: Tapper and Wallace take opposing tacks on GOP election deniers,25.0,PER,0.9999867081642151,19.0,Tapper
5690,POLITICO Playbook: Tapper and Wallace take opposing tacks on GOP election deniers,37.0,PER,0.999975323677063,30.0,Wallace
5690,POLITICO Playbook: Tapper and Wallace take opposing tacks on GOP election deniers,64.0,MISC,0.6334253549575806,61.0,GOP
5691,Biden’s sanctions red line: Hurting Americans,5.0,PER,0.9999883770942688,0.0,Biden
5691,Biden’s sanctions red line: Hurting Americans,44.0,MISC,0.9999532699584961,36.0,American
5693,Is Robinhood ready for the fallout?,12.0,ORG,0.9987735748291016,3.0,Robinhood
5694,POLITICO Playbook: ’Tis the season of sizing up promises,6.0,MISC,0.6065938472747803,0.0,POLITI
5694,POLITICO Playbook: ’Tis the season of sizing up promises,8.0,ORG,0.8918207883834839,6.0,CO
5695,Nav Bains: On winning the 905,9.0,ORG,0.9999915957450867,0.0,Nav Bains
5696,Chuck Schumer controls the future of the filibuster. Dems aren’t sure what he’ll do.,13.0,PER,0.9999958872795105,0.0,Chuck Schumer
5696,Chuck Schumer controls the future of the filibuster. Dems aren’t sure what he’ll do.,56.0,MISC,0.9999094009399414,53.0,Dem
5697,Democrats riled by Spanish-language radio attacks on Kamala Harris,8.0,MISC,0.9999761581420898,0.0,Democrat
5697,Democrats riled by Spanish-language radio attacks on Kamala Harris,26.0,MISC,0.9971566200256348,19.0,Spanish
5697,Democrats riled by Spanish-language radio attacks on Kamala Harris,66.0,PER,0.9999585151672363,53.0,Kamala Harris
5698,Behind Biden’s plan to bump up farm subsidies,12.0,PER,0.9999911785125732,7.0,Biden
5699,POLITICO Playbook PM: McConnell fires warning shot on the filibuster,6.0,MISC,0.6992500424385071,0.0,POLITI
5699,POLITICO Playbook PM: McConnell fires warning shot on the filibuster,8.0,ORG,0.7264673709869385,6.0,CO
5699,POLITICO Playbook PM: McConnell fires warning shot on the filibuster,31.0,PER,0.9999809265136719,22.0,McConnell
5700,How critical race theory will shape Virginia,44.0,LOC,0.9999979734420776,36.0,Virginia
5701,POLITICO Playbook: The issue Joe Biden doesn’t want to talk about,13.0,MISC,0.8973532319068909,0.0,POLITICO Play
5701,POLITICO Playbook: The issue Joe Biden doesn’t want to talk about,38.0,PER,0.9999938011169434,29.0,Joe Biden
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",7.0,PER,0.9998952150344849,0.0,Demings
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",27.0,LOC,0.9999641180038452,20.0,Florida
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",31.0,MISC,0.8805875778198242,28.0,GOP
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",42.0,MISC,0.7470048666000366,40.0,Pe
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",45.0,ORG,0.5644183158874512,42.0,los
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",48.0,MISC,0.6480824947357178,45.0,i’s
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",51.0,ORG,0.5118207335472107,49.0,Pu
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",56.0,MISC,0.6190115213394165,51.0,ppets
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",65.0,PER,0.99993896484375,60.0,Ayala
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",72.0,PER,0.9999880790710449,67.0,Bracy
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",110.0,PER,0.9999170899391174,103.0,Demings
5702,"Demings buys ads as Florida GOP hounds 'Pelosi’s Puppets' — Ayala, Bracy join growing field to succeed Demings — Puerto Rico's population decline could be next crisis",124.0,LOC,0.9999955892562866,113.0,Puerto Rico
5703,NEWSOM centers COVID response in recall fight — ASSEMBLY vax mandate — RIDLEY-THOMAS bows out of LA mayoral race — CALCHAMBER’S ZAREMBERG to retire,6.0,ORG,0.9999810457229614,0.0,NEWSOM
5703,NEWSOM centers COVID response in recall fight — ASSEMBLY vax mandate — RIDLEY-THOMAS bows out of LA mayoral race — CALCHAMBER’S ZAREMBERG to retire,20.0,ORG,0.9998509883880615,15.0,COVID
5703,NEWSOM centers COVID response in recall fight — ASSEMBLY vax mandate — RIDLEY-THOMAS bows out of LA mayoral race — CALCHAMBER’S ZAREMBERG to retire,56.0,ORG,0.9999845027923584,48.0,ASSEMBLY
5703,NEWSOM centers COVID response in recall fight — ASSEMBLY vax mandate — RIDLEY-THOMAS bows out of LA mayoral race — CALCHAMBER’S ZAREMBERG to retire,84.0,ORG,0.9993826746940613,71.0,RIDLEY-THOMAS
5703,NEWSOM centers COVID response in recall fight — ASSEMBLY vax mandate — RIDLEY-THOMAS bows out of LA mayoral race — CALCHAMBER’S ZAREMBERG to retire,99.0,LOC,0.9999825954437256,97.0,LA
5703,NEWSOM centers COVID response in recall fight — ASSEMBLY vax mandate — RIDLEY-THOMAS bows out of LA mayoral race — CALCHAMBER’S ZAREMBERG to retire,125.0,ORG,0.9848617911338806,115.0,CALCHAMBER
5703,NEWSOM centers COVID response in recall fight — ASSEMBLY vax mandate — RIDLEY-THOMAS bows out of LA mayoral race — CALCHAMBER’S ZAREMBERG to retire,137.0,PER,0.9992890357971191,128.0,ZAREMBERG
5704,"Weekend talks continue (at least among staff) on infrastructure, Capitol security",72.0,LOC,0.9998835325241089,65.0,Capitol
5705,The GOP’s Political Nightmare: Running Against a Recovery,7.0,ORG,0.9999450445175171,4.0,GOP
5706,"POLITICO Playbook: Manchin endorses Murkowski, and the border crisis Trump saw coming",8.0,MISC,0.982092559337616,0.0,POLITICO
5706,"POLITICO Playbook: Manchin endorses Murkowski, and the border crisis Trump saw coming",26.0,PER,0.9999862909317017,19.0,Manchin
5706,"POLITICO Playbook: Manchin endorses Murkowski, and the border crisis Trump saw coming",45.0,PER,0.9999896287918091,36.0,Murkowski
5706,"POLITICO Playbook: Manchin endorses Murkowski, and the border crisis Trump saw coming",74.0,PER,0.9998608827590942,69.0,Trump
5707,POLITICO Playbook: Will Manchin stymie Dems’ massive climate plan?,8.0,MISC,0.9921626448631287,0.0,POLITICO
5707,POLITICO Playbook: Will Manchin stymie Dems’ massive climate plan?,31.0,PER,0.9999449849128723,24.0,Manchin
5707,POLITICO Playbook: Will Manchin stymie Dems’ massive climate plan?,42.0,MISC,0.9999125003814697,39.0,Dem
5709,We asked Tories to define grassroots,15.0,ORG,0.9899558424949646,9.0,Tories
5710,They Were Deported by Trump. Now Biden Wants to Bring Them Back.,27.0,PER,0.9997517466545105,22.0,Trump
5710,They Were Deported by Trump. Now Biden Wants to Bring Them Back.,38.0,PER,0.9999935030937195,33.0,Biden
5711,Congress faces abortion questions abroad,8.0,ORG,0.9999922513961792,0.0,Congress
5713,The inside story of how Biden’s team handled Afghanistan’s collapse,29.0,PER,0.999988317489624,24.0,Biden
5713,The inside story of how Biden’s team handled Afghanistan’s collapse,56.0,LOC,0.9999972581863403,45.0,Afghanistan
5714,POLITICO Playbook: Emboldened progressives could cause headaches for Biden,6.0,MISC,0.9000752568244934,0.0,POLITI
5714,POLITICO Playbook: Emboldened progressives could cause headaches for Biden,8.0,ORG,0.582608699798584,6.0,CO
5714,POLITICO Playbook: Emboldened progressives could cause headaches for Biden,74.0,PER,0.9999828338623047,69.0,Biden
5715,Biden heads to NATO amid friction over Afghanistan withdrawal,5.0,PER,0.9999915957450867,0.0,Biden
5715,Biden heads to NATO amid friction over Afghanistan withdrawal,19.0,ORG,0.9999871253967285,15.0,NATO
5715,Biden heads to NATO amid friction over Afghanistan withdrawal,50.0,LOC,0.999997615814209,39.0,Afghanistan
5716,POLITICO Playbook: Inside Biden’s WHCA dinner speech,17.0,MISC,0.8956295251846313,0.0,POLITICO Playbook
5716,POLITICO Playbook: Inside Biden’s WHCA dinner speech,31.0,PER,0.9999844431877136,26.0,Biden
5716,POLITICO Playbook: Inside Biden’s WHCA dinner speech,36.0,ORG,0.7427557706832886,34.0,WH
5717,Toll now at 53 in San Antonio as families wait for answers,29.0,LOC,0.999983549118042,18.0,San Antonio
5718,What’s behind Biden’s Door No. 2?,19.0,PER,0.9999854564666748,14.0,Biden
5719,Power moves: Samantha Power’s celebrity draws spotlight to USAID — and questions about her future,27.0,PER,0.9999872446060181,13.0,Samantha Power
5719,Power moves: Samantha Power’s celebrity draws spotlight to USAID — and questions about her future,64.0,ORG,0.9999947547912598,59.0,USAID
5720,POLITICO Playbook PM: DeSantis gets a big-name (likely) opponent,8.0,MISC,0.8617821931838989,0.0,POLITICO
5720,POLITICO Playbook PM: DeSantis gets a big-name (likely) opponent,30.0,PER,0.9999926090240479,22.0,DeSantis
5722,Biden Brings Back Family Separation—This Time in Mexico,5.0,PER,0.9999892711639404,0.0,Biden
5722,Biden Brings Back Family Separation—This Time in Mexico,55.0,LOC,0.9999960660934448,49.0,Mexico
5723,Opinion | It’s Time to Amend the Constitution,45.0,MISC,0.9943933486938477,33.0,Constitution
5724,Have Covid layoffs killed some jobs for good?,10.0,ORG,0.917555034160614,5.0,Covid
5725,Mayorkas’ message to migrants remains: ‘Do not come’,8.0,PER,0.9994091987609863,0.0,Mayorkas
5728,Diehl finds his equalizer,5.0,PER,0.9999931454658508,0.0,Diehl
5729,POLITICO Playbook PM: SCOTUS and Breyer set finale,6.0,MISC,0.7133538722991943,0.0,POLITI
5729,POLITICO Playbook PM: SCOTUS and Breyer set finale,8.0,ORG,0.7748796343803406,6.0,CO
5729,POLITICO Playbook PM: SCOTUS and Breyer set finale,13.0,MISC,0.7359243631362915,9.0,Play
5729,POLITICO Playbook PM: SCOTUS and Breyer set finale,20.0,ORG,0.5314291715621948,13.0,book PM
5729,POLITICO Playbook PM: SCOTUS and Breyer set finale,28.0,ORG,0.9999834895133972,22.0,SCOTUS
5729,POLITICO Playbook PM: SCOTUS and Breyer set finale,39.0,ORG,0.8189457654953003,33.0,Breyer
5730,"In Africa, a second effort to fight a third Covid wave",9.0,LOC,0.9999970197677612,3.0,Africa
5730,"In Africa, a second effort to fight a third Covid wave",49.0,MISC,0.9997249245643616,44.0,Covid
5731,POLITICO Playbook: Who’s getting face time with the White House,8.0,MISC,0.9613579511642456,0.0,POLITICO
5731,POLITICO Playbook: Who’s getting face time with the White House,63.0,LOC,0.9999969601631165,52.0,White House
5733,Marco Rubio's Inauguration Day counter-programming — Trump arrives in South Florida — Florida's scramble for vaccine continues,11.0,PER,0.9999713897705078,0.0,Marco Rubio
5733,Marco Rubio's Inauguration Day counter-programming — Trump arrives in South Florida — Florida's scramble for vaccine continues,30.0,MISC,0.9999678730964661,14.0,Inauguration Day
5733,Marco Rubio's Inauguration Day counter-programming — Trump arrives in South Florida — Florida's scramble for vaccine continues,58.0,PER,0.9999831914901733,53.0,Trump
5733,Marco Rubio's Inauguration Day counter-programming — Trump arrives in South Florida — Florida's scramble for vaccine continues,83.0,LOC,0.9999905824661255,70.0,South Florida
5733,Marco Rubio's Inauguration Day counter-programming — Trump arrives in South Florida — Florida's scramble for vaccine continues,93.0,LOC,0.9999945163726807,86.0,Florida
5734,POLITICO Playbook: What reporters are planning to ask Biden at today’s big presser,8.0,MISC,0.9991692304611206,0.0,POLITICO
5734,POLITICO Playbook: What reporters are planning to ask Biden at today’s big presser,59.0,PER,0.9999902248382568,54.0,Biden
5735,U.S. has no real leverage in Kazakhstan,3.0,LOC,0.9999949932098389,0.0,US
5735,U.S. has no real leverage in Kazakhstan,39.0,LOC,0.9999887347221375,29.0,Kazakhstan
5736,"Welcome to El Paso, Madam Vice President",18.0,LOC,0.9999926090240479,11.0,El Paso
5737,Symone Sanders is ready for her close up,14.0,PER,0.9999842643737793,0.0,Symone Sanders
5738,U.S. and Europe fear possible Russia invasion of Ukraine,3.0,LOC,0.9999907612800598,0.0,U.S
5738,U.S. and Europe fear possible Russia invasion of Ukraine,15.0,LOC,0.9999969005584717,9.0,Europe
5738,U.S. and Europe fear possible Russia invasion of Ukraine,36.0,LOC,0.9999970197677612,30.0,Russia
5738,U.S. and Europe fear possible Russia invasion of Ukraine,56.0,LOC,0.9999983310699463,49.0,Ukraine
5739,Cascade of criminal justice laws lock in California’s turn towards reform,51.0,LOC,0.9999980926513672,41.0,California
5740,How ‘Climate Migrants’ Are Roiling American Politics,43.0,MISC,0.999987006187439,35.0,American
5744,Not Un word from Kim,20.0,PER,0.999925971031189,17.0,Kim
5745,Dems press forward with gun background check bills,3.0,MISC,0.9999028444290161,0.0,Dem
5747,U.S. to begin housing Afghan interpreters at Virginia military base,3.0,LOC,0.9999885559082031,0.0,U.S
5747,U.S. to begin housing Afghan interpreters at Virginia military base,28.0,MISC,0.999945878982544,22.0,Afghan
5747,U.S. to begin housing Afghan interpreters at Virginia military base,53.0,LOC,0.9999970197677612,45.0,Virginia
5748,POLITICO Playbook: What BIF and Bennifer have in common,17.0,MISC,0.9567177891731262,0.0,POLITICO Playbook
5748,POLITICO Playbook: What BIF and Bennifer have in common,27.0,ORG,0.9998190402984619,24.0,BIF
5748,POLITICO Playbook: What BIF and Bennifer have in common,40.0,ORG,0.9985392093658447,32.0,Bennifer
5749,There’s an execution in Missouri tonight,32.0,LOC,0.9999978542327881,24.0,Missouri
5750,"Polls: WU leads BOSTON MAYOR’S RACE, tight race for second",9.0,ORG,0.9998936057090759,7.0,WU
5750,"Polls: WU leads BOSTON MAYOR’S RACE, tight race for second",35.0,MISC,0.9999163150787354,16.0,BOSTON MAYOR’S RACE
5751,POLITICO Playbook: Your guide through a blizzard of news in Ukraine,17.0,MISC,0.9998905658721924,0.0,POLITICO Playbook
5751,POLITICO Playbook: Your guide through a blizzard of news in Ukraine,67.0,LOC,0.9999984502792358,60.0,Ukraine
5752,POLITICO Playbook: Sinema gets the ‘SNL’ treatment,13.0,MISC,0.8758586049079895,0.0,POLITICO Play
5752,POLITICO Playbook: Sinema gets the ‘SNL’ treatment,25.0,ORG,0.9998363256454468,19.0,Sinema
5752,POLITICO Playbook: Sinema gets the ‘SNL’ treatment,39.0,ORG,0.9999834895133972,36.0,SNL
5753,Biden tries to move past Afghanistan fiasco,5.0,PER,0.9999886155128479,0.0,Biden
5753,Biden tries to move past Afghanistan fiasco,36.0,LOC,0.999997615814209,25.0,Afghanistan
5755,Biden makes Harris the point person on immigration issues amid border surge,5.0,PER,0.9999933838844299,0.0,Biden
5755,Biden makes Harris the point person on immigration issues amid border surge,18.0,PER,0.9999920129776001,12.0,Harris
5756,POLITICO Playbook PM: The public option and the push for earmarks: Nuggets from our latest poll,6.0,MISC,0.914910614490509,0.0,POLITI
5756,POLITICO Playbook PM: The public option and the push for earmarks: Nuggets from our latest poll,8.0,ORG,0.5237101316452026,6.0,CO
5756,POLITICO Playbook PM: The public option and the push for earmarks: Nuggets from our latest poll,13.0,MISC,0.9022359251976013,9.0,Play
5757,Deal finalized to legalize marijuana — NY and NJ lead nation in coronavirus infections — Cuomo aides subpoenaed,41.0,LOC,0.9999932050704956,39.0,NY
5757,Deal finalized to legalize marijuana — NY and NJ lead nation in coronavirus infections — Cuomo aides subpoenaed,94.0,PER,0.9999687075614929,89.0,Cuomo
5762,"After recall’s failure, California’s Republicans face their fate",34.0,LOC,0.9999969005584717,24.0,California
5762,"After recall’s failure, California’s Republicans face their fate",47.0,MISC,0.9999864101409912,37.0,Republican
5763,POLITICO Playbook: Takeaways from a head-spinning night in Republican politics,17.0,MISC,0.9998958110809326,0.0,POLITICO Playbook
5763,POLITICO Playbook: Takeaways from a head-spinning night in Republican politics,69.0,MISC,0.9999921321868896,59.0,Republican
5765,Texas Republicans want Biden to play the villain. They just need to make it stick.,5.0,LOC,0.9999910593032837,0.0,Texas
5765,Texas Republicans want Biden to play the villain. They just need to make it stick.,16.0,MISC,0.9999366998672485,6.0,Republican
5765,Texas Republicans want Biden to play the villain. They just need to make it stick.,28.0,PER,0.9999898672103882,23.0,Biden
5766,POLITICO Playbook PM: Giuliani pad raided by feds,13.0,MISC,0.7827171683311462,0.0,POLITICO Play
5766,POLITICO Playbook PM: Giuliani pad raided by feds,30.0,PER,0.9999712109565735,22.0,Giuliani
5768,POLITICO Playbook: The verdict: A rush of relief as eyes turn to Congress,17.0,MISC,0.927933394908905,0.0,POLITICO Playbook
5768,POLITICO Playbook: The verdict: A rush of relief as eyes turn to Congress,73.0,ORG,0.9999803304672241,65.0,Congress
5769,Democrats launch immigration reform Hail Mary,8.0,MISC,0.999991774559021,0.0,Democrat
5769,Democrats launch immigration reform Hail Mary,45.0,MISC,0.9996147751808167,36.0,Hail Mary
5770,Trump administration lawyer says apportionment data may not be ready until February,5.0,PER,0.9997707009315491,0.0,Trump
5771,Refugee groups stomp on Biden’s Ukraine welcome mat,29.0,PER,0.9999903440475464,24.0,Biden
5771,Refugee groups stomp on Biden’s Ukraine welcome mat,39.0,LOC,0.9999983310699463,32.0,Ukraine
5772,POLITICO Playbook: Boehner backs House incumbent targeted by Trump,8.0,MISC,0.8327430486679077,0.0,POLITICO
5772,POLITICO Playbook: Boehner backs House incumbent targeted by Trump,26.0,PER,0.9999720454216003,19.0,Boehner
5772,POLITICO Playbook: Boehner backs House incumbent targeted by Trump,38.0,ORG,0.9998389482498169,33.0,House
5772,POLITICO Playbook: Boehner backs House incumbent targeted by Trump,66.0,PER,0.9984598159790039,61.0,Trump
5773,The former Trump official advising House Republicans on immigration,16.0,PER,0.9822185635566711,11.0,Trump
5773,The former Trump official advising House Republicans on immigration,40.0,ORG,0.9997088313102722,35.0,House
5773,The former Trump official advising House Republicans on immigration,51.0,MISC,0.9999617338180542,41.0,Republican
5774,How Colin Powell was abandoned by the GOP,16.0,PER,0.9999942183494568,4.0,Colin Powell
5774,How Colin Powell was abandoned by the GOP,41.0,ORG,0.9999587535858154,38.0,GOP
5775,Legislature to repeal Cuomo food mandate — Deutsch expelled from City Council — Schneiderman loses law license for a year,27.0,PER,0.9999831914901733,22.0,Cuomo
5775,Legislature to repeal Cuomo food mandate — Deutsch expelled from City Council — Schneiderman loses law license for a year,50.0,PER,0.9999828338623047,43.0,Deutsch
5775,Legislature to repeal Cuomo food mandate — Deutsch expelled from City Council — Schneiderman loses law license for a year,77.0,ORG,0.9999837279319763,65.0,City Council
5775,Legislature to repeal Cuomo food mandate — Deutsch expelled from City Council — Schneiderman loses law license for a year,92.0,PER,0.9999901056289673,80.0,Schneiderman
5778,Sanders feels the Bern on immigration,7.0,PER,0.9999794960021973,0.0,Sanders
5778,Sanders feels the Bern on immigration,22.0,LOC,0.804320752620697,18.0,Bern
5779,POLITICO Playbook PM: GOP latches on to Cori Bush’s private security spending,6.0,MISC,0.5255800485610962,0.0,POLITI
5779,POLITICO Playbook PM: GOP latches on to Cori Bush’s private security spending,8.0,ORG,0.8116388916969299,6.0,CO
5779,POLITICO Playbook PM: GOP latches on to Cori Bush’s private security spending,25.0,ORG,0.9999611973762512,22.0,GOP
5779,POLITICO Playbook PM: GOP latches on to Cori Bush’s private security spending,49.0,PER,0.9998448491096497,40.0,Cori Bush
5780,The Taliban’s ‘escalated aggression’ against vulnerable Afghans,11.0,ORG,0.9885767102241516,4.0,Taliban
5780,The Taliban’s ‘escalated aggression’ against vulnerable Afghans,59.0,MISC,0.9999499320983887,56.0,Afg
5781,"Bondi is back, with new role in Trumpworld",5.0,PER,0.9999908804893494,0.0,Bondi
5781,"Bondi is back, with new role in Trumpworld",42.0,ORG,0.998132050037384,32.0,Trumpworld
5782,Biden administration taking heat for new Ukrainian settlement program,5.0,PER,0.9999788403511047,0.0,Biden
5782,Biden administration taking heat for new Ukrainian settlement program,50.0,MISC,0.9997903108596802,41.0,Ukrainian
5784,House majority may hinge on the Rio Grande Valley,49.0,LOC,0.9999292492866516,32.0,Rio Grande Valley
5785,DeSantis' big bet on redistricting destined for the courts,8.0,PER,0.9999869465827942,0.0,DeSantis
5786,What Republicans Know (and Democrats Don’t) About the White Working Class,15.0,MISC,0.9999872446060181,5.0,Republican
5786,What Republicans Know (and Democrats Don’t) About the White Working Class,35.0,MISC,0.9999685287475586,27.0,Democrat
5786,What Republicans Know (and Democrats Don’t) About the White Working Class,59.0,MISC,0.9996815919876099,54.0,White
5789,"The Florida man who looms over 2024 GOP primary — Murphy may challenge Rubio in '22 — Gruters ends campaign finance quest — More questions on vaccine sites, more pushback from DeSantis",11.0,LOC,0.9999939203262329,4.0,Florida
5789,"The Florida man who looms over 2024 GOP primary — Murphy may challenge Rubio in '22 — Gruters ends campaign finance quest — More questions on vaccine sites, more pushback from DeSantis",39.0,ORG,0.9989473819732666,36.0,GOP
5789,"The Florida man who looms over 2024 GOP primary — Murphy may challenge Rubio in '22 — Gruters ends campaign finance quest — More questions on vaccine sites, more pushback from DeSantis",56.0,PER,0.9999969005584717,50.0,Murphy
5789,"The Florida man who looms over 2024 GOP primary — Murphy may challenge Rubio in '22 — Gruters ends campaign finance quest — More questions on vaccine sites, more pushback from DeSantis",76.0,PER,0.9999622106552124,71.0,Rubio
5789,"The Florida man who looms over 2024 GOP primary — Murphy may challenge Rubio in '22 — Gruters ends campaign finance quest — More questions on vaccine sites, more pushback from DeSantis",93.0,PER,0.9999833106994629,86.0,Gruters
5789,"The Florida man who looms over 2024 GOP primary — Murphy may challenge Rubio in '22 — Gruters ends campaign finance quest — More questions on vaccine sites, more pushback from DeSantis",184.0,ORG,0.9671935439109802,176.0,DeSantis
5790,N.Y. congressman: Border crisis due to decades of bad U.S. behavior,4.0,LOC,0.9843195080757141,0.0,N.Y.
5790,N.Y. congressman: Border crisis due to decades of bad U.S. behavior,57.0,LOC,0.9999826550483704,54.0,U.S
5791,Opinion | My Family Fled Cambodia as the Americans Evacuated. Here’s What I Hope for Afghan Refugees.,33.0,LOC,0.9999970197677612,25.0,Cambodia
5791,Opinion | My Family Fled Cambodia as the Americans Evacuated. Here’s What I Hope for Afghan Refugees.,49.0,MISC,0.9999849796295166,41.0,American
5791,Opinion | My Family Fled Cambodia as the Americans Evacuated. Here’s What I Hope for Afghan Refugees.,91.0,MISC,0.9999151825904846,85.0,Afghan
5792,What Arizona’s 2010 Ban on Ethnic Studies Could Mean for the Fight Over Critical Race Theory,12.0,LOC,0.9999934434890747,5.0,Arizona
5792,What Arizona’s 2010 Ban on Ethnic Studies Could Mean for the Fight Over Critical Race Theory,92.0,MISC,0.9994589686393738,72.0,Critical Race Theory
5793,‘Forget the visas’: The scramble is on to save Afghan partners as Taliban close in,50.0,MISC,0.9999748468399048,47.0,Afg
5793,‘Forget the visas’: The scramble is on to save Afghan partners as Taliban close in,73.0,MISC,0.6382662057876587,66.0,Taliban
5794,Khalilzad: Taliban in 'stronger position than it was before' after military gains,9.0,PER,0.9999561309814453,0.0,Khalilzad
5794,Khalilzad: Taliban in 'stronger position than it was before' after military gains,18.0,ORG,0.9999910593032837,11.0,Taliban
5795,WARREN moves to FINANCE COMMITTEE— Council to vote on SPECIAL ELECTION petition — BAKER pitches vax to BUSINESSES,6.0,PER,0.9994091987609863,0.0,WARREN
5795,WARREN moves to FINANCE COMMITTEE— Council to vote on SPECIAL ELECTION petition — BAKER pitches vax to BUSINESSES,32.0,ORG,0.9003098607063293,24.0,COMMITTE
5795,WARREN moves to FINANCE COMMITTEE— Council to vote on SPECIAL ELECTION petition — BAKER pitches vax to BUSINESSES,87.0,PER,0.9999220371246338,82.0,BAKER
5796,Republicans see CDC’s policy change as ‘massive political loser for Democrats’,10.0,MISC,0.9999856948852539,0.0,Republican
5796,Republicans see CDC’s policy change as ‘massive political loser for Democrats’,19.0,ORG,0.9999924302101135,16.0,CDC
5796,Republicans see CDC’s policy change as ‘massive political loser for Democrats’,76.0,MISC,0.9999862909317017,68.0,Democrat
5798,Biden’s pollster to Dems: Don’t be afraid to talk immigration,5.0,PER,0.9999845027923584,0.0,Biden
