id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
5048, [START] Henry Cuellar [END] 's Primary Challenger Receives More Far-Left Endorsements,13.0,PER,0.9999849200248718,0.0,Henry Cuellar,Henry Cuellar,en,-0.08667199313640594,Q539562
5048,Henry Cuellar's  [START] Primary Challenger [END]  Receives More Far-Left Endorsements,34.0,MISC,0.8468335866928101,16.0,Primary Challenger,List of individual match awards in the Australian Football League,en,-0.9814980030059814,Q4786145
5049,EXCLUSIVE VIDEO: Smugglers Raft 400 Migrants to Border Patrol in  [START] South Texas [END] ,76.0,LOC,0.999983012676239,65.0,South Texas,South Texas,en,-0.13634651899337769,Q2393494
5050,Another 200 Illegals Land in  [START] Britain [END]  as Channel Crisis Continues,36.0,LOC,0.9999974966049194,29.0,Britain,United Kingdom,en,-0.11966274678707123,Q145
5050,Another 200 Illegals Land in Britain as  [START] Channel [END]  Crisis Continues,47.0,MISC,0.7069377899169922,40.0,Channel,English Channel,en,-0.09994901716709137,Q34640
5051, [START] Farage [END] : UK Forced to Undertake ‘Vast Military Operation’ Daily in Channel,6.0,PER,0.9999739527702332,0.0,Farage,Farage,en,-0.34260353446006775,Q318471
5051,Farage:  [START] UK [END]  Forced to Undertake ‘Vast Military Operation’ Daily in Channel,10.0,LOC,0.999997854232788,8.0,UK,United Kingdom,en,-0.18189258873462677,Q145
5051,Farage: UK Forced to Undertake ‘Vast Military Operation’ Daily in  [START] Channel [END] ,73.0,LOC,0.9823073148727416,66.0,Channel,English Channel,en,-0.16369672119617462,Q34640
5052, [START] Boris Johnson [END]  Deploys Military to Secure Border in Bid to Boost Popularity,13.0,PER,0.9999828338623048,0.0,Boris Johnson,Boris Johnson,en,-0.09070248901844025,Q180589
5053, [START] Joe Biden [END]  Tell Kamala Harris: Get Latino Gov'ts to Control Their Borders,9.0,PER,0.99999338388443,0.0,Joe Biden,Joe Biden,en,-0.11730831116437912,Q6279
5053,Joe Biden Tell  [START] Kamala Harris [END] : Get Latino Gov'ts to Control Their Borders,28.0,PER,0.9999807476997375,15.0,Kamala Harris,Kamala Harris,en,-0.15440845489501953,Q10853588
5053,Joe Biden Tell Kamala Harris: Get  [START] Latino [END]  Gov'ts to Control Their Borders,40.0,MISC,0.9999428987503052,34.0,Latino,Hispanic and Latino Americans,en,-0.21596170961856842,Q58669
5054,Illegal Alien Wanted for Murder After  [START] NFL [END]  Players Bailed Him Out of Jail,41.0,ORG,0.9971265196800232,38.0,NFL,National Football League,en,-0.09940934181213379,Q1215884
5055, [START] Yuma [END]  Border Sector Shows 2600 Percent Increase in Migrants in October,4.0,LOC,0.9998847842216492,0.0,Yuma,"Yuma, Arizona",en,-0.11725973337888718,Q79820
5056,Exclusive:  [START] Cotton Presse [END] s Biden on ‘Unvetted’ and ‘Unvaccinated’ Illegal Aliens,24.0,ORG,0.9691246151924132,11.0,Cotton Presse,Cotton Press,en,-0.959001362323761,Q43789309
5056,Exclusive: Cotton Presses  [START] Biden [END]  on ‘Unvetted’ and ‘Unvaccinated’ Illegal Aliens,31.0,PER,0.9997481107711792,26.0,Biden,Joe Biden,en,-0.07726392894983292,Q6279
5057," [START] TX [END] , MO Sue Biden Administration for Revoking 'Remain in Mexico' Policy",2.0,LOC,0.9987915754318236,0.0,TX,Texas,en,-0.11186021566390991,Q1439
5057,"TX, MO Sue  [START] Biden [END]  Administration for Revoking 'Remain in Mexico' Policy",16.0,PER,0.9998452663421632,11.0,Biden,Joe Biden,en,-0.07659006118774414,Q6279
5057,"TX, MO Sue Biden Administration for Revoking 'Remain in  [START] Mexico [END] ' Policy",62.0,LOC,0.9993419051170348,56.0,Mexico,Mexico,en,-0.12300429493188858,Q96
5058,Migrant Apprehensions at  [START] Texas [END] -Based Border Sectors in 2021 Nearly Matches Dallas Population,30.0,MISC,0.9996975660324096,25.0,Texas,Texas,en,-0.10754790157079697,Q1439
5058,Migrant Apprehensions at Texas-Based Border Sectors in 2021 Nearly Matches  [START] Dallas [END]  Population,81.0,LOC,0.9999737739562988,75.0,Dallas,Dallas,en,-0.1097075566649437,Q16557
5059,Fiftyfold Rise in Illegal Migrant Crossings to  [START] Lithuania [END]  Compared to 2020,56.0,LOC,0.9999947547912598,47.0,Lithuania,Lithuania,en,-0.09827300161123276,Q37
5060,15K Migrants Apprehended in One Week in Busiest  [START] U.S. [END]  Border Sector,52.0,LOC,0.999902069568634,48.0,US.,United States,en,-0.11904531717300415,Q30
5061, [START] DHS [END]  Chief Mayorkas Strips Border Protections from U.S. Graduates,3.0,ORG,0.9999844431877136,0.0,DHS,United States Department of Homeland Security,en,-0.11498942226171494,Q11231
5061,DHS Chief  [START] Mayorkas [END]  Strips Border Protections from U.S. Graduates,18.0,PER,0.9999401569366456,10.0,Mayorkas,Mayorkas,en,-0.34852567315101624,Q4714600
5061,DHS Chief Mayorkas Strips Border Protections from  [START] U.S. [END]  Graduates,54.0,LOC,0.9999693632125854,50.0,US.,United States,en,-0.11058487743139267,Q30
5062, [START] Biden [END]  Restarts Flying Afghans to PA After Measles Outbreak on U.S. Bases,5.0,PER,0.9999809861183168,0.0,Biden,Joe Biden,en,-0.08000802248716354,Q6279
5062,Biden Restarts Flying  [START] Afg [END] hans to PA After Measles Outbreak on U.S. Bases,25.0,MISC,0.9874073266983032,22.0,Afg,African-American Vernacular English,en,-0.4392175078392029,Q8002
5062,Biden Restarts Flying Afghans to  [START] PA [END]  After Measles Outbreak on U.S. Bases,35.0,LOC,0.9999655485153198,33.0,PA,Public address system,en,-0.38281193375587463,Q1051241
5062,Biden Restarts Flying Afghans to PA After Measles Outbreak on  [START] U.S [END] . Bases,65.0,LOC,0.9999789595603944,62.0,U.S,United States,en,-0.11464915424585342,Q30
5063,Predicted  [START] Afghan [END]  Refugee Numbers Are Exploding,16.0,MISC,0.9997421503067015,10.0,Afghan,Afghanistan,en,-0.2697848379611969,Q889
5064,Migrants Avoid Deportation from  [START] Sweden [END]  by Refusing Coronavirus Tests,38.0,LOC,0.9999970197677612,32.0,Sweden,Sweden,en,-0.09549933671951294,Q34
5065, [START] Biden [END] 's Amnesty Strategy Hides the Money by Denying Border Safeguards,5.0,PER,0.9999827146530152,0.0,Biden,Joe Biden,en,-0.08497148752212524,Q6279
5065,Biden's  [START] Amnesty [END]  Strategy Hides the Money by Denying Border Safeguards,15.0,MISC,0.9808312058448792,8.0,Amnesty,Amnesty International,en,-0.11156940460205078,Q42970
5066,PHOTOS: Hundreds of Migrant Families Released into  [START] South Texas [END]  After Trump Visit,62.0,LOC,0.9999840259552002,51.0,South Texas,South Texas,en,-0.09767983853816986,Q2393494
5066,PHOTOS: Hundreds of Migrant Families Released into South Texas After  [START] Trump [END]  Visit,74.0,PER,0.999847412109375,69.0,Trump,Donald Trump,en,-0.09865520894527435,Q22686
5067,Corporate Donor Class Pushes  [START] Alejandro Mayorkas [END]  DHS Confirmation,47.0,PER,0.9999191164970398,29.0,Alejandro Mayorkas,Alejandro Mayorkas,en,-0.37765583395957947,Q4714600
5067,Corporate Donor Class Pushes Alejandro Mayorkas D [START] HS [END]  Confirmation,51.0,ORG,0.6154885292053223,49.0,HS,High school football,en,-0.2439030259847641,Q5757701
5068,Neocon  [START] Bill Kristol [END]  Promises Tiny Wage Gain in Swap for Giant Amnesty,19.0,PER,0.9999885559082032,7.0,Bill Kristol,Bill Kristol,en,-0.09063289314508438,Q714646
5071," [START] Texas [END]  Border City Grapples with Released Migrants, COVID-19 Quarantines",5.0,LOC,0.9999653100967408,0.0,Texas,Texas,en,-0.13923034071922302,Q1439
5071,"Texas Border City Grapples with Released Migrants, COVID [START] -19 [END]  Quarantines",59.0,MISC,0.5178341269493103,56.0,-19,Global surveillance disclosures (2013–present),en,-0.5578790307044983,Q13644106
5072,Exclusive —  [START] Laxalt [END] : Joe Biden Took U.S. 'In Dramatically Wrong Direction',18.0,PER,0.9999744296073914,12.0,Laxalt,Laxalt,en,-0.10982358455657959,Q21493573
5072,Exclusive — Laxalt:  [START] Joe Biden [END]  Took U.S. 'In Dramatically Wrong Direction',29.0,PER,0.9999945163726808,20.0,Joe Biden,Joe Biden,en,-0.13542543351650238,Q6279
5072,Exclusive — Laxalt: Joe Biden Took  [START] U.S [END] . 'In Dramatically Wrong Direction',38.0,LOC,0.99998539686203,35.0,U.S,United States,en,-0.1270190179347992,Q30
5073,Poll: Half of Young  [START] African [END] s Want to Migrate to Jobs in U.S. and Europe,27.0,MISC,0.9998729228973388,20.0,African,List of ethnic groups of Africa,en,-0.1294431984424591,Q3183734
5073,Poll: Half of Young Africans Want to Migrate to Jobs in  [START] U.S [END] . and Europe,59.0,LOC,0.9998698830604552,56.0,U.S,United States,en,-0.10161913931369781,Q30
5073,Poll: Half of Young Africans Want to Migrate to Jobs in U.S. and  [START] Europe [END] ,71.0,LOC,0.9999955892562866,65.0,Europe,Europe,en,-0.11304476857185364,Q46
5074," [START] Republican [END] s, Democrats Pushing VP Harris to Visit Border",10.0,MISC,0.9999494552612304,0.0,Republican,Republican Party (United States),en,-0.11542490869760513,Q29468
5074,"Republicans,  [START] Democrat [END] s Pushing VP Harris to Visit Border",21.0,MISC,0.9999350309371948,13.0,Democrat,Democratic Party (United States),en,-0.1080537661910057,Q29552
5074,"Republicans, Democrats Pushing VP  [START] Harris [END]  to Visit Border",40.0,PER,0.9999884366989136,34.0,Harris,Jim Harris (politician),en,-0.46508318185806274,Q2409849
5074,"Republicans, Democrats Pushing VP Harris to Visit  [START] Border [END] ",56.0,LOC,0.9861449003219604,50.0,Border,Border,en,-0.254993736743927,Q133346
5075,Poll: Only 11 Percent 'Strongly Approve' of  [START] Joe Biden [END] 's Handling of Immigration,53.0,PER,0.9999945163726808,44.0,Joe Biden,Joe Biden,en,-0.09096277505159378,Q6279
5076, [START] Farage [END] : Brexit Britain Must Get a Grip on Immigration,6.0,PER,0.999965488910675,0.0,Farage,Farage,en,-0.6061576008796692,Q318471
5076,Farage:  [START] Brexit [END]  Britain Must Get a Grip on Immigration,14.0,MISC,0.923059105873108,8.0,Brexit,Brexit,en,-0.11429460346698761,Q7888194
5076,Farage: Brexit  [START] Britain [END]  Must Get a Grip on Immigration,22.0,LOC,0.9994266033172609,15.0,Britain,United Kingdom,en,-0.15547797083854675,Q145
5077, [START] Biden [END] 's Team Pressures El Salvador for Wanting to Keep Its Population,5.0,PER,0.9999907612800598,0.0,Biden,Joe Biden,en,-0.07956435531377792,Q6279
5077,Biden's Team Pressures  [START] El Salvador [END]  for Wanting to Keep Its Population,34.0,LOC,0.9999969601631165,23.0,El Salvador,El Salvador,en,-0.12618663907051086,Q792
5078,REPORT: 20 Percent of Migrant Children Test Positive for COVID After Release by  [START] Border Patro [END] l,92.0,ORG,0.993747055530548,80.0,Border Patro,Border Patrol,en,-0.41437649726867676,Q4944595
5079,GRAPHIC: 120 Migrants Die in  [START] Texas [END]  County 80 Miles from Border in 2021,34.0,LOC,0.9998403787612916,29.0,Texas,Texas,en,-0.10649758577346802,Q1439
5081, [START] Farage [END]  to Breitbart: 'The Truth is Coming Out' About RNLI Migrant Scandal,6.0,PER,0.9999732375144958,0.0,Farage,Nigel Farage,en,-0.36838626861572266,Q318471
5081,Farage to  [START] Breitbart [END] : 'The Truth is Coming Out' About RNLI Migrant Scandal,19.0,ORG,0.9999848008155824,10.0,Breitbart,Breitbart News,en,-0.07928650081157684,Q4960434
5081,Farage to Breitbart: 'The Truth is Coming Out' About  [START] RNLI [END]  Migrant Scandal,57.0,ORG,0.9998140335083008,53.0,RNLI,Royal National Lifeboat Institution,en,-0.07419566810131073,Q2166873
5082,"No Labor Shortage: 17M  [START] American [END] s Remain Unemployed, All Want Jobs",31.0,MISC,0.9999544620513916,23.0,American,United States,en,-0.15414896607398987,Q30
5083,EXCLUSIVE:  [START] West Texas Town [END]  Leads U.S. in Venezuelan Illegal Entries,26.0,LOC,0.9943743348121644,11.0,West Texas Town,West Texas,en,-1.4753873348236084,Q3358102
5083,EXCLUSIVE: West Texas Town Leads  [START] U.S [END] . in Venezuelan Illegal Entries,36.0,LOC,0.9999930262565612,33.0,US,United States,en,-0.1444443166255951,Q30
5083,EXCLUSIVE: West Texas Town Leads U.S. in  [START] Venezuelan [END]  Illegal Entries,51.0,MISC,0.9741937518119812,41.0,Venezuelan,Venezuela,en,-0.1936590075492859,Q717
5084, [START] DHS Mayorkas [END]  Admits: Migrant Children Face 'Grave Risk',12.0,ORG,0.9998607635498048,0.0,DHS Mayorkas,Department of Homeland Security,en,-0.4773085415363312,Q11231
5085, [START] Panama [END] : Terrorists Blending With U.S.-Bound Migrants,6.0,LOC,0.9999964237213136,0.0,Panama,Panama,en,-0.16113294661045074,Q804
5085,Panama: Terrorists Blending With  [START] U.S [END] .-Bound Migrants,36.0,MISC,0.9926747679710388,33.0,U.S,United States,en,-0.15342283248901367,Q30
5085,Panama: Terrorists Blending With U.S.- [START] Bo [END] und Migrants,40.0,MISC,0.5697989463806152,38.0,Bo,Bo,de,-0.8218324780464172,Q887314
5086,Another  [START] House [END]  Democrat Vows to Oppose Budget that Excludes Amnesty,13.0,ORG,0.999908685684204,8.0,House,United States House of Representatives,en,-0.13938008248806,Q11701
5086,Another House  [START] Democrat [END]  Vows to Oppose Budget that Excludes Amnesty,22.0,MISC,0.9984599351882936,14.0,Democrat,Democratic Party (United States),en,-0.10890248417854309,Q29552
5086,Another House Democrat Vows to Oppose Budget that Excludes  [START] Amnesty [END] ,66.0,ORG,0.9997634291648864,59.0,Amnesty,Amnesty International,en,-0.20038557052612305,Q42970
5087,Reports:  [START] Joe Biden [END] 's Open-Border Disaster Has Killed Hundreds of Migrants,18.0,PER,0.9999905228614808,9.0,Joe Biden,Joe Biden,en,-0.09545934945344925,Q6279
5087,Reports: Joe Biden's  [START] Open-Border [END]  Disaster Has Killed Hundreds of Migrants,32.0,LOC,0.982632040977478,21.0,Open-Border,Open border,en,-0.22184276580810547,Q17163396
5088,EXCLUSIVE:  [START] Biden [END]  DHS Instructs Border Patrol to Expand Catch and Release,16.0,PER,0.9998843669891356,11.0,Biden,Joe Biden,en,-0.09713032841682434,Q6279
5088,EXCLUSIVE: Biden  [START] DHS [END]  Instructs Border Patrol to Expand Catch and Release,20.0,ORG,0.9961549043655396,17.0,DHS,United States Department of Homeland Security,en,-0.18859122693538666,Q11231
5088,EXCLUSIVE: Biden DHS Instructs  [START] Border Patrol [END]  to Expand Catch and Release,44.0,ORG,0.999698519706726,31.0,Border Patrol,United States Border Patrol,en,-0.14614616334438324,Q187954
5089, [START] Kevin McCarthy [END]  Slams College-Career Giveaway in Democrats' China Bill,14.0,PER,0.9999933242797852,0.0,Kevin McCarthy,Kevin McCarthy (California politician),en,-0.1529163122177124,Q766866
5089,Kevin McCarthy Slams College-Career Giveaway in  [START] Democrat [END] s' China Bill,56.0,MISC,0.999988317489624,48.0,Democrat,Democratic Party (United States),en,-0.1811016947031021,Q29552
5089,Kevin McCarthy Slams College-Career Giveaway in Democrats'  [START] China Bill [END] ,69.0,MISC,0.9999707341194152,59.0,China Bill,People's Liberation Army at the 1989 Tiananmen Square protests,en,-0.6442002058029175,Q7165608
5090,"Business Group,  [START] WSJ [END]  Admit Labor Shortages Boost Wages",19.0,ORG,0.9999273419380188,16.0,WSJ,The Wall Street Journal,en,-0.15581287443637848,Q164746
5091, [START] Joe Biden [END] 's Border Rules Separate Tens of Thousands of Families,9.0,PER,0.9999917149543762,0.0,Joe Biden,Joe Biden,en,-0.09516444057226181,Q6279
5092, [START] Joe Biden [END]  Puts Kamala Harris in Charge of Migrant Crisis,9.0,PER,0.9999950528144836,0.0,Joe Biden,Joe Biden,en,-0.11167623847723007,Q6279
5092,Joe Biden Puts  [START] Kamala Harris [END]  in Charge of Migrant Crisis,28.0,PER,0.9999885559082032,15.0,Kamala Harris,Kamala Harris,en,-0.13372191786766052,Q10853588
5093, [START] Chamber of Commerce [END]  to Work with Joe Biden on Expanding Immigration,19.0,ORG,0.998820424079895,0.0,Chamber of Commerce,Chamber of commerce,en,-0.09141483157873154,Q1123526
5093,Chamber of Commerce to Work with  [START] Joe Biden [END]  on Expanding Immigration,42.0,PER,0.999984085559845,33.0,Joe Biden,Joe Biden,en,-0.08647950738668442,Q6279
5094,Deported Criminal  [START] Afg [END] hans Back in Sweden After Boarding Evac Flight,21.0,MISC,0.976887345314026,18.0,Afg,Afghans,en,-0.9826695322990417,Q16007968
5094,Deported Criminal Afghans Back in  [START] Sweden [END]  After Boarding Evac Flight,40.0,LOC,0.9999957084655762,34.0,Sweden,Sweden,en,-0.09265492856502533,Q34
5095, [START] Guatemala [END] 's President Blames Biden for Migrant Surge,9.0,LOC,0.9999953508377076,0.0,Guatemala,Guatemala,en,-0.09521747380495071,Q774
5095,Guatemala's President Blames  [START] Biden [END]  for Migrant Surge,34.0,PER,0.9999831318855286,29.0,Biden,Joe Biden,en,-0.07971236109733582,Q6279
5096,Towns in  [START] Ireland [END]  See Populations DOUBLE as Migrant Surge Continues,16.0,LOC,0.999997854232788,9.0,Ireland,Ireland,en,-0.19519825279712677,Q22890
5097," [START] Biden [END]  Ensures States, Cities Have No Veto Power Over Afghan Refugees",5.0,PER,0.9999913573265076,0.0,Biden,Joe Biden,en,-0.11336376518011093,Q6279
5097,"Biden Ensures States, Cities Have No Veto Power Over  [START] Afghan [END]  Refugees",59.0,MISC,0.9997578859329224,53.0,Afghan,Afghanistan,en,-0.15798066556453705,Q889
5098, [START] Joe Biden [END]  Slashes Deportations of Illegal Aliens by 78 Percent Since 2019,9.0,PER,0.9999933242797852,0.0,Joe Biden,Joe Biden,en,-0.08676754683256149,Q6279
5099,"EXCLUSIVE VIDEO INTERVIEW:  [START] COVID-19 [END]  Makes This Migrant Surge Different, Says Border Patrol Deputy Chief",35.0,MISC,0.9999730587005616,27.0,COVID-19,United States Border Patrol,en,-0.7901546955108643,Q187954
5099,"EXCLUSIVE VIDEO INTERVIEW: COVID-19 Makes This Migrant Surge Different, Says  [START] Border Patrol [END]  Deputy Chief",90.0,ORG,0.9998258948326112,77.0,Border Patrol,United States Border Patrol,en,-0.11900205910205841,Q187954
5100, [START] West Texas [END]  Shelter Shutters After Governor Bans Migrant Buses from Border,10.0,LOC,0.9999799728393556,0.0,West Texas,West Texas,en,-0.0940389633178711,Q3358102
5101,Five Arrested After Asylum Seekers Set Fire to  [START] English [END]  Migrant Camp,54.0,MISC,0.9999876022338868,47.0,English,England,en,-0.283203125,Q21
5102,Analysis:  [START] Biden [END] 's Open Border to Drive 1.7M Illegal Aliens to U.S. in 2021,15.0,PER,0.9999886751174928,10.0,Biden,Joe Biden,en,-0.07604341208934784,Q6279
5102,Analysis: Biden's Open Border to Drive 1.7M Illegal Aliens to  [START] U.S [END] . in 2021,65.0,LOC,0.9999632835388184,62.0,U.S,United States national speedway team,en,-0.29447564482688904,Q7892600
5103, [START] Calais [END] : Lorry Driver Dies After Altercation With Stowaway Migrants,6.0,LOC,0.999991536140442,0.0,Calais,Calais,en,-0.22597388923168182,Q6454
5104, [START] Democrat [END] s: Let's Curb Inflation by Using Migrants to Cut American Wages,8.0,MISC,0.99998140335083,0.0,Democrat,Democratic Party (United States),en,-0.10916319489479065,Q29552
5104,Democrats: Let's Curb Inflation by Using Migrants to Cut  [START] American [END]  Wages,65.0,MISC,0.9999810457229614,57.0,American,United States,en,-0.13560406863689423,Q30
5105, [START] Biden [END]  Requests $6.4B in Taxpayer Money to Resettle 95K Afghans in U.S.,5.0,PER,0.9999902844429016,0.0,Biden,Joe Biden,en,-0.07571398466825485,Q6279
5105,Biden Requests $6.4B in Taxpayer Money to Resettle 95K  [START] Afghan [END] s in U.S.,61.0,MISC,0.9965163469314576,55.0,Afghan,Afghan,en,-0.13033699989318848,Q16007968
5105,Biden Requests $6.4B in Taxpayer Money to Resettle 95K Afghans in  [START] U.S [END] .,69.0,LOC,0.9999420046806335,66.0,U.S,United States,en,-0.10959605872631073,Q30
5106, [START] Politico [END] : GOP Senators Cite Border Chaos to Dodge Democrats' Amnesty,8.0,ORG,0.9999477863311768,0.0,Politico,Politico,en,-0.13589610159397125,Q3109740
5106,Politico:  [START] GOP [END]  Senators Cite Border Chaos to Dodge Democrats' Amnesty,13.0,ORG,0.999956488609314,10.0,GOP,Partito Repubblicano (Stati Uniti d'America),it,-0.11443691700696945,Q29468
5106,Politico: GOP Senators Cite Border Chaos to Dodge  [START] Democrat [END] s' Amnesty,58.0,MISC,0.9999593496322632,50.0,Democrat,Partito Democratico (Stati Uniti d'America),it,-0.20475703477859497,Q29552
5106,Politico: GOP Senators Cite Border Chaos to Dodge Democrats'  [START] Amnesty [END] ,68.0,MISC,0.98796147108078,61.0,Amnesty,Amnesty International,en,-0.20652225613594055,Q42970
5107,Gov.  [START] Spencer Cox [END]  'Eager' to Welcome Afghan Refugees to Utah,16.0,PER,0.9999961853027344,5.0,Spencer Cox,Spencer Cox (politician),en,-0.10196377336978912,Q16208237
5107,Gov. Spencer Cox 'Eager' to Welcome  [START] Afghan [END]  Refugees to Utah,42.0,MISC,0.9996737837791444,36.0,Afghan,Afghanistan,en,-0.2771100103855133,Q889
5107,Gov. Spencer Cox 'Eager' to Welcome Afghan Refugees to  [START] Utah [END] ,59.0,LOC,0.9999945163726808,55.0,Utah,Utah,en,-0.11010332405567169,Q829
5108,Illegal Migrant Arrivals up 51 Per Cent in  [START] Spain [END]  So Far in 2021,48.0,LOC,0.9999983310699464,43.0,Spain,Spain,en,-0.10700533539056778,Q29
5109, [START] TV Networks [END]  Spotlight Border Chaos . . . and DHS Changes Policy,11.0,ORG,0.9044575691223145,0.0,TV Networks,Viacom Media Networks,en,-0.36618584394454956,Q1156334
5109,TV Networks  [START] Spotlight [END]  Border Chaos . . . and DHS Changes Policy,21.0,MISC,0.7397855520248413,12.0,Spotlight,Spotlight (software),en,-0.2528614401817322,Q44283
5109,TV Networks Spotlight Border Chaos . . . and  [START] DHS [END]  Changes Policy,48.0,ORG,0.9999924302101136,45.0,DHS,United States Department of Homeland Security,en,-0.11077068001031876,Q11231
5110, [START] Democrat [END] s' Plan B: Amnesty for Illegals Who Entered U.S. Before 2010,8.0,MISC,0.9999738931655884,0.0,Democrat,Democratic Party (United States),en,-0.10560178756713867,Q29552
5110,Democrats' Plan B: Amnesty for Illegals Who Entered  [START] U.S [END] . Before 2010,55.0,LOC,0.9999289512634276,52.0,U.S,United States,en,-0.11336702108383179,Q30
5111, [START] Joe Biden [END]  Expected to Roll Back Deportations for Illegal Alien Drunk Drivers,9.0,PER,0.9999935030937196,0.0,Joe Biden,Joe Biden,en,-0.08967188745737076,Q6279
5112, [START] Zuckerberg [END] 's FWD.us Claims No Amnesty Ensures 2022 Democrat Defeat,10.0,PER,0.9999884366989136,0.0,Zuckerberg,Mark Zuckerberg,en,-0.08600325137376785,Q36215
5112,Zuckerberg's  [START] FWD [END] .us Claims No Amnesty Ensures 2022 Democrat Defeat,16.0,ORG,0.9999797940254213,13.0,FWD,Front-wheel drive,en,-0.580706775188446,Q847962
5112,Zuckerberg's FWD. [START] us [END]  Claims No Amnesty Ensures 2022 Democrat Defeat,19.0,ORG,0.999848484992981,17.0,us,United States Senate Committee on Homeland Security and Governmental Affairs,en,-0.49046728014945984,Q1489338
5112,Zuckerberg's FWD.us Claims No Amnesty Ensures 2022  [START] Democrat [END]  Defeat,59.0,MISC,0.9999536275863647,51.0,Democrat,Democratic Party (United States),en,-0.12025392055511475,Q29552
5113,"'This is  [START] Africa [END] ': Mob Sexually Assault Girls, Cause Havoc in Italian Towns",15.0,LOC,0.9999955892562866,9.0,Africa,Africa,en,-0.13599519431591034,Q15
5113,"'This is Africa': Mob Sexually Assault Girls, Cause Havoc in  [START] Italian [END]  Towns",68.0,MISC,0.9999924898147584,61.0,Italian,Italy,en,-0.1488967090845108,Q38
5115,Watch: Garbage from Migrants Fill  [START] Texas [END]  Ranchlands near Border,39.0,LOC,0.9999923706054688,34.0,Texas,Texas,en,-0.11369003355503082,Q1439
5116, [START] EU [END]  Accuses Belarus of Attacking EU with Migrants,2.0,ORG,0.9998898506164552,0.0,EU,European Union,en,-0.11141494661569595,Q458
5116,EU Accuses  [START] Belarus [END]  of Attacking EU with Migrants,18.0,LOC,0.99999737739563,11.0,Belarus,Belarus,en,-0.09155837446451187,Q184
5116,EU Accuses Belarus of Attacking  [START] EU [END]  with Migrants,34.0,ORG,0.9509149193763732,32.0,EU,European Union,en,-0.11304722726345062,Q458
5117,Exclusive —  [START] GOP [END]  Campaign Chief to Dems: ‘Retire or Lose',15.0,ORG,0.9999076724052428,12.0,GOP,Republican Party (United States),en,-0.11359552294015884,Q29468
5117,Exclusive — GOP Campaign Chief to  [START] Dem [END] s: ‘Retire or Lose',37.0,MISC,0.9999492168426514,34.0,Dem,Democratic Party (United States),en,-0.09745479375123978,Q29552
5118," [START] Joe Biden [END] 's DHS Blocks Use of Terms 'Illegal Alien,' 'Assimilation'",9.0,PER,0.9999887347221376,0.0,Joe Biden,Joe Biden,en,-0.09711401909589767,Q6279
5118,"Joe Biden's  [START] DHS [END]  Blocks Use of Terms 'Illegal Alien,' 'Assimilation'",15.0,ORG,0.9999821782112122,12.0,DHS,United States Department of Homeland Security,en,-0.10212232917547226,Q11231
5119,Former CBP Chief: Over 45K Border Crossers Freed into  [START] U.S. [END]  by Biden,58.0,LOC,0.9937372207641602,54.0,US.,United States,en,-0.1099996566772461,Q30
5119,Former CBP Chief: Over 45K Border Crossers Freed into U.S. by  [START] Biden [END] ,67.0,PER,0.9999909996986388,62.0,Biden,Joe Biden,en,-0.0810074731707573,Q6279
5120,Migration Groups Want $8 Billion for  [START] Afghan [END]  Migrants,43.0,MISC,0.999880075454712,37.0,Afghan,Afghanistan,en,-0.24447903037071228,Q889
5121, [START] Biden [END]  May End Trump-Era Title 42 Removal Measure by July 31,5.0,PER,0.9999850392341614,0.0,Biden,Joe Biden,en,-0.0751093327999115,Q6279
5121,Biden May End  [START] Trump-Era [END]  Title 42 Removal Measure by July 31,23.0,MISC,0.9999861121177672,14.0,Trump-Era,Trump era,en,-0.2574799656867981,Q27809653
5121,Biden May End Trump-Era Title  [START] 42 [END]  Removal Measure by July 31,32.0,MISC,0.5712621808052063,30.0,42,42 (number),en,-0.17126941680908203,Q812996
5122, [START] Farage [END] : Rwanda Migrant Plan Will Sink Boris if Boats Keep Coming,6.0,PER,0.9999821186065674,0.0,Farage,Farage,en,-0.6212151646614075,Q318471
5122,Farage:  [START] Rwanda [END]  Migrant Plan Will Sink Boris if Boats Keep Coming,14.0,LOC,0.9999957084655762,8.0,Rwanda,Rwanda,en,-0.15858377516269684,Q1037
5122,Farage: Rwanda Migrant Plan Will Sink  [START] Boris [END]  if Boats Keep Coming,43.0,PER,0.9999845027923584,38.0,Boris,Boris (song),en,-0.4399050176143646,Q4945171
5124, [START] Joe Biden [END] ’s Amnesty Bill Encourages Hiring of Foreign Graduates,9.0,PER,0.9999930262565612,0.0,Joe Biden,Joe Biden,en,-0.08707381039857864,Q6279
5124,Joe Biden’s  [START] Amnesty Bill [END]  Encourages Hiring of Foreign Graduates,24.0,MISC,0.9981672763824464,12.0,Amnesty Bill,Amnesty Act,en,-0.40468281507492065,Q4184866
5125,Armed and Dangerous -- Migrants Begin Carrying Guns to  [START] Britain [END] : Report,62.0,LOC,0.99999737739563,55.0,Britain,United Kingdom,en,-0.16583536565303802,Q145
5126,Exclusive —  [START] PA [END] ’s McCormick Outlines America First Immigration Vision After Border Trip,14.0,LOC,0.969312071800232,12.0,PA,PA Media,en,-0.3821743428707123,Q3402475
5126,Exclusive — PA’s  [START] McCormick [END]  Outlines America First Immigration Vision After Border Trip,26.0,PER,0.9995521903038024,17.0,McCormick,McCormick Tractors International,en,-0.4764954447746277,Q1819177
