id,author_organization,end,entity_group,score,start,word
8486,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8503,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8505,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8511,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8537,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8540,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8547,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8567,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8625,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8627,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8628,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8630,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8632,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8646,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8647,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8657,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8733,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8736,The Associated Press,20.0,ORG,0.9999947547912598,0.0,The Associated Press
8812,Post Editorial Board,20.0,ORG,0.8746895790100098,0.0,Post Editorial Board
8855,Post Editorial Board,20.0,ORG,0.8746895790100098,0.0,Post Editorial Board
8878,Post Editorial Board,20.0,ORG,0.8746895790100098,0.0,Post Editorial Board
8906,Post Editorial Board,20.0,ORG,0.8746895790100098,0.0,Post Editorial Board
8920,Post Editorial Board,20.0,ORG,0.8746895790100098,0.0,Post Editorial Board
8972,Post Editorial Board,20.0,ORG,0.8746895790100098,0.0,Post Editorial Board
8981,Post Editorial Board,20.0,ORG,0.8746895790100098,0.0,Post Editorial Board
9002,Post Editorial Board,20.0,ORG,0.8746895790100098,0.0,Post Editorial Board
9005,Post Editorial Board,20.0,ORG,0.8746895790100098,0.0,Post Editorial Board
9015,Post Editorial Board,20.0,ORG,0.8746895790100098,0.0,Post Editorial Board
9025,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9027,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9029,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9031,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9032,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9033,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9034,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9037,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9041,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9042,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9043,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9044,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9045,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9047,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9048,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9049,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9050,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9051,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9053,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9054,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9055,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9057,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9058,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9059,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9060,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9061,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9062,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9063,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9066,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9067,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9068,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9069,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9071,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9072,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9073,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9074,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9075,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9076,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9077,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9081,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9086,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9087,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9088,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9090,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9092,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9093,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9094,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9097,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9098,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9101,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9104,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9106,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9107,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9108,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9109,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9110,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9114,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9116,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9119,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9120,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9121,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9122,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9124,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9125,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9126,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9128,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9129,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9130,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9134,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9135,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9137,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9139,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9140,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9142,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9144,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9145,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9146,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9147,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9148,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9149,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9150,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9151,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9152,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9154,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9155,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9156,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9159,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9160,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9161,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9162,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9163,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9165,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9166,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9167,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9170,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9172,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9173,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9175,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9176,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9177,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9178,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9180,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9183,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9184,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9185,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9186,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9188,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9189,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9190,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9191,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9192,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9193,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9195,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9196,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9199,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9200,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9201,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9202,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9203,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9204,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9207,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9208,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9209,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9210,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9211,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9212,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9213,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9215,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9216,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9220,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9224,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9225,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9226,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9227,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9229,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9231,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9234,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9236,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9239,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9240,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9243,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9244,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9245,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9246,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9247,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9248,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9251,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9254,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9255,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9256,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9257,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9258,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9264,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9266,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9267,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9268,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9269,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9271,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9273,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9276,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9277,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9278,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9279,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9280,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9281,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9282,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9283,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9284,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9285,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9286,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9287,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9288,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9289,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9290,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9291,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9292,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9293,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9294,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9295,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9297,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9298,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9300,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9301,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9302,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9304,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9307,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9308,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9311,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9312,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9315,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9317,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9319,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9320,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9321,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9323,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9327,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9328,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9331,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9332,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9334,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9335,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9336,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9338,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9341,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9344,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9345,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9347,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9348,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9349,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9351,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9353,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9356,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9358,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9361,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9363,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9364,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9366,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9367,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9369,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9370,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9371,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9374,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9375,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9376,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9378,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9379,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9381,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9382,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9384,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9385,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9386,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9388,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9389,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9391,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9392,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9393,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9394,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9395,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9396,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9401,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9402,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9403,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9404,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9408,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9409,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9410,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9411,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9414,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9415,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9416,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9417,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9418,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9419,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9420,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9421,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9423,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9425,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9426,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9427,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9428,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9430,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9431,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9432,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9433,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9434,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9435,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9436,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9437,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9440,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9441,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9442,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9443,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9444,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9445,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9446,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9449,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9450,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9452,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9454,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9456,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9457,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9458,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9462,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9463,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9464,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9466,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9467,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9468,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9470,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9473,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9474,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9475,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9476,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9477,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9480,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9481,The Western Journal,19.0,ORG,0.9999937415122986,0.0,The Western Journal
9482,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9483,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9484,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9485,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9487,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9488,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9489,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9490,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9491,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9492,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9493,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9494,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9495,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9496,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9497,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9498,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9499,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9500,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9501,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9502,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9503,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9504,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9505,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9506,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9507,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9508,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9509,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9510,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9511,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9513,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9514,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9515,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9516,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9517,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9519,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9520,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9521,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9522,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9523,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9524,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9525,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9526,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9527,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9528,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9530,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9531,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9532,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
