id,author_person,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
4578,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424674332141876,Q3337833
4579,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424656450748444,Q3337833
4580,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424698173999786,Q3337833
4581,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.2393016815185547,Q52620
4582,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.921645998954773,Q6221497
4583,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217368364334106,Q6221497
4584,[START] Victoria Friedman [END],17.0,PER,0.999986469745636,0.0,Victoria Friedman,"Фридман, Элизабет",ru,-1.438994288444519,Q276090
4585,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.25790101289749146,Q7292131
4586,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420512437820435,Q3337833
4587,[START] Breitbart London [END],16.0,ORG,0.9999935626983644,0.0,Breitbart London,Breitbart News,en,-0.19912707805633545,Q4960434
4588,[START] Chris Tomlinson [END],15.0,PER,0.9999932050704956,0.0,Chris Tomlinson,Chris Tomlinson,en,-0.17295214533805847,Q716951
4589,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420484125614166,Q3337833
4590,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839474439620972,Q888195
4591,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420512437820435,Q3337833
4592,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.239438772201538,Q52620
4593,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424674332141876,Q3337833
4594,[START] Peter Caddle [END],12.0,PER,0.9999892711639404,0.0,Peter Caddle,ピーター・キャドバリー,ja,-1.8516675233840942,Q7173144
4595,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9216455221176147,Q6221497
4596,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424680292606354,Q3337833
4597,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839988231658936,Q888195
4597,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.25773605704307556,Q7292131
4598,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.921645998954773,Q6221497
4599,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424698173999786,Q3337833
4600,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9216455221176147,Q6221497
4601,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.921645998954773,Q6221497
4602,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839476823806763,Q888195
4603,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.239438533782959,Q52620
4604,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.239438772201538,Q52620
4605,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420512437820435,Q3337833
4606,[START] Chris Tomlinson [END],15.0,PER,0.9999932050704956,0.0,Chris Tomlinson,Chris Tomlinson,en,-0.17295214533805847,Q716951
4607,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4608,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217371940612793,Q6221497
4609,[START] Jacob Bliss [END],11.0,PER,0.9999883770942688,0.0,Jacob Bliss,ジェイコブ・ブラック,ja,-1.3822853565216064,Q716835
4610,[START] Peter Caddle [END],12.0,PER,0.9999892711639404,0.0,Peter Caddle,ピーター・キャドバリー,ja,-1.851230502128601,Q7173144
4611,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217368364334106,Q6221497
4612,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217368364334106,Q6221497
4613,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4614,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420519888401031,Q3337833
4615,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187353134155273,Q343280
4616,[START] Wendell Husebø [END],14.0,PER,0.9999314546585084,0.0,Wendell Husebø,Wendell,en,-2.1299779415130615,Q404616
4617,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4618,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420484125614166,Q3337833
4619,[START] Charlie Spiering [END],16.0,PER,0.99999338388443,0.0,Charlie Spiering,チャーリー・スチュアート (俳優),ja,-1.9163569211959839,Q549839
4620,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.239439010620117,Q52620
4621,[START] Peter Caddle [END],12.0,PER,0.9999892711639404,0.0,Peter Caddle,ピーター・キャドバリー,ja,-1.8512306213378906,Q7173144
4622,[START] Alp Mehmet [END],10.0,PER,0.9997352361679076,0.0,Alp Mehmet,Alp Mehmet,en,-0.7284870147705078,Q4734738
4623,[START] Jacob Bliss [END],11.0,PER,0.9999883770942688,0.0,Jacob Bliss,ジェイコブ・ブラック,ja,-1.3825247287750244,Q716835
4623,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9216455221176147,Q6221497
4624,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9216455221176147,Q6221497
4625,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.921645998954773,Q6221497
4626,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217368364334106,Q6221497
4627,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217371940612793,Q6221497
4628,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217365980148315,Q6221497
4629,[START] Charlie Spiering [END],16.0,PER,0.99999338388443,0.0,Charlie Spiering,チャーリー・スチュアート (俳優),ja,-1.9163569211959839,Q549839
4630,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4631,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4632,[START] Jack Montgomery [END],15.0,PER,0.9999918937683104,0.0,Jack Montgomery,Jack Montgomery (actor),en,-0.2492557018995285,Q16234831
4633,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217365980148315,Q6221497
4634,[START] John Hayward [END],12.0,PER,0.9999964833259584,0.0,John Hayward,John Hayward (British politician),en,-0.43588176369667053,Q30122658
4635,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2579008638858795,Q7292131
4636,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.25773605704307556,Q7292131
4637,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.921645998954773,Q6221497
4638,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9216455221176147,Q6221497
4639,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424680292606354,Q3337833
4640,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424674332141876,Q3337833
4641,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420504987239838,Q3337833
4642,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4643,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420519888401031,Q3337833
4644,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839476227760315,Q888195
4645,[START] Victoria Friedman [END],17.0,PER,0.999986469745636,0.0,Victoria Friedman,"Фридман, Элизабет",ru,-1.43899405002594,Q276090
4646,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.2393014430999756,Q52620
4647,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2577361762523651,Q7292131
4648,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.2393016815185547,Q52620
4649,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424680292606354,Q3337833
4650,[START] Oliver JJ Lane [END],6.0,PER,0.947765588760376,0.0,Oliver,أوليفر لين,ar,-1.2211179733276367,Q7087675
4650,[START] Oliver JJ Lane [END],14.0,PER,0.622334897518158,7.0,JJ Lane,أوليفر لين,ar,-1.2210060358047485,Q7087675
4651,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4652,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217365980148315,Q6221497
4653,[START] Charlie Spiering [END],16.0,PER,0.99999338388443,0.0,Charlie Spiering,チャーリー・スチュアート (俳優),ja,-1.9163569211959839,Q549839
4654,[START] Peter Caddle [END],12.0,PER,0.9999892711639404,0.0,Peter Caddle,ピーター・キャドバリー,ja,-1.8512306213378906,Q7173144
4655,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.239438772201538,Q52620
4656,[START] Chris Tomlinson [END],15.0,PER,0.9999932050704956,0.0,Chris Tomlinson,Chris Tomlinson,en,-0.17295221984386444,Q716951
4657,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420519888401031,Q3337833
4658,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217363595962524,Q6221497
4659,[START] Peter Caddle [END],12.0,PER,0.9999892711639404,0.0,Peter Caddle,ピーター・キャドバリー,ja,-1.8512306213378906,Q7173144
4660,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.921645998954773,Q6221497
4661,[START] Peter Caddle [END],12.0,PER,0.9999892711639404,0.0,Peter Caddle,ピーター・キャドバリー,ja,-1.8516675233840942,Q7173144
4662,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424698173999786,Q3337833
4663,[START] Frances Martel [END],14.0,PER,0.9998018145561218,0.0,Frances Martel,フランシス・マリオン (軍人),ja,-1.3616324663162231,Q960315
4664,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424674332141876,Q3337833
4665,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839476823806763,Q888195
4666,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839476823806763,Q888195
4667,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187350749969482,Q343280
4668,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217363595962524,Q6221497
4669,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839476823806763,Q888195
4670,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217368364334106,Q6221497
4671,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217371940612793,Q6221497
4672,[START] Jack Montgomery [END],15.0,PER,0.9999918937683104,0.0,Jack Montgomery,Jack Montgomery (actor),en,-0.24925562739372253,Q16234831
4673,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2579014003276825,Q7292131
4674,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420504987239838,Q3337833
4675,[START] Peter Caddle [END],12.0,PER,0.9999892711639404,0.0,Peter Caddle,ピーター・キャドバリー,ja,-1.8512306213378906,Q7173144
4676,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420484125614166,Q3337833
4677,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839474439620972,Q888195
4678,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187353134155273,Q343280
4679,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217368364334106,Q6221497
4680,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.25773605704307556,Q7292131
4681,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424656450748444,Q3337833
4682,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9216455221176147,Q6221497
4683,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424680292606354,Q3337833
4684,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839988231658936,Q888195
4685,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217368364334106,Q6221497
4686,[START] Jack Montgomery [END],15.0,PER,0.9999918937683104,0.0,Jack Montgomery,Jack Montgomery (actor),en,-0.2492557018995285,Q16234831
4687,[START] Jack Montgomery [END],15.0,PER,0.9999918937683104,0.0,Jack Montgomery,Jack Montgomery (actor),en,-0.24925562739372253,Q16234831
4688,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2579014003276825,Q7292131
4689,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839476823806763,Q888195
4689,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2579008638858795,Q7292131
4690,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420484125614166,Q3337833
4691,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.239438772201538,Q52620
4692,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420512437820435,Q3337833
4693,[START] Breitbart London [END],16.0,ORG,0.9999935626983644,0.0,Breitbart London,Breitbart News,en,-0.19912707805633545,Q4960434
4694,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424674332141876,Q3337833
4695,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424656450748444,Q3337833
4696,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9216455221176147,Q6221497
4697,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839987635612488,Q888195
4698,[START] Ashley Oliver [END],13.0,PER,0.999993860721588,0.0,Ashley Oliver,أشلي وليامز (ملاكم),ar,-2.0632097721099854,Q17492322
4699,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420504987239838,Q3337833
4700,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4701,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420519888401031,Q3337833
4702,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217363595962524,Q6221497
4703,[START] Hannah Bleau [END],12.0,PER,0.9999813437461852,0.0,Hannah Bleau,ハンナ・スミス,ja,-1.7701436281204224,Q5648965
4704,[START] Peter Caddle [END],12.0,PER,0.9999892711639404,0.0,Peter Caddle,ピーター・キャドバリー,ja,-1.8512306213378906,Q7173144
4705,[START] Peter Caddle [END],12.0,PER,0.9999892711639404,0.0,Peter Caddle,ピーター・キャドバリー,ja,-1.851230502128601,Q7173144
4706,[START] Jack Montgomery [END],15.0,PER,0.9999918937683104,0.0,Jack Montgomery,Jack Montgomery (actor),en,-0.24925562739372253,Q16234831
4707,[START] Jack Montgomery [END],15.0,PER,0.9999918937683104,0.0,Jack Montgomery,Jack Montgomery (actor),en,-0.24925561249256134,Q16234831
4708,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217368364334106,Q6221497
4709,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217368364334106,Q6221497
4710,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.25790098309516907,Q7292131
4711,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420519888401031,Q3337833
4712,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187353134155273,Q343280
4713,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4714,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424674332141876,Q3337833
4715,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.683998703956604,Q888195
4716,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424698173999786,Q3337833
4717,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9216455221176147,Q6221497
4718,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.921645998954773,Q6221497
4719,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2579008638858795,Q7292131
4720,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.25790098309516907,Q7292131
4721,[START] Michael Patrick Leahy [END],21.0,PER,0.9999936819076538,0.0,Michael Patrick Leahy,Michael Leahy (politician),en,-0.8711533546447754,Q6832142
4722,[START] Jack Montgomery [END],15.0,PER,0.9999918937683104,0.0,Jack Montgomery,Jack Montgomery (actor),en,-0.24925561249256134,Q16234831
4723,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2579008638858795,Q7292131
4724,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.25773605704307556,Q7292131
4725,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424656450748444,Q3337833
4726,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9216455221176147,Q6221497
4727,[START] Oliver JJ Lane [END],6.0,PER,0.947765588760376,0.0,Oliver,أوليفر لين,ar,-1.2211182117462158,Q7087675
4727,[START] Oliver JJ Lane [END],14.0,PER,0.622334897518158,7.0,JJ Lane,أوليفر لين,ar,-1.2211179733276367,Q7087675
4728,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424674332141876,Q3337833
4729,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.921645998954773,Q6221497
4730,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424698173999786,Q3337833
4731,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424680292606354,Q3337833
4732,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.2393014430999756,Q52620
4733,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.921645998954773,Q6221497
4734,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2577361762523651,Q7292131
4735,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2577361762523651,Q7292131
4736,[START] Edwin Mora [END],10.0,PER,0.9999939203262328,0.0,Edwin Mora,エドウィン・モーゼス,ja,-2.2393016815185547,Q52620
4737,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424674332141876,Q3337833
4738,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839988231658936,Q888195
4739,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424656450748444,Q3337833
4740,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424698173999786,Q3337833
4741,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424680292606354,Q3337833
4742,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424674332141876,Q3337833
4743,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2579008638858795,Q7292131
4744,[START] Jack Montgomery [END],15.0,PER,0.9999918937683104,0.0,Jack Montgomery,Jack Montgomery (actor),en,-0.2492557018995285,Q16234831
4745,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420519888401031,Q3337833
4746,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420512437820435,Q3337833
4747,[START] Chris Tomlinson [END],15.0,PER,0.9999932050704956,0.0,Chris Tomlinson,Chris Tomlinson,en,-0.17295214533805847,Q716951
4748,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424674332141876,Q3337833
4749,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424656450748444,Q3337833
4750,[START] Victoria Friedman [END],17.0,PER,0.999986469745636,0.0,Victoria Friedman,"Фридман, Элизабет",ru,-1.4388420581817627,Q276090
4751,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424680292606354,Q3337833
4752,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.921645998954773,Q6221497
4753,[START] Chris Tomlinson [END],15.0,PER,0.9999932050704956,0.0,Chris Tomlinson,Chris Tomlinson,en,-0.17295214533805847,Q716951
4754,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.25790098309516907,Q7292131
4755,[START] John Binder [END],11.0,PER,0.9999943375587464,0.0,John Binder,John Bender,en,-1.9217365980148315,Q6221497
4756,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420512437820435,Q3337833
4757,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4758,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4759,[START] Charlie Spiering [END],16.0,PER,0.99999338388443,0.0,Charlie Spiering,チャーリー・スチュアート (俳優),ja,-1.916357159614563,Q549839
4760,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420519888401031,Q3337833
4761,[START] James Delingpole [END],16.0,PER,0.9999951124191284,0.0,James Delingpole,James Delingpole,en,-0.14806313812732697,Q6132544
4762,[START] Peter Caddle [END],12.0,PER,0.9999892711639404,0.0,Peter Caddle,ピーター・キャドバリー,ja,-1.8512306213378906,Q7173144
4763,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420504987239838,Q3337833
4764,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420484125614166,Q3337833
4765,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.25790101289749146,Q7292131
4766,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420512437820435,Q3337833
4767,[START] Kurt Zindulka [END],13.0,PER,0.999957799911499,0.0,Kurt Zindulka,クルト,ja,-2.6187355518341064,Q343280
4768,[START] Nathaniel Charles [END],17.0,PER,0.9999961256980896,0.0,Nathaniel Charles,ナサニエル,ja,-1.7924059629440308,Q11092412
4769,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17420484125614166,Q3337833
4770,[START] Penny Starr [END],11.0,PER,0.9999641180038452,0.0,Penny Starr,Penelope Jones Halsall,en,-0.9808493852615356,Q3374710
4771,[START] Ildefonso Ortiz [END],15.0,PER,0.9999634623527528,0.0,Ildefonso Ortiz,"Ортис, Диего",ru,-1.5584779977798462,Q493773
4771,[START] Brandon Darby [END],13.0,PER,0.9999923706054688,0.0,Brandon Darby,Brandon Darby,en,-0.15022826194763184,Q4956827
4772,[START] Bob Price [END],9.0,PER,0.9999939203262328,0.0,Bob Price,Bob Price,de,-0.6839988231658936,Q888195
4772,[START] Randy Clark [END],11.0,PER,0.9999909996986388,0.0,Randy Clark,Randy Clark,en,-0.2577361762523651,Q7292131
4773,[START] Neil Munro [END],10.0,PER,0.9999939799308776,0.0,Neil Munro,Neil Munro (actor),en,-0.17424698173999786,Q3337833
