id,author_organization,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
9156,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9159,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9160,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9161,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9162,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9163,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9165,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9166,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9167,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9170,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9172,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9173,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9175,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9176,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9177,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9178,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9180,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9183,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9184,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9185,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9186,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9188,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9189,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9190,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9191,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9192,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9193,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9195,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9196,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9199,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9200,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9201,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9202,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9203,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9204,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9207,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9208,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9209,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9210,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9211,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9212,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9213,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9215,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9216,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9220,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9224,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9225,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9226,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9227,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9229,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9231,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9234,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9236,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9239,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9240,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9243,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9244,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9245,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9246,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9247,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9248,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9251,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9254,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9255,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9256,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9257,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9258,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9264,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9266,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9267,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9268,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9269,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9271,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9273,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9276,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9277,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9278,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9279,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9280,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9281,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9282,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9283,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9284,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9285,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9286,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9287,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9288,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9289,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9290,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9291,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9292,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9293,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9294,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9295,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9297,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9298,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9300,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9301,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9302,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9304,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9307,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9308,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9311,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9312,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9315,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9317,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9319,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9320,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9321,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9323,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9327,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9328,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9331,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9332,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9334,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9335,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9336,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9338,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9341,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9344,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9345,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9347,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9348,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9349,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9351,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9353,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9356,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9358,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9361,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9363,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9364,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9366,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9367,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9369,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9370,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9371,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9374,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9375,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9376,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9378,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9379,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9381,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9382,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9384,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9385,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9386,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9388,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9389,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9391,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9392,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9393,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9394,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9395,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9396,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9401,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9402,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9403,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9404,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9408,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9409,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9410,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9411,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9414,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9415,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9416,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9417,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9418,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9419,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9420,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9421,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9423,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9425,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9426,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9427,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9428,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9430,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9431,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9432,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9433,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9434,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9435,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9436,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9437,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9440,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9441,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9442,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9443,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9444,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9445,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9446,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9449,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9450,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9452,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9454,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9456,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9457,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9458,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9462,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9463,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9464,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
9466,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9467,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393725991249084,Q29096488
9468,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393728971481323,Q29096488
9470,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393764734268188,Q29096488
9473,[START] The Western Journal [END],19.0,ORG,0.9999937415122986,0.0,The Western Journal,The Western Journal,en,-0.14393724501132965,Q29096488
