id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
5430,'Requests have been simply ignored':  [START] ACLU [END]  sues ICE for refusing to boost detained immigrants,41.0,ORG,0.9999940395355223,37.0,ACLU,American Civil Liberties Union,en,-0.072828322649002,Q21637
5431, [START] Ukraine [END]  update: Russia suffers another economic setback—a brain drain among its youth,7.0,LOC,0.9999983310699464,0.0,Ukraine,Ukraine,en,-0.1500351727008819,Q212
5431,Ukraine update:  [START] Russia [END]  suffers another economic setback—a brain drain among its youth,22.0,LOC,0.9999985694885254,16.0,Russia,Russia,en,-0.1749375611543655,Q159
5432, [START] GOP [END]  states waste no time suing over Biden admin's termination of anti-asylum Title 42 policy,3.0,MISC,0.9995422959327698,0.0,GOP,Republican Party (United States),en,-0.1183224022388458,Q29468
5432,GOP states waste no time suing over  [START] Biden [END]  admin's termination of anti-asylum Title 42 policy,41.0,PER,0.999990940093994,36.0,Biden,Joe Biden,en,-0.0771569982171058,Q6279
5432,GOP states waste no time suing over Biden admin's termination of anti-asylum  [START] Title 42 [END]  policy,85.0,MISC,0.9999707341194152,77.0,Title 42,Title 42 of the United States Code,en,-0.112074539065361,Q7810086
5433," [START] Barbara Lee [END] , Alexandria Ocasio-Cortez lead call urging Biden admin to raise refugee admissions cap",11.0,PER,0.9999788403511048,0.0,Barbara Lee,Barbara Lee,en,-0.0882750526070594,Q289317
5433,"Barbara Lee,  [START] Alexandria Ocasio-Cortez [END]  lead call urging Biden admin to raise refugee admissions cap",37.0,PER,0.9752354621887208,13.0,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez,en,-0.0822727605700492,Q55223040
5433,"Barbara Lee, Alexandria Ocasio-Cortez lead call urging  [START] Biden [END]  admin to raise refugee admissions cap",60.0,PER,0.9999654293060304,55.0,Biden,Joe Biden,en,-0.0756237804889679,Q6279
5434," [START] Ukraine [END]  update: Lies, damn lies, and ... WTF is that?",7.0,LOC,0.9999983310699464,0.0,Ukraine,Ukraine,en,-0.1356308758258819,Q212
5435, [START] Ted Cruz [END]  falsely blames new COVID-19 cases on undocumented immigrants,8.0,PER,0.9999915957450868,0.0,Ted Cruz,Ted Cruz,en,-0.0887355655431747,Q2036942
5436,'At greater risk than ever before': Bipartisan lawmakers urge  [START] Biden [END]  admin to evacuate Afghan allies,67.0,PER,0.9999834299087524,62.0,Biden,Joe Biden,en,-0.0751998871564865,Q6279
5436,'At greater risk than ever before': Bipartisan lawmakers urge Biden admin to evacuate  [START] Afghan [END]  allies,92.0,MISC,0.9993555545806884,86.0,Afghan,Afghanistan,en,-0.1463633030653,Q889
5437, [START] Biden [END]  admin announces its expanding refugee access for Afghan allies and families,5.0,PER,0.9999760389328004,0.0,Biden,Joe Biden,en,-0.0741575583815574,Q6279
5437,Biden admin announces its expanding refugee access for  [START] Afghan [END]  allies and families,61.0,MISC,0.9999062418937684,55.0,Afghan,Afghanistan,en,-0.2804435789585113,Q889
5439," [START] Biden [END] , Pelosi keep immigration in reconciliation bill. Now it's up for a fight in the Senate",5.0,PER,0.999980330467224,0.0,Biden,Joe Biden,en,-0.0765254721045494,Q6279
5439,"Biden,  [START] Pelosi [END]  keep immigration in reconciliation bill. Now it's up for a fight in the Senate",13.0,PER,0.9999808073043824,7.0,Pelosi,Nancy Pelosi,en,-0.2597943544387817,Q170581
5439,"Biden, Pelosi keep immigration in reconciliation bill. Now it's up for a fight in the  [START] Senate [END] ",92.0,ORG,0.9998723268508912,86.0,Senate,United States Senate,en,-0.1245572492480278,Q66096
5440,Advocates say the time is now for immigration overhaul as  [START] Biden [END]  to make push in address to Congress,63.0,PER,0.9999942779541016,58.0,Biden,Joe Biden,en,-0.0765260756015777,Q6279
5440,Advocates say the time is now for immigration overhaul as Biden to make push in address to  [START] Congress [END] ,99.0,ORG,0.9999786615371704,91.0,Congress,United States Congress,en,-0.1000095680356025,Q11268
5441," [START] Republican [END] s' racist 2022 playbook is the same one that lost them the House, Senate, and White House",10.0,MISC,0.9999878406524658,0.0,Republican,Republican Party (United States),en,-0.1074567809700965,Q29468
5441,"Republicans' racist 2022 playbook is the same one that lost them the  [START] House [END] , Senate, and White House",74.0,ORG,0.9998327493667604,69.0,House,United States House of Representatives,en,-0.1066453158855438,Q11701
5441,"Republicans' racist 2022 playbook is the same one that lost them the House,  [START] Senate [END] , and White House",82.0,ORG,0.9997522830963136,76.0,Senate,United States Senate,en,-0.1090109348297119,Q66096
5441,"Republicans' racist 2022 playbook is the same one that lost them the House, Senate, and  [START] White House [END] ",99.0,LOC,0.9999887943267822,88.0,White House,White House,en,-0.1068002805113792,Q35525
5442,"'Our stories are of suffering and fear, but also of hope':  [START] DACA [END]  recipients meet with Harris",63.0,MISC,0.999983251094818,59.0,DACA,Deferred Action for Childhood Arrivals,en,-0.0532318949699401,Q5251504
5443,"As  [START] Texas [END]  governor claims he'll crowdfund for wall, he's also resuming vile 'invasion' rhetoric",8.0,LOC,0.9999920129776,3.0,Texas,Texas,en,-0.1139424666762352,Q1439
5444, [START] House [END]  passes bill by 407-16 vote authorizing thousands more special visas for Afghan allies,5.0,ORG,0.9954751133918762,0.0,House,United States House of Representatives,en,-0.216889202594757,Q11701
5444,House passes bill by 407-16 vote authorizing thousands more special visas for  [START] Afghan [END]  allies,84.0,MISC,0.9999457001686096,78.0,Afghan,Afghanistan,en,-0.1247842758893966,Q889
5445," [START] Trump [END] ’s Big Lie rules Republicans, and the traditional media is letting them get away with it",5.0,PER,0.9995922446250916,0.0,Trump,Donald Trump,en,-0.0886010453104972,Q22686
5445,"Trump’s Big Lie rules  [START] Republican [END] s, and the traditional media is letting them get away with it",32.0,MISC,0.999991536140442,22.0,Republican,Republican Party (United States),en,-0.1069663316011428,Q29468
5447,Unlawfully appointed former  [START] DHS [END]  official signed ICE deal on day before Biden's inauguration,31.0,ORG,0.9999922513961792,28.0,DHS,United States Department of Homeland Security,en,-0.0979785919189453,Q11231
5447,Unlawfully appointed former DHS official signed  [START] ICE [END]  deal on day before Biden's inauguration,51.0,ORG,0.9885250329971312,48.0,ICE,Interstate Commerce Commission,en,-0.3936571776866913,Q1647715
5447,Unlawfully appointed former DHS official signed ICE deal on day before  [START] Biden [END] 's inauguration,76.0,PER,0.9999904036521912,71.0,Biden,Joe Biden,en,-0.0751594603061676,Q6279
5448,Undocumented immigrant who survived  [START] El Paso [END]  shooting and aided in investigation is deported by ICE,43.0,LOC,0.9999960064888,36.0,El Paso,"El Paso, Texas",en,-0.0882218852639198,Q16562
5448,Undocumented immigrant who survived El Paso shooting and aided in investigation is deported by  [START] ICE [END] ,98.0,ORG,0.9995744228363036,95.0,ICE,Immigration and Naturalization Service,en,-0.3592236042022705,Q194984
5449, [START] ICE [END]  faces continued calls to release detained immigrants rather than dangerously moving them around,3.0,ORG,0.999842643737793,0.0,ICE,Immigration and Naturalization Service,en,-0.3888923525810241,Q194984
5450,'Immigrants have waited long enough':  [START] House [END]  Democrats urge Senate to disregard parliamentarian,43.0,ORG,0.9997572302818298,38.0,House,United States House of Representatives,en,-0.1673579961061477,Q11701
5450,'Immigrants have waited long enough': House  [START] Democrat [END] s urge Senate to disregard parliamentarian,52.0,MISC,0.999930500984192,44.0,Democrat,Democratic Party (United States),en,-0.1132303774356842,Q29552
5450,'Immigrants have waited long enough': House Democrats urge  [START] Senate [END]  to disregard parliamentarian,65.0,ORG,0.9999826550483704,59.0,Senate,United States Senate,en,-0.1454095393419265,Q66096
5451, [START] Senate [END]  Democrats reintroduce bill putting Temporary Protected Status holders on path to legalization,6.0,ORG,0.9998332262039183,0.0,Senate,United States Senate,en,-0.1208415627479553,Q66096
5451,Senate  [START] Democrat [END] s reintroduce bill putting Temporary Protected Status holders on path to legalization,15.0,MISC,0.9999876022338868,7.0,Democrat,Democratic Party (United States),en,-0.113248586654663,Q29552
5451,Senate Democrats reintroduce bill putting  [START] Temporary Protected Status [END]  holders on path to legalization,68.0,MISC,0.99516761302948,42.0,Temporary Protected Status,Temporary protected status,en,-0.0860975459218025,Q7698988
5452, [START] Biden [END]  admin to offer temporary protections to hundreds of thousands of Venezuelans currently in U.S.,5.0,PER,0.9999806880950928,0.0,Biden,Joe Biden,en,-0.0754987373948097,Q6279
5452,Biden admin to offer temporary protections to hundreds of thousands of  [START] Venezuela [END] ns currently in U.S.,80.0,MISC,0.9999865293502808,71.0,Venezuela,Venezuela,en,-0.0966246724128723,Q717
5452,Biden admin to offer temporary protections to hundreds of thousands of Venezuelans currently in  [START] U.S [END] .,99.0,LOC,0.9999661445617676,96.0,U.S,United States,en,-0.1183475032448768,Q30
5454,"Three  [START] Republican [END] s voted against supporting Ukraine, and it's surprisingly hard to guess which",16.0,MISC,0.9999866485595704,6.0,Republican,Republican Party (United States),en,-0.1126093193888664,Q29468
5454,"Three Republicans voted against supporting  [START] Ukraine [END] , and it's surprisingly hard to guess which",50.0,LOC,0.9999984502792358,43.0,Ukraine,Ukraine,en,-0.1256992518901825,Q212
5455,'Years of work on the ground made this happen': Immigrants finally moved from notorious  [START] ICE [END]  facility,91.0,ORG,0.9985822439193726,88.0,ICE,Immigration and Naturalization Service,en,-0.3067874908447265,Q194984
5457, [START] Biden [END]  admin reportedly scraps phasing out of anti-asylum policy pushed by Stephen Miller,5.0,PER,0.9999924302101136,0.0,Biden,Joe Biden,en,-0.076101541519165,Q6279
5457,Biden admin reportedly scraps phasing out of anti-asylum policy pushed by  [START] Stephen Miller [END] ,88.0,PER,0.9999968409538268,74.0,Stephen Miller,Stephen Miller (political advisor),en,-0.0968268811702728,Q27996060
5458,Last week was a truly horrible week for asylum-seekers and  [START] U.S [END] . asylum law,62.0,LOC,0.9999712705612184,59.0,US,United States,en,-0.1312782019376754,Q30
5459,"Complaint says  [START] ICE [END]  subjected African asylum-seekers to degrading, full-body restraint",18.0,ORG,0.9998552799224854,15.0,ICE,Immigration and Naturalization Service,en,-0.3784889280796051,Q194984
5459,"Complaint says ICE subjected  [START] African [END]  asylum-seekers to degrading, full-body restraint",36.0,MISC,0.9999864101409912,29.0,African,Demographics of Africa,en,-0.186949148774147,Q3037005
5461, [START] DHS [END]  tells U.S. border officials that Ukrainians can be excluded from anti-asylum Title 42 order,3.0,ORG,0.9999915957450868,0.0,DHS,United States Department of Homeland Security,en,-0.0860636606812477,Q11231
5461,DHS tells  [START] U.S. [END]  border officials that Ukrainians can be excluded from anti-asylum Title 42 order,14.0,LOC,0.9999786615371704,10.0,US.,United States,en,-0.1207588911056518,Q30
5461,DHS tells U.S. border officials that  [START] Ukrain [END] ians can be excluded from anti-asylum Title 42 order,43.0,MISC,0.9999953508377076,37.0,Ukrain,Ukrain,en,-0.1548214554786682,Q502728
5461,DHS tells U.S. border officials that Ukrainians can be excluded from anti-asylum  [START] Title 42 [END]  order,89.0,MISC,0.999936044216156,81.0,Title 42,Title 42 of the United States Code,en,-0.1304332911968231,Q7810086
5462, [START] Biden [END]  administration reopens Trump-era prison camp for migrant kids,5.0,PER,0.9999743700027466,0.0,Biden,Joe Biden,en,-0.0810101553797721,Q6279
5462,Biden administration reopens  [START] Trump [END] -era prison camp for migrant kids,34.0,MISC,0.9997547268867492,29.0,Trump,Donald Trump,en,-0.1049666628241539,Q22686
5463, [START] House [END]  Democrats urge Senate to ignore parliamentarian on immigration in Build Back Better,5.0,ORG,0.999968409538269,0.0,House,House of Representatives of the United States,en,-0.2120179682970047,Q11701
5463,House  [START] Democrat [END] s urge Senate to ignore parliamentarian on immigration in Build Back Better,14.0,MISC,0.9997451901435852,6.0,Democrat,Democratic Party (United States),en,-0.1196376457810401,Q29552
5463,House Democrats urge  [START] Senate [END]  to ignore parliamentarian on immigration in Build Back Better,27.0,ORG,0.999992847442627,21.0,Senate,United States Senate,en,-0.1145894005894661,Q66096
5464,Over 100  [START] House [END]  members call on Biden administration to halt its ICE detention expansion,14.0,ORG,0.9998703002929688,9.0,House,House of Representatives of the United States,en,-0.2277357131242752,Q11701
5464,Over 100 House members call on  [START] Biden [END]  administration to halt its ICE detention expansion,36.0,PER,0.999988853931427,31.0,Biden,Joe Biden,en,-0.0771015435457229,Q6279
5465, [START] ACLU [END]  calls on Biden admin to give detained immigrants 'immediate access' to COVID-19 vaccine,4.0,ORG,0.999988853931427,0.0,ACLU,American Civil Liberties Union,en,-0.0732529461383819,Q21637
5465,ACLU calls on  [START] Biden [END]  admin to give detained immigrants 'immediate access' to COVID-19 vaccine,19.0,PER,0.9999844431877136,14.0,Biden,Joe Biden,en,-0.0751162394881248,Q6279
5466, [START] Biden [END] 's immigration actions to include review of deported U.S. military veterans and family members,5.0,PER,0.9999915957450868,0.0,Biden,Joe Biden,en,-0.0755777359008789,Q6279
5466,Biden's immigration actions to include review of deported  [START] U.S. [END]  military veterans and family members,62.0,LOC,0.9999243021011353,58.0,U.S.,United States,en,-0.1164660900831222,Q30
5467,'Instigators': Documents continue to confirm  [START] ICE [END]  surveillance and retaliation against activists,48.0,ORG,0.9996112585067748,45.0,ICE,Inter-Services Intelligence,en,-0.3781978785991668,Q274564
5468," [START] Biden [END]  DOJ asks SCOTUS to remove border wall, anti-asylum cases from calendar",5.0,PER,0.9994702935218812,0.0,Biden,Joe Biden,en,-0.0767324939370155,Q6279
5468,"Biden  [START] DOJ [END]  asks SCOTUS to remove border wall, anti-asylum cases from calendar",9.0,ORG,0.9999791383743286,6.0,DOJ,United States Department of Justice,en,-0.1154008582234382,Q1553390
5468,"Biden DOJ asks  [START] SCOTUS [END]  to remove border wall, anti-asylum cases from calendar",21.0,ORG,0.9999957084655762,15.0,SCOTUS,Supreme Court of the United States,en,-0.2793389558792114,Q11201
5469,Sen.  [START] Dick Durbin [END]  says he thinks he's close to getting votes needed to overcome DREAM Act filibuster,16.0,PER,0.9999955296516418,5.0,Dick Durbin,Dick Durbin,en,-0.0856768861413002,Q434804
5469,Sen. Dick Durbin says he thinks he's close to getting votes needed to overcome  [START] DREAM Act [END]  filibuster,88.0,MISC,0.9998766183853148,79.0,DREAM Act,DREAM Act,en,-0.0772645771503448,Q3011448
5470,Over 300 immigrant and civil rights groups urge  [START] Biden [END]  to end Stephen Miller's anti-asylum order,53.0,PER,0.9999958872795104,48.0,Biden,Joe Biden,en,-0.0739974007010459,Q6279
5470,Over 300 immigrant and civil rights groups urge Biden to end  [START] Stephen Miller [END] 's anti-asylum order,75.0,PER,0.9999964833259584,61.0,Stephen Miller,Stephen Miller (political advisor),en,-0.0842973664402961,Q27996060
5471,"Private prison profiteer  [START] GEO Group [END]  has another bad day in court, and that's a good thing",34.0,ORG,0.9999955892562866,25.0,GEO Group,GEO Group,en,-0.0824892967939376,Q1502794
5472, [START] Tucker [END]  completes Fox’s descent into white-nationalist propaganda with ‘great replacement’ rant,6.0,PER,0.9999960064888,0.0,Tucker,Tucker Knight,en,-0.4807011783123016,Q24266460
5472,Tucker completes  [START] Fox [END] ’s descent into white-nationalist propaganda with ‘great replacement’ rant,20.0,PER,0.9999885559082032,17.0,Fox,William Fox (politician),en,-0.3843876421451568,Q1356502
5473,"Senators say unspent funds should go to aiding  [START] Afghan [END]  refugees, not 'already bloated' defense budget",53.0,MISC,0.9999021291732788,47.0,Afghan,Afghanistan,en,-0.182846188545227,Q889
5474,"President  [START] Biden [END]  officially raises refugee admissions cap to 62,500 following intense blowback",15.0,PER,0.9999902844429016,10.0,Biden,Joe Biden,en,-0.0793105885386467,Q6279
5475,Today is set to be a big immigration day in the  [START] U.S [END] . House,51.0,LOC,0.9851959347724916,48.0,U.S,United States,en,-0.1030090078711509,Q30
5476," [START] Ukraine [END]  update: Trying to find someone, anyone, Putin will listen to",7.0,LOC,0.9999985694885254,0.0,Ukraine,Ukraine,en,-0.1168729662895202,Q212
5476,"Ukraine update: Trying to find someone, anyone,  [START] Putin [END]  will listen to",53.0,PER,0.999984622001648,48.0,Putin,Vladimir Putin,en,-0.0836056321859359,Q7747
5477, [START] Supreme Court [END]  says Biden must reinstate previous administration's cruel Remain in Mexico policy,13.0,ORG,0.9999920725822448,0.0,Supreme Court,Supreme Court of the United States,en,-0.1212424412369728,Q11201
5477,Supreme Court says  [START] Biden [END]  must reinstate previous administration's cruel Remain in Mexico policy,24.0,PER,0.9999905228614808,19.0,Biden,Joe Biden,en,-0.0796936675906181,Q6279
5477,Supreme Court says Biden must reinstate previous administration's cruel  [START] Remain in Mexico [END]  policy,88.0,MISC,0.9949451684951782,72.0,Remain in Mexico,Mexico–United States relations,en,-0.3953476250171661,Q6826311
5478,Advocates urge  [START] Biden [END]  to include ICE facilities in executive order phasing out use of private prisons,20.0,PER,0.9999898076057434,15.0,Biden,Joe Biden,en,-0.075271300971508,Q6279
5478,Advocates urge Biden to include  [START] ICE [END]  facilities in executive order phasing out use of private prisons,35.0,ORG,0.9998013377189636,32.0,ICE,Interstate Commerce Commission,en,-0.3796985447406769,Q1647715
5479,Morning Digest: DeSantis plan carves up  [START] Black [END]  district to boost white Republicans in Florida,45.0,MISC,0.9986055493354796,40.0,Black,African Americans,en,-0.1499833166599273,Q49085
5479,Morning Digest: DeSantis plan carves up Black district to boost white  [START] Republican [END] s in Florida,80.0,MISC,0.9998819828033448,70.0,Republican,Republican Party (United States),en,-0.1070601716637611,Q29468
5479,Morning Digest: DeSantis plan carves up Black district to boost white Republicans in  [START] Florida [END] ,92.0,LOC,0.9999934434890748,85.0,Florida,Florida,en,-0.1214385256171226,Q812
5480,"'If you are  [START] Black [END] , you should walk': People of color detail racism trying to escape Ukraine",17.0,MISC,0.99984872341156,12.0,Black,Black people,en,-0.2607366144657135,Q817393
5480,"'If you are Black, you should walk': People of color detail racism trying to escape  [START] Ukraine [END] ",91.0,LOC,0.9999983310699464,84.0,Ukraine,Ukraine,en,-0.165617436170578,Q212
5482,'It's game on': Advocates cheer news  [START] Senate [END]  Democrats to include citizenship in their proposal,43.0,ORG,0.9996508955955504,37.0,Senate,United States Senate,en,-0.1142461225390434,Q66096
5482,'It's game on': Advocates cheer news Senate  [START] Democrat [END] s to include citizenship in their proposal,52.0,MISC,0.9999499320983888,44.0,Democrat,Democratic Party (United States),en,-0.1062554270029068,Q29552
5485, [START] Biden [END]  admin to ease pandemic restrictions and allow fully vaccinated visitors from Canada and Mexico,5.0,PER,0.9999844431877136,0.0,Biden,Joe Biden,en,-0.0753146260976791,Q6279
5485,Biden admin to ease pandemic restrictions and allow fully vaccinated visitors from  [START] Canada [END]  and Mexico,89.0,LOC,0.9999985694885254,83.0,Canada,Canada,en,-0.1051421090960502,Q16
5485,Biden admin to ease pandemic restrictions and allow fully vaccinated visitors from Canada and  [START] Mexico [END] ,100.0,LOC,0.9999986886978148,94.0,Mexico,Mexico,en,-0.0973656177520752,Q96
5486,"Whistleblowers say  [START] ICE [END]  prisons 'continue to threaten the lives of immigrants,' urge vaccine access",22.0,ORG,0.999525547027588,19.0,ICE,Immigration and Naturalization Service,en,-0.2892575263977051,Q194984
5487,"'Big, bold and inclusive immigration reform':  [START] Biden [END]  admin and legislators unveil overhaul",51.0,PER,0.9999641180038452,46.0,Biden,Joe Biden,en,-0.0776863172650337,Q6279
5489,'This is a disgrace': Advocates slam  [START] Biden [END]  admin's appeal of ruling that dealt blow to Title 42,42.0,PER,0.9999777674674988,37.0,Biden,Joe Biden,en,-0.0749642476439476,Q6279
5489,'This is a disgrace': Advocates slam Biden admin's appeal of ruling that dealt blow to  [START] Title 42 [END] ,95.0,MISC,0.9999894499778748,87.0,Title 42,Title 42 of the United States Code,en,-0.1450494080781936,Q7810086
5491,Rep.  [START] Veronica Escobar [END]  visits Afghan refugees at base: 'I saw infants. I saw a mom nursing her baby',21.0,PER,0.9999472498893738,5.0,Veronica Escobar,Veronica Escobar,en,-0.252189040184021,Q52274267
5491,Rep. Veronica Escobar visits  [START] Afghan [END]  refugees at base: 'I saw infants. I saw a mom nursing her baby',35.0,MISC,0.999916970729828,29.0,Afghan,Afghanistan,en,-0.2309749722480774,Q889
5493, [START] GOP [END]  officials use white supremacist rhetoric in pushing Arizona governor to attack asylum-seekers,3.0,ORG,0.9999608993530272,0.0,GOP,Republican Party (United States),en,-0.108685165643692,Q29468
5493,GOP officials use white supremacist rhetoric in pushing  [START] Arizona [END]  governor to attack asylum-seekers,63.0,LOC,0.9999911785125732,56.0,Arizona,Arizona,en,-0.0991059765219688,Q816
5494," [START] Cory Booker [END] , Cori Bush lead effort calling on Biden to address anti-Blackness in immigration system",11.0,PER,0.9999723434448242,0.0,Cory Booker,Cory Booker,en,-0.0907684564590454,Q1135767
5494,"Cory Booker, Cori Bush lead effort calling on  [START] Biden [END]  to address anti-Blackness in immigration system",51.0,PER,0.9999818205833436,46.0,Biden,Joe Biden,en,-0.075088046491146,Q6279
5494,"Cory Booker, Cori Bush lead effort calling on Biden to address  [START] anti-Blackness [END]  in immigration system",77.0,MISC,0.9994550347328186,63.0,anti-Blackness,African-American culture,en,-0.3830436766147613,Q3007177
5495,Every  [START] Republican [END]  voted for amendment from Sen. Tom Cotton cutting off assistance to Afghan refugees,16.0,MISC,0.9999908208847046,6.0,Republican,Republican Party (United States),en,-0.1193760782480239,Q29468
5495,Every Republican voted for amendment from Sen.  [START] Tom Cotton [END]  cutting off assistance to Afghan refugees,57.0,PER,0.9999948740005492,47.0,Tom Cotton,Tom Cotton,en,-0.0857098996639251,Q3090307
5495,Every Republican voted for amendment from Sen. Tom Cotton cutting off assistance to  [START] Afghan [END]  refugees,90.0,MISC,0.9999567270278932,84.0,Afghan,Afghanistan,en,-0.1812835931777954,Q889
5497,"Months after releasing remaining immigrant,  [START] California [END]  jail is once again locking people up for ICE",54.0,LOC,0.9999959468841552,44.0,California,California,en,-0.1065007895231247,Q99
5500, [START] Kamala Harris [END]  has done an amazing job in her first year. Why isn't that reported on more often?,13.0,PER,0.9999729990959167,0.0,Kamala Harris,Kamala Harris,en,-0.0849367156624794,Q10853588
5502," [START] Biden [END]  administration designates Ukraine for Temporary Protected Status, citing 'humanitarian crisis'",5.0,PER,0.9999748468399048,0.0,Biden,Joe Biden,en,-0.0770824924111366,Q6279
5502,"Biden administration designates  [START] Ukraine [END]  for Temporary Protected Status, citing 'humanitarian crisis'",39.0,LOC,0.9999984502792358,32.0,Ukraine,Ukraine,en,-0.129959225654602,Q212
5504, [START] Georgia [END]  victories mean a real chance to pass humane legislation protecting all undocumented families,7.0,LOC,0.999997854232788,0.0,Georgia,Georgia (U.S. state),en,-0.1048372089862823,Q1428
5505, [START] Biden [END]  admin threatens to sue Texas over Abbott's cynical attack on asylum-seeking children,5.0,PER,0.999988317489624,0.0,Biden,Joe Biden,en,-0.0733707919716835,Q6279
5505,Biden admin threatens to sue  [START] Texas [END]  over Abbott's cynical attack on asylum-seeking children,34.0,LOC,0.9999959468841552,29.0,Texas,Texas,en,-0.1103376597166061,Q1439
5506, [START] DHS [END]  watchdog confirms border officials failed to conduct required checks on teen who died in custody,3.0,ORG,0.9999918937683104,0.0,DHS,United States Department of Homeland Security,en,-0.0836948156356811,Q11231
5507,Thousands of unaccompanied children have been in  [START] Border Patrol [END]  custody past legal time limit,62.0,ORG,0.999975085258484,49.0,Border Patrol,United States Border Patrol,en,-0.1060663610696792,Q187954
5510,Morning Digest:  [START] Michigan GOP [END]  nominates Big Lie boosters for secretary of state and attorney general,28.0,ORG,0.9997860789299012,16.0,Michigan GOP,Michigan Republican Party,en,-0.1132560968399047,Q6837658
5510,Morning Digest: Michigan GOP nominates  [START] Big Lie [END]  boosters for secretary of state and attorney general,46.0,MISC,0.9786968231201172,39.0,Big Lie,Big lie,en,-0.2809215188026428,Q2083614
5511, [START] Arizona [END]  Rep. Raúl Grijalva reintroduces bill ending private prison contracts,7.0,LOC,0.9999887943267822,0.0,Arizona,Arizona,en,-0.0967658013105392,Q816
5511,Arizona Rep.  [START] Raúl Grijalva [END]  reintroduces bill ending private prison contracts,26.0,PER,0.9999866485595704,13.0,Raúl Grijalva,Raúl Grijalva,en,-0.0745230615139007,Q946606
5512,"After  [START] Carlson [END]  spouts white nationalist ‘replacement theory,’ ADL chief says: ‘Tucker must go’",13.0,PER,0.9999955892562866,6.0,Carlson,Evans Carlson,en,-0.3344229757785797,Q3298477
5512,"After Carlson spouts white nationalist ‘replacement theory,’  [START] ADL [END]  chief says: ‘Tucker must go’",64.0,ORG,0.9999900460243224,61.0,ADL,Anti-Defamation League,en,-0.1430868357419967,Q158818
5513,Judge temporarily halts  [START] Biden [END] 's deportation moratorium following lawsuit from corrupt Texas AG,29.0,PER,0.9999953508377076,24.0,Biden,Joe Biden,en,-0.0752111449837684,Q6279
5513,Judge temporarily halts Biden's deportation moratorium following lawsuit from corrupt  [START] Texas AG [END] ,94.0,ORG,0.999988853931427,86.0,Texas AG,Texas AG,en,-0.2893766164779663,Q7707525
5514,"Under  [START] Biden [END]  admin, number of migrant families enrolled in alternatives to detention sees record jump",11.0,PER,0.9999896287918092,6.0,Biden,Joe Biden,en,-0.0747101530432701,Q6279
5515,'Racist & xenophobic dog whistles':  [START] Rick Scott [END] 's committee is on an ugly anti-immigrant tirade,46.0,PER,0.999996542930603,36.0,Rick Scott,Rick Scott,en,-0.1070103049278259,Q439729
5516,"Over 900  [START] Haitian [END]  immigrants were deported by Biden’s DHS, and that was just in February",16.0,MISC,0.9996008276939392,9.0,Haitian,Haitians,en,-0.1453348100185394,Q4131845
5516,"Over 900 Haitian immigrants were deported by  [START] Biden [END] ’s DHS, and that was just in February",50.0,PER,0.9999868869781494,45.0,Biden,Joe Biden,en,-0.0735994055867195,Q6279
5516,"Over 900 Haitian immigrants were deported by Biden’s  [START] DHS [END] , and that was just in February",56.0,ORG,0.99997878074646,53.0,DHS,United States Department of Homeland Security,en,-0.0857942700386047,Q11231
5517,'Major win for the immigrant justice movement':  [START] New Jersey [END]  county says it's ending ICE contract,58.0,LOC,0.9999957084655762,48.0,New Jersey,New Jersey,en,-0.1069272384047508,Q1408
5518,Federal judge slams  [START] ICE [END]  for 'doing nothing' to protect detained immigrants against pandemic,23.0,ORG,0.9997713565826416,20.0,ICE,Immigration and Naturalization Service,en,-0.3704203069210052,Q194984
5521,President  [START] Biden [END]  to meet with DACA recipients at White House on Friday,15.0,PER,0.9999883770942688,10.0,Biden,Joe Biden,en,-0.0776228010654449,Q6279
5521,President Biden to meet with  [START] DACA [END]  recipients at White House on Friday,33.0,MISC,0.9999736547470092,29.0,DACA,Deferred Action for Childhood Arrivals,en,-0.0511716306209564,Q5251504
5521,President Biden to meet with DACA recipients at  [START] White House [END]  on Friday,59.0,LOC,0.9999954700469972,48.0,White House,White House,en,-0.0889515727758407,Q35525
5522, [START] Biden [END]  to immediately unveil path to citizenship for millions of undocumented immigrants,5.0,PER,0.99999338388443,0.0,Biden,Joe Biden,en,-0.0747493132948875,Q6279
5523, [START] Biden [END]  admin ends Title 42 policy as it pertains to asylum-seeking kids following court order,5.0,PER,0.9999746680259703,0.0,Biden,Joe Biden,en,-0.0752120465040206,Q6279
5523,Biden admin ends  [START] Title 42 [END]  policy as it pertains to asylum-seeking kids following court order,25.0,MISC,0.9999701976776124,17.0,Title 42,Title 42 of the United States Code,en,-0.1419536769390106,Q7810086
5524, [START] ICE [END]  detention numbers have climbed sharply. So have confirmed COVID-19 cases,3.0,ORG,0.9962196946144104,0.0,ICE,Interstate Commerce Commission,en,-0.3346603810787201,Q1647715
5525, [START] EPA [END]  investigation finds private prison profiteer misused toxic pesticide at notorious ICE facility,3.0,ORG,0.995925784111023,0.0,EPA,United States Environmental Protection Agency,en,-0.083723247051239,Q460173
5525,EPA investigation finds private prison profiteer misused toxic pesticide at notorious  [START] ICE [END]  facility,89.0,ORG,0.9999041557312012,86.0,ICE,Interstate Commerce Commission,en,-0.3158588111400604,Q1647715
