id,sentiment_label
4134,Negative
4135,Negative
4136,Negative
4137,Negative
4138,Positive
4139,Negative
4140,Negative
4141,Negative
4142,Negative
4143,Negative
4144,Neutral
4145,Neutral
4146,Negative
4147,Negative
4148,Negative
4149,Negative
4150,Neutral
4151,Negative
4152,Neutral
4153,Neutral
4154,Negative
4155,Neutral
4156,Negative
4157,Neutral
4158,Positive
4159,Neutral
4160,Negative
4161,Neutral
4162,Negative
4163,Neutral
4164,Positive
4165,Neutral
4166,Negative
4167,Negative
4168,Negative
4169,Negative
4170,Positive
4171,Neutral
4172,Negative
4173,Negative
4174,Negative
4175,Negative
4176,Negative
4177,Negative
4178,Negative
4179,Neutral
4180,Positive
4181,Negative
4182,Neutral
4183,Negative
4184,Negative
4185,Neutral
4186,Negative
4187,Negative
4188,Negative
4189,Neutral
4190,Neutral
4191,Neutral
4192,Negative
4193,Negative
4194,Negative
4195,Neutral
4196,Negative
4197,Neutral
4198,Neutral
4199,Neutral
4200,Neutral
4201,Negative
4202,Positive
4203,Negative
4204,Neutral
4205,Negative
4206,Negative
4207,Negative
4208,Negative
4209,Neutral
4210,Negative
4211,Negative
4212,Negative
4213,Neutral
4214,Neutral
4215,Negative
4216,Neutral
4217,Negative
4218,Negative
4219,Neutral
4220,Neutral
4221,Positive
4222,Negative
4223,Neutral
4224,Negative
4225,Negative
4226,Negative
4227,Negative
4228,Neutral
4229,Neutral
4230,Negative
4231,Neutral
4232,Negative
4233,Negative
4234,Negative
4235,Negative
4236,Neutral
4237,Negative
4238,Neutral
4239,Neutral
4240,Negative
4241,Negative
4242,Neutral
4243,Neutral
4244,Negative
4245,Negative
4246,Neutral
4247,Negative
4248,Neutral
4249,Neutral
4250,Negative
4251,Neutral
4252,Negative
4253,Negative
4254,Negative
4255,Positive
4256,Negative
4257,Negative
4258,Neutral
4259,Negative
4260,Negative
4261,Negative
4262,Positive
4263,Negative
4264,Neutral
4265,Neutral
4266,Negative
4267,Neutral
4268,Negative
4269,Neutral
4270,Negative
4271,Negative
4272,Negative
4273,Negative
4274,Negative
4275,Negative
4276,Negative
4277,Negative
4278,Negative
4279,Negative
4280,Negative
4281,Neutral
4282,Negative
4283,Negative
4284,Neutral
4285,Negative
4286,Neutral
4287,Negative
4288,Neutral
4289,Negative
4290,Positive
4291,Negative
4292,Negative
4293,Neutral
4294,Positive
4295,Negative
4296,Negative
4297,Negative
4298,Neutral
4299,Neutral
4300,Neutral
4301,Negative
4302,Neutral
4303,Negative
4304,Negative
4305,Neutral
4306,Negative
4307,Negative
4308,Neutral
4309,Neutral
4310,Neutral
4311,Negative
4312,Negative
4313,Neutral
4314,Neutral
4315,Neutral
4316,Positive
4317,Negative
4318,Neutral
4319,Neutral
4320,Negative
4321,Negative
4322,Neutral
4323,Negative
4324,Positive
4325,Negative
4326,Neutral
4327,Neutral
4328,Neutral
4329,Neutral
4330,Negative
4331,Neutral
4332,Neutral
4333,Negative
4334,Negative
4335,Negative
4336,Neutral
4337,Negative
4338,Neutral
4339,Negative
4340,Neutral
4341,Positive
4342,Negative
4343,Neutral
4344,Negative
4345,Neutral
4346,Neutral
4347,Negative
4348,Negative
4349,Negative
4350,Neutral
4351,Negative
4352,Negative
4353,Neutral
4354,Negative
4355,Negative
4356,Neutral
4357,Neutral
4358,Neutral
4359,Neutral
4360,Negative
4361,Neutral
4362,Neutral
4363,Negative
4364,Negative
4365,Negative
4366,Negative
4367,Neutral
4368,Negative
4369,Negative
4370,Neutral
4371,Negative
4372,Neutral
4373,Negative
4374,Negative
4375,Negative
4376,Negative
4377,Negative
4378,Negative
4379,Neutral
4380,Negative
4381,Negative
4382,Negative
4383,Neutral
4384,Negative
4385,Neutral
4386,Neutral
4387,Neutral
4388,Neutral
4389,Neutral
4390,Negative
4391,Negative
4392,Positive
4393,Neutral
4394,Neutral
4395,Neutral
4396,Neutral
4397,Neutral
4398,Positive
4399,Negative
4400,Neutral
4401,Negative
4402,Negative
4403,Neutral
4404,Negative
4405,Neutral
4406,Negative
4407,Negative
4408,Positive
4409,Negative
4410,Neutral
4411,Neutral
4412,Neutral
4413,Negative
4414,Neutral
4415,Negative
4416,Positive
4417,Negative
4418,Negative
4419,Neutral
4420,Positive
4421,Neutral
4422,Negative
4423,Negative
4424,Negative
4425,Negative
4426,Negative
4427,Neutral
4428,Negative
4429,Negative
4430,Negative
4431,Negative
4432,Negative
4433,Neutral
4434,Negative
4435,Neutral
4436,Negative
4437,Negative
4438,Neutral
4439,Negative
4440,Neutral
4441,Neutral
4442,Neutral
4443,Neutral
4444,Neutral
4445,Negative
4446,Positive
4447,Negative
4448,Negative
4449,Negative
4450,Negative
4451,Neutral
4452,Negative
4453,Positive
4454,Negative
4455,Negative
4456,Negative
4457,Negative
4458,Negative
4459,Negative
4460,Neutral
4461,Neutral
4462,Neutral
4463,Negative
4464,Neutral
4465,Neutral
4466,Negative
4467,Negative
4468,Neutral
4469,Neutral
4470,Neutral
4471,Negative
4472,Negative
4473,Positive
4474,Negative
4475,Negative
4476,Negative
4477,Negative
4478,Negative
4479,Negative
4480,Neutral
4481,Neutral
4482,Neutral
4483,Negative
4484,Neutral
4485,Negative
4486,Neutral
4487,Negative
4488,Negative
4489,Neutral
4490,Neutral
4491,Neutral
4492,Negative
4493,Positive
4494,Negative
4495,Negative
4496,Negative
4497,Neutral
4498,Neutral
4499,Negative
4500,Neutral
4501,Negative
4502,Neutral
4503,Neutral
4504,Negative
4505,Negative
4506,Neutral
4507,Neutral
4508,Neutral
4509,Negative
4510,Neutral
4511,Negative
4512,Neutral
4513,Neutral
4514,Negative
4515,Neutral
4516,Negative
4517,Neutral
4518,Negative
4519,Neutral
4520,Negative
4521,Negative
4522,Negative
4523,Negative
4524,Neutral
4525,Negative
4526,Negative
4527,Negative
4528,Negative
4529,Neutral
4530,Negative
4531,Neutral
4532,Negative
4533,Neutral
4534,Negative
4535,Neutral
4536,Neutral
4537,Negative
4538,Negative
4539,Negative
4540,Neutral
4541,Negative
4542,Negative
4543,Neutral
4544,Neutral
4545,Negative
4546,Negative
4547,Neutral
4548,Negative
4549,Neutral
4550,Negative
4551,Neutral
4552,Neutral
4553,Neutral
4554,Negative
4555,Neutral
4556,Neutral
4557,Neutral
4558,Neutral
4559,Neutral
4560,Neutral
4561,Neutral
4562,Negative
4563,Neutral
4564,Neutral
4565,Negative
4566,Neutral
4567,Negative
4568,Neutral
4569,Neutral
4570,Neutral
4571,Positive
4572,Negative
4573,Neutral
4574,Neutral
4575,Negative
4576,Negative
4577,Neutral
4578,Negative
4579,Negative
4580,Negative
4581,Negative
4582,Positive
4583,Negative
4584,Neutral
4585,Neutral
4586,Neutral
4587,Negative
4588,Negative
4589,Negative
4590,Neutral
4591,Negative
4592,Negative
4593,Neutral
4594,Negative
4595,Neutral
4596,Neutral
4597,Neutral
4598,Neutral
4599,Negative
4600,Negative
4601,Negative
4602,Neutral
4603,Neutral
4604,Negative
4605,Negative
4606,Negative
4607,Neutral
4608,Negative
4609,Negative
4610,Negative
4611,Negative
4612,Neutral
4613,Positive
4614,Neutral
4615,Negative
4616,Negative
4617,Negative
4618,Negative
4619,Neutral
4620,Negative
4621,Negative
4622,Negative
4623,Negative
4624,Neutral
4625,Neutral
4626,Negative
4627,Negative
4628,Neutral
4629,Negative
4630,Neutral
4631,Negative
4632,Negative
4633,Positive
4634,Negative
4635,Neutral
4636,Negative
4637,Negative
4638,Neutral
4639,Negative
4640,Positive
4641,Positive
4642,Negative
4643,Negative
4644,Negative
4645,Neutral
4646,Negative
4647,Neutral
4648,Negative
4649,Neutral
4650,Negative
4651,Negative
4652,Positive
4653,Negative
4654,Negative
4655,Neutral
4656,Negative
4657,Neutral
4658,Neutral
4659,Neutral
4660,Neutral
4661,Negative
4662,Positive
4663,Negative
4664,Negative
4665,Neutral
4666,Negative
4667,Neutral
4668,Negative
4669,Negative
4670,Negative
4671,Neutral
4672,Negative
4673,Negative
4674,Neutral
4675,Negative
4676,Neutral
4677,Neutral
4678,Negative
4679,Negative
4680,Negative
4681,Positive
4682,Neutral
4683,Neutral
4684,Neutral
4685,Negative
4686,Negative
4687,Neutral
4688,Neutral
4689,Neutral
4690,Neutral
4691,Negative
4692,Neutral
4693,Neutral
4694,Negative
4695,Neutral
4696,Negative
4697,Neutral
4698,Neutral
4699,Neutral
4700,Neutral
4701,Negative
4702,Neutral
4703,Neutral
4704,Neutral
4705,Negative
4706,Negative
4707,Neutral
4708,Neutral
4709,Neutral
4710,Negative
4711,Neutral
4712,Negative
4713,Negative
4714,Neutral
4715,Negative
4716,Negative
4717,Neutral
4718,Neutral
4719,Negative
4720,Neutral
4721,Negative
4722,Negative
4723,Neutral
4724,Neutral
4725,Neutral
4726,Neutral
4727,Negative
4728,Positive
4729,Neutral
4730,Neutral
4731,Negative
4732,Negative
4733,Neutral
4734,Neutral
4735,Negative
4736,Neutral
4737,Negative
4738,Negative
4739,Negative
4740,Neutral
4741,Positive
4742,Negative
4743,Neutral
4744,Negative
4745,Neutral
4746,Neutral
4747,Negative
4748,Neutral
4749,Neutral
4750,Negative
4751,Negative
4752,Neutral
4753,Negative
4754,Neutral
4755,Positive
4756,Negative
4757,Negative
4758,Neutral
4759,Neutral
4760,Neutral
4761,Negative
4762,Negative
4763,Neutral
4764,Neutral
4765,Negative
4766,Positive
4767,Negative
4768,Negative
4769,Neutral
4770,Negative
4771,Neutral
4772,Negative
4773,Neutral
4774,Neutral
4775,Negative
4776,Negative
4777,Negative
4778,Neutral
4779,Negative
4780,Negative
4781,Negative
4782,Negative
4783,Negative
4784,Negative
4785,Neutral
4786,Neutral
4787,Negative
4788,Neutral
4789,Negative
4790,Negative
4791,Neutral
4792,Neutral
4793,Neutral
4794,Negative
4795,Neutral
4796,Neutral
4797,Negative
4798,Negative
4799,Negative
4800,Negative
4801,Neutral
4802,Negative
4803,Negative
4804,Negative
4805,Positive
4806,Neutral
4807,Neutral
4808,Positive
4809,Negative
4810,Neutral
4811,Neutral
4812,Negative
4813,Neutral
4814,Negative
4815,Negative
4816,Negative
4817,Neutral
4818,Negative
4819,Neutral
4820,Neutral
4821,Neutral
4822,Negative
4823,Negative
4824,Negative
4825,Negative
4826,Neutral
4827,Negative
4828,Negative
4829,Neutral
4830,Negative
4831,Negative
4832,Positive
4833,Neutral
4834,Negative
4835,Negative
4836,Neutral
4837,Negative
4838,Negative
4839,Neutral
4840,Negative
4841,Negative
4842,Neutral
4843,Neutral
4844,Negative
4845,Neutral
4846,Neutral
4847,Negative
4848,Neutral
4849,Neutral
4850,Negative
4851,Negative
4852,Negative
4853,Neutral
4854,Neutral
4855,Negative
4856,Negative
4857,Neutral
4858,Negative
4859,Negative
4860,Negative
4861,Negative
4862,Negative
4863,Negative
4864,Negative
4865,Negative
4866,Neutral
4867,Negative
4868,Negative
4869,Negative
4870,Neutral
4871,Neutral
4872,Negative
4873,Negative
4874,Negative
4875,Positive
4876,Negative
4877,Neutral
4878,Negative
4879,Negative
4880,Neutral
4881,Neutral
4882,Neutral
4883,Negative
4884,Negative
4885,Neutral
4886,Negative
4887,Negative
4888,Neutral
4889,Neutral
4890,Negative
4891,Neutral
4892,Negative
4893,Negative
4894,Negative
4895,Neutral
4896,Neutral
4897,Negative
4898,Negative
4899,Negative
4900,Neutral
4901,Negative
4902,Neutral
4903,Neutral
4904,Negative
4905,Neutral
4906,Negative
4907,Neutral
4908,Neutral
4909,Neutral
4910,Neutral
4911,Negative
4912,Neutral
4913,Negative
4914,Negative
4915,Negative
4916,Negative
4917,Negative
4918,Neutral
4919,Neutral
4920,Negative
4921,Negative
4922,Negative
4923,Positive
4924,Negative
4925,Neutral
4926,Negative
4927,Negative
4928,Negative
4929,Neutral
4930,Neutral
4931,Neutral
4932,Neutral
4933,Neutral
4934,Neutral
4935,Positive
4936,Negative
4937,Negative
4938,Neutral
4939,Negative
4940,Neutral
4941,Negative
4942,Neutral
4943,Negative
4944,Neutral
4945,Negative
4946,Neutral
4947,Negative
4948,Neutral
4949,Negative
4950,Neutral
4951,Negative
4952,Neutral
4953,Negative
4954,Negative
4955,Negative
4956,Negative
4957,Neutral
4958,Negative
4959,Negative
4960,Negative
4961,Neutral
4962,Negative
4963,Negative
4964,Neutral
4965,Negative
4966,Negative
4967,Negative
4968,Neutral
4969,Negative
4970,Negative
4971,Neutral
4972,Negative
4973,Negative
4974,Negative
4975,Negative
4976,Neutral
4977,Neutral
4978,Negative
4979,Neutral
4980,Neutral
4981,Neutral
4982,Negative
4983,Neutral
4984,Neutral
4985,Negative
4986,Negative
4987,Negative
4988,Neutral
4989,Negative
4990,Neutral
4991,Positive
4992,Negative
4993,Negative
4994,Neutral
4995,Neutral
4996,Neutral
4997,Neutral
4998,Negative
4999,Negative
5000,Neutral
5001,Negative
5002,Positive
5003,Neutral
5004,Neutral
5005,Negative
5006,Neutral
5007,Neutral
5008,Negative
5009,Neutral
5010,Negative
5011,Negative
5012,Neutral
5013,Neutral
5014,Negative
5015,Negative
5016,Negative
5017,Neutral
5018,Negative
5019,Negative
5020,Negative
5021,Negative
5022,Negative
5023,Neutral
5024,Neutral
5025,Negative
5026,Negative
5027,Neutral
5028,Neutral
5029,Neutral
5030,Neutral
5031,Negative
5032,Neutral
5033,Negative
5034,Negative
5035,Neutral
5036,Negative
5037,Neutral
5038,Negative
5039,Negative
5040,Neutral
5041,Neutral
5042,Negative
5043,Neutral
5044,Negative
5045,Negative
5046,Negative
5047,Negative
5048,Neutral
5049,Neutral
5050,Negative
5051,Negative
5052,Positive
5053,Neutral
5054,Negative
5055,Neutral
5056,Negative
5057,Negative
5058,Neutral
5059,Negative
5060,Neutral
5061,Neutral
5062,Negative
5063,Neutral
5064,Negative
5065,Negative
5066,Neutral
5067,Neutral
5068,Negative
5069,Neutral
5070,Neutral
5071,Negative
5072,Negative
5073,Neutral
5074,Neutral
5075,Positive
5076,Neutral
5077,Negative
5078,Neutral
5079,Negative
5080,Neutral
5081,Negative
5082,Negative
5083,Neutral
5084,Negative
5085,Negative
5086,Negative
5087,Negative
5088,Neutral
5089,Negative
5090,Positive
5091,Negative
5092,Neutral
5093,Positive
5094,Neutral
5095,Negative
5096,Negative
5097,Negative
5098,Neutral
5099,Neutral
5100,Negative
5101,Negative
5102,Neutral
5103,Negative
5104,Negative
5105,Neutral
5106,Negative
5107,Positive
5108,Neutral
5109,Negative
5110,Neutral
5111,Negative
5112,Negative
5113,Negative
5114,Negative
5115,Negative
5116,Negative
5117,Neutral
5118,Negative
5119,Neutral
5120,Neutral
5121,Neutral
5122,Negative
5123,Negative
5124,Positive
5125,Negative
5126,Neutral
5127,Negative
5128,Neutral
5129,Neutral
5130,Negative
5131,Neutral
5132,Positive
5133,Neutral
5134,Negative
5135,Negative
5136,Negative
5137,Negative
5138,Neutral
5139,Negative
5140,Negative
5141,Negative
5142,Negative
5143,Neutral
5144,Negative
5145,Negative
5146,Neutral
5147,Negative
5148,Negative
5149,Negative
5150,Positive
5151,Positive
5152,Neutral
5153,Positive
5154,Negative
5155,Neutral
5156,Neutral
5157,Neutral
5158,Negative
5159,Neutral
5160,Negative
5161,Negative
5162,Neutral
5163,Neutral
5164,Neutral
5165,Neutral
5166,Negative
5167,Negative
5168,Negative
5169,Negative
5170,Positive
5171,Neutral
5172,Neutral
5173,Positive
5174,Negative
5175,Neutral
5176,Negative
5177,Negative
5178,Negative
5179,Positive
5180,Negative
5181,Neutral
5182,Negative
5183,Neutral
5184,Negative
5185,Negative
5186,Negative
5187,Negative
5188,Negative
5189,Negative
5190,Negative
5191,Negative
5192,Negative
5193,Negative
5194,Negative
5195,Neutral
5196,Negative
5197,Negative
5198,Negative
5199,Negative
5200,Negative
5201,Negative
5202,Negative
5203,Negative
5204,Neutral
5205,Negative
5206,Neutral
5207,Neutral
5208,Negative
5209,Negative
5210,Negative
5211,Neutral
5212,Negative
5213,Neutral
5214,Negative
5215,Negative
5216,Positive
5217,Negative
5218,Negative
5219,Negative
5220,Neutral
5221,Neutral
5222,Negative
5223,Negative
5224,Neutral
5225,Negative
5226,Negative
5227,Negative
5228,Negative
5229,Negative
5230,Negative
5231,Neutral
5232,Negative
5233,Negative
5234,Negative
5235,Negative
5236,Negative
5237,Neutral
5238,Neutral
5239,Neutral
5240,Negative
5241,Negative
5242,Negative
5243,Negative
5244,Negative
5245,Negative
5246,Negative
5247,Neutral
5249,Negative
5250,Negative
5251,Neutral
5252,Negative
5253,Negative
5254,Negative
5255,Positive
5256,Negative
5257,Negative
5258,Positive
5260,Negative
5261,Negative
5262,Negative
5263,Negative
5264,Neutral
5265,Negative
5267,Neutral
5268,Negative
5269,Negative
5270,Negative
5271,Negative
5272,Negative
5273,Neutral
5274,Negative
5275,Negative
5276,Negative
5277,Negative
5278,Negative
5279,Negative
5280,Negative
5281,Negative
5282,Positive
5283,Negative
5284,Negative
5285,Negative
5287,Neutral
5288,Negative
5289,Negative
5290,Negative
5291,Negative
5293,Negative
5294,Positive
5295,Neutral
5296,Neutral
5297,Positive
5299,Neutral
5300,Negative
5301,Negative
5302,Negative
5303,Negative
5304,Negative
5305,Negative
5306,Negative
5307,Negative
5308,Neutral
5309,Negative
5310,Negative
5311,Positive
5312,Negative
5313,Neutral
5314,Negative
5317,Negative
5318,Neutral
5319,Neutral
5320,Negative
5321,Negative
5322,Negative
5323,Negative
5324,Negative
5325,Positive
5326,Negative
5327,Negative
5328,Negative
5329,Negative
5330,Negative
5331,Positive
5332,Negative
5333,Negative
5334,Negative
5335,Negative
5336,Negative
5337,Negative
5338,Negative
5339,Positive
5340,Neutral
5341,Negative
5342,Negative
5343,Negative
5344,Neutral
5345,Negative
5346,Negative
5347,Negative
5348,Negative
5349,Negative
5350,Negative
5351,Negative
5352,Negative
5355,Neutral
5356,Negative
5357,Positive
5358,Negative
5359,Negative
5360,Positive
5361,Negative
5362,Neutral
5363,Neutral
5365,Negative
5366,Negative
5367,Negative
5368,Neutral
5369,Negative
5370,Negative
5371,Neutral
5372,Neutral
5373,Negative
5374,Neutral
5375,Neutral
5376,Negative
5377,Negative
5378,Negative
5379,Neutral
5380,Negative
5381,Negative
5382,Neutral
5383,Negative
5384,Negative
5385,Neutral
5386,Negative
5387,Neutral
5388,Negative
5389,Negative
5390,Negative
5392,Negative
5394,Neutral
5395,Negative
5396,Negative
5397,Negative
5399,Negative
5400,Negative
5401,Negative
5402,Neutral
5404,Negative
5406,Negative
5407,Neutral
5408,Negative
5409,Negative
5410,Negative
5411,Negative
5412,Negative
5413,Negative
5414,Negative
5415,Negative
5417,Negative
5418,Neutral
5419,Neutral
5421,Neutral
5422,Negative
5423,Neutral
5424,Neutral
5425,Negative
5426,Negative
5427,Negative
5428,Negative
5429,Negative
5430,Negative
5431,Negative
5432,Negative
5433,Negative
5434,Negative
5435,Negative
5436,Negative
5437,Negative
5439,Neutral
5440,Neutral
5441,Negative
5442,Neutral
5443,Negative
5444,Positive
5445,Negative
5447,Negative
5448,Negative
5449,Negative
5450,Negative
5451,Neutral
5452,Neutral
5454,Neutral
5455,Neutral
5457,Negative
5458,Negative
5459,Negative
5461,Negative
5462,Negative
5463,Negative
5464,Negative
5465,Neutral
5466,Neutral
5467,Negative
5468,Negative
5469,Neutral
5470,Negative
5471,Negative
5472,Negative
5473,Negative
5474,Neutral
5475,Neutral
5476,Negative
5477,Negative
5478,Negative
5479,Neutral
5480,Negative
5482,Neutral
5485,Neutral
5486,Negative
5487,Positive
5488,Negative
5489,Negative
5491,Neutral
5493,Negative
5494,Negative
5495,Negative
5497,Negative
5499,Negative
5500,Positive
5501,Neutral
5502,Negative
5504,Positive
5505,Negative
5506,Negative
5507,Negative
5509,Negative
5510,Neutral
5511,Neutral
5512,Negative
5513,Negative
5514,Negative
5515,Negative
5516,Negative
5517,Positive
5518,Negative
5520,Negative
5521,Neutral
5522,Neutral
5523,Negative
5524,Neutral
5525,Negative
5526,Negative
5527,Negative
5528,Negative
5529,Negative
5530,Negative
5531,Negative
5532,Negative
5533,Negative
5534,Negative
5535,Negative
5536,Negative
5539,Negative
5540,Negative
5541,Positive
5542,Neutral
5543,Negative
5544,Negative
5548,Negative
5549,Negative
5550,Negative
5551,Negative
5552,Neutral
5553,Negative
5555,Negative
5556,Neutral
5557,Negative
5558,Negative
5560,Negative
5561,Positive
5562,Negative
5563,Neutral
5564,Negative
5565,Negative
5566,Negative
5567,Negative
5568,Negative
5569,Negative
5570,Negative
5572,Negative
5573,Negative
5574,Negative
5575,Neutral
5576,Negative
5577,Positive
5578,Negative
5579,Negative
5580,Negative
5581,Negative
5582,Negative
5583,Negative
5584,Negative
5585,Negative
5586,Negative
5587,Negative
5588,Negative
5589,Negative
5590,Negative
5591,Negative
5592,Negative
5593,Negative
5594,Negative
5595,Negative
5596,Negative
5597,Negative
5598,Negative
5599,Negative
5600,Negative
5601,Neutral
5602,Negative
5603,Negative
5604,Positive
5605,Negative
5606,Negative
5607,Negative
5608,Negative
5609,Negative
5610,Neutral
5611,Negative
5612,Negative
5613,Neutral
5614,Neutral
5615,Negative
5616,Negative
5617,Negative
5618,Negative
5619,Negative
5620,Negative
5621,Positive
5622,Negative
5623,Neutral
5624,Negative
5625,Negative
5626,Negative
5627,Negative
5628,Negative
5629,Negative
5630,Negative
5631,Negative
5632,Neutral
5633,Neutral
5634,Negative
5635,Negative
5636,Negative
5637,Neutral
5638,Negative
5639,Negative
5640,Neutral
5641,Negative
5642,Negative
5643,Negative
5644,Negative
5645,Negative
5646,Negative
5647,Negative
5648,Negative
5649,Negative
5651,Neutral
5652,Negative
5653,Neutral
5654,Negative
5655,Positive
5656,Neutral
5657,Negative
5660,Neutral
5661,Negative
5662,Negative
5663,Negative
5664,Negative
5665,Negative
5666,Negative
5667,Negative
5668,Neutral
5669,Negative
5670,Negative
5671,Negative
5672,Negative
5673,Negative
5675,Neutral
5676,Neutral
5677,Negative
5678,Negative
5679,Neutral
5680,Negative
5682,Negative
5683,Neutral
5684,Negative
5685,Negative
5686,Negative
5688,Neutral
5689,Negative
5690,Neutral
5691,Negative
5693,Neutral
5694,Neutral
5695,Negative
5696,Neutral
5697,Negative
5698,Neutral
5699,Negative
5700,Negative
5701,Negative
5702,Negative
5703,Negative
5704,Negative
5705,Negative
5706,Negative
5707,Negative
5708,Negative
5709,Negative
5710,Negative
5711,Negative
5713,Negative
5714,Negative
5715,Negative
5716,Neutral
5717,Neutral
5718,Negative
5719,Positive
5720,Negative
5721,Negative
5722,Negative
5723,Negative
5724,Negative
5725,Neutral
5726,Negative
5727,Negative
5728,Negative
5729,Neutral
5730,Neutral
5731,Neutral
5732,Positive
5733,Negative
5734,Neutral
5735,Negative
5736,Negative
5737,Negative
5738,Negative
5739,Neutral
5740,Negative
5743,Negative
5744,Negative
5745,Negative
5747,Negative
5748,Neutral
5749,Negative
5750,Negative
5751,Positive
5752,Neutral
5753,Negative
5755,Negative
5756,Neutral
5757,Negative
5758,Neutral
5759,Negative
5760,Positive
5762,Negative
5763,Positive
5764,Neutral
5765,Negative
5766,Neutral
5767,Negative
5768,Positive
5769,Neutral
5770,Negative
5771,Negative
5772,Negative
5773,Negative
5774,Negative
5775,Negative
5776,Negative
5778,Negative
5779,Negative
5780,Negative
5781,Negative
5782,Negative
5783,Negative
5784,Negative
5785,Negative
5786,Negative
5789,Negative
5790,Negative
5791,Negative
5792,Neutral
5793,Negative
5794,Negative
5795,Negative
5796,Negative
5798,Negative
5800,Negative
5801,Negative
5802,Negative
5803,Neutral
5804,Negative
5806,Negative
5807,Negative
5808,Neutral
5809,Neutral
5810,Negative
5811,Negative
5812,Negative
5813,Positive
5814,Negative
5816,Neutral
5817,Negative
5818,Negative
5819,Negative
5820,Negative
5821,Negative
5822,Negative
5823,Neutral
5824,Neutral
5825,Neutral
5826,Negative
5827,Neutral
5828,Negative
5829,Neutral
5830,Negative
5831,Neutral
5832,Negative
5833,Negative
5835,Negative
5836,Neutral
5837,Negative
5838,Neutral
5839,Negative
5840,Negative
5841,Neutral
5842,Neutral
5844,Neutral
5846,Negative
5849,Negative
5850,Negative
5851,Negative
5852,Neutral
5853,Negative
5854,Neutral
5855,Neutral
5856,Negative
5857,Negative
5858,Positive
5859,Neutral
5860,Negative
5861,Negative
5862,Positive
5863,Negative
5865,Negative
5866,Neutral
5867,Negative
5868,Negative
5869,Negative
5870,Negative
5871,Negative
5872,Negative
5874,Negative
5875,Negative
5876,Neutral
5877,Negative
5879,Negative
5880,Negative
5881,Negative
5882,Negative
5884,Negative
5885,Negative
5886,Negative
5887,Neutral
5888,Neutral
5889,Negative
5890,Negative
5892,Negative
5893,Neutral
5895,Positive
5896,Negative
5897,Negative
5899,Positive
5900,Neutral
5901,Negative
5903,Neutral
5904,Negative
5905,Negative
5906,Neutral
5907,Negative
5908,Positive
5909,Negative
5911,Neutral
5912,Negative
5913,Neutral
5914,Negative
5916,Negative
5917,Neutral
5918,Negative
5919,Neutral
5920,Negative
5921,Neutral
5922,Negative
5923,Positive
5924,Neutral
5925,Negative
5926,Negative
5927,Negative
5928,Negative
5929,Negative
5930,Negative
5931,Positive
5932,Negative
5933,Negative
5935,Negative
5937,Negative
5938,Negative
5939,Negative
5940,Negative
5941,Negative
5942,Neutral
5943,Negative
5944,Neutral
5945,Negative
5946,Neutral
5947,Negative
5949,Neutral
5950,Negative
5951,Negative
5952,Negative
5954,Negative
5955,Negative
5956,Negative
5957,Negative
5958,Negative
5959,Neutral
5960,Negative
5961,Positive
5962,Neutral
5963,Negative
5964,Negative
5965,Negative
5967,Negative
5968,Negative
5969,Negative
5970,Negative
5972,Negative
5974,Neutral
5975,Neutral
5976,Neutral
5978,Neutral
5979,Negative
5980,Negative
5981,Negative
5982,Neutral
5983,Negative
5984,Negative
5985,Negative
5986,Neutral
5987,Negative
5988,Neutral
5990,Negative
5991,Negative
5992,Neutral
5993,Negative
5994,Negative
5995,Negative
5996,Neutral
5997,Neutral
5998,Negative
5999,Negative
6001,Negative
6002,Negative
6004,Negative
6005,Neutral
6007,Negative
6008,Negative
6009,Neutral
6010,Negative
6011,Negative
6012,Neutral
6013,Negative
6016,Neutral
6018,Negative
6019,Negative
6020,Negative
6021,Negative
6022,Negative
6023,Negative
6024,Negative
6025,Negative
6026,Negative
6027,Negative
6029,Neutral
6030,Positive
6031,Negative
6032,Neutral
6033,Negative
6034,Negative
6035,Negative
6037,Negative
6039,Negative
6040,Negative
6043,Negative
6044,Negative
6045,Negative
6046,Negative
6047,Negative
6048,Neutral
6049,Neutral
6050,Negative
6051,Negative
6053,Neutral
6054,Negative
6055,Neutral
6056,Negative
6057,Negative
6058,Negative
6060,Negative
6061,Negative
6062,Neutral
6063,Negative
6064,Positive
6065,Negative
6067,Negative
6068,Negative
6069,Negative
6070,Negative
6071,Negative
6073,Negative
6075,Negative
6077,Neutral
6078,Negative
6079,Negative
6080,Neutral
6082,Negative
6083,Neutral
6084,Negative
6085,Negative
6086,Neutral
6087,Neutral
6088,Negative
6090,Negative
6091,Negative
6092,Negative
6093,Negative
6094,Neutral
6098,Negative
6099,Negative
6100,Negative
6102,Negative
6103,Negative
6104,Neutral
6105,Negative
6107,Neutral
6108,Negative
6110,Negative
6111,Negative
6112,Negative
6113,Negative
6114,Neutral
6115,Negative
6116,Neutral
6117,Negative
6120,Negative
6122,Negative
6124,Negative
6125,Negative
6126,Negative
6127,Negative
6128,Negative
6129,Neutral
6131,Negative
6132,Neutral
6133,Negative
6134,Neutral
6135,Negative
6137,Negative
6138,Negative
6140,Positive
6145,Negative
6148,Neutral
6149,Negative
6150,Positive
6153,Negative
6156,Negative
6157,Negative
6159,Neutral
6160,Negative
6161,Negative
6162,Neutral
6163,Neutral
6164,Neutral
6165,Negative
6166,Neutral
6167,Neutral
6168,Negative
6169,Negative
6170,Positive
